Local time in Dhaka (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
01.04.2020 19:30,30.0,754.7,755.4,55,Wind blowing from the south-southeast,3,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 19:00,31.0,753.9,754.6,52,Wind blowing from the south-southeast,3,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 18:30,33.0,753.9,754.6,46,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 18:00,34.0,753.9,754.6,44,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 17:30,35.0,753.9,754.6,39,Wind blowing from the south-west,2,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 17:00,36.0,753.9,754.6,39,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 16:30,36.0,753.9,754.6,37,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 16:00,37.0,753.9,754.6,37,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 15:30,37.0,753.9,754.6,33,Wind blowing from the west,4,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 15:00,37.0,754.7,755.4,33,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 14:30,37.0,754.7,755.4,33,Wind blowing from the west-northwest,5,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 14:00,37.0,755.5,756.2,35,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 13:30,37.0,755.5,756.2,37,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,20.0,
01.04.2020 13:00,36.0,756.2,756.9,37,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 12:30,36.0,756.2,756.9,37,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 12:00,35.0,757.0,757.7,39,Wind blowing from the west,4,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 11:30,34.0,757.0,757.7,41,Wind blowing from the south-west,3,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 11:00,33.0,757.5,758.2,41,Wind blowing from the south,2,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 10:30,32.0,757.5,758.2,46,Wind blowing from the south-southeast,3,,Haze,,No Significant Clouds,4.0,19.0,
01.04.2020 10:00,31.0,757.5,758.2,46,Wind blowing from the south-southeast,2,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 09:30,30.0,757.5,758.2,49,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,18.0,
01.04.2020 09:00,29.0,757.5,758.2,51,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.5,18.0,
01.04.2020 08:30,28.0,757.5,758.2,58,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.5,19.0,
01.04.2020 08:00,27.0,757.5,758.2,62,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
01.04.2020 07:30,25.0,757.5,758.2,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
01.04.2020 07:00,25.0,757.0,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
01.04.2020 06:30,24.0,757.0,757.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
01.04.2020 06:00,24.0,757.0,757.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
01.04.2020 05:30,24.0,756.2,756.9,65,Wind blowing from the south-southeast,2,,Haze,,No Significant Clouds,3.5,17.0,
01.04.2020 05:00,24.0,756.2,756.9,65,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,17.0,
01.04.2020 04:30,24.0,755.5,756.2,65,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.5,17.0,
01.04.2020 04:00,24.0,755.5,756.2,65,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,17.0,
01.04.2020 03:30,24.0,755.5,756.2,61,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,16.0,
01.04.2020 03:00,25.0,755.5,756.2,61,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.5,17.0,
01.04.2020 02:30,25.0,755.5,756.2,57,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.5,16.0,
01.04.2020 02:00,25.0,756.2,756.9,57,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.5,16.0,
01.04.2020 01:30,25.0,756.2,756.9,57,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.5,16.0,
01.04.2020 01:00,26.0,756.2,756.9,54,Wind blowing from the south-southeast,2,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,16.0,
01.04.2020 00:30,26.0,756.2,756.9,51,Wind blowing from the south-east,2,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
01.04.2020 00:00,27.0,757.0,757.7,48,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 23:30,27.0,757.0,757.7,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 23:00,27.0,757.0,757.7,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 22:30,27.0,757.0,757.7,48,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 22:00,28.0,757.0,757.7,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 21:30,28.0,757.0,757.7,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 21:00,28.0,756.2,756.9,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 20:30,28.0,756.2,756.9,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 20:00,28.0,756.2,756.9,45,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 19:30,29.0,755.5,756.2,40,Wind blowing from the north-northwest,2,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 19:00,30.0,755.5,756.2,40,Wind blowing from the north-northeast,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 18:30,30.0,755.5,756.2,38,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 18:00,31.0,755.5,756.2,35,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 17:30,32.0,754.7,755.4,33,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 17:00,33.0,755.5,756.2,32,Wind blowing from the north-northwest,3,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 16:30,34.0,754.7,755.4,30,Wind blowing from the west,4,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,14.0,
31.03.2020 16:00,34.0,755.5,756.2,30,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,14.0,
31.03.2020 15:30,35.0,755.5,756.2,26,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,13.0,
31.03.2020 15:00,35.0,755.5,756.2,26,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,4.0,13.0,
31.03.2020 14:30,36.0,756.2,756.9,25,Wind blowing from the south-southwest,3,,Haze,,No Significant Clouds,4.0,13.0,
31.03.2020 14:00,36.0,756.2,756.9,25,Wind blowing from the north-east,2,,Haze,,No Significant Clouds,4.0,13.0,
31.03.2020 13:30,36.0,757.0,757.7,28,Wind blowing from the south-west,2,,Haze,,No Significant Clouds,4.0,15.0,
31.03.2020 13:00,36.0,757.0,757.7,28,Wind blowing from the west-southwest,5,,Haze,,No Significant Clouds,4.0,15.0,
31.03.2020 12:30,35.0,757.5,758.2,28,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,14.0,
31.03.2020 12:00,35.0,757.5,758.2,30,Wind blowing from the south-west,2,,Haze,,No Significant Clouds,4.0,15.0,
31.03.2020 11:30,34.0,760.5,761.2,32,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,4.0,15.0,
31.03.2020 11:00,34.0,758.3,759.0,36,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,4.0,17.0,
31.03.2020 10:30,34.0,758.3,759.0,36,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,4.0,17.0,
31.03.2020 10:00,33.0,758.3,759.0,38,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,17.0,
31.03.2020 09:30,33.0,758.3,759.0,41,Wind blowing from the east,2,,Haze,,No Significant Clouds,4.0,18.0,
31.03.2020 09:00,32.0,758.3,759.0,41,Wind blowing from the east-southeast,3,,Haze,,No Significant Clouds,3.5,17.0,
31.03.2020 08:30,31.0,758.3,759.0,43,Wind blowing from the east,2,,Haze,,No Significant Clouds,3.5,17.0,
31.03.2020 08:00,30.0,758.3,759.0,46,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
31.03.2020 07:30,27.0,758.3,759.0,58,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
31.03.2020 07:00,24.0,757.5,758.2,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
31.03.2020 06:30,23.0,757.5,758.2,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
31.03.2020 06:00,23.0,757.0,757.7,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
31.03.2020 05:30,23.0,757.0,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
31.03.2020 05:00,23.0,757.0,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
31.03.2020 04:30,23.0,756.2,756.9,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
31.03.2020 04:00,23.0,756.2,756.9,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
31.03.2020 03:30,23.0,756.2,756.9,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
31.03.2020 03:00,23.0,756.2,756.9,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
31.03.2020 02:30,24.0,756.2,756.9,57,Wind blowing from the south-east,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,15.0,
31.03.2020 02:00,24.0,757.0,757.7,57,Wind blowing from the east-southeast,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,15.0,
31.03.2020 01:30,24.0,757.0,757.7,54,Wind blowing from the south-east,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,14.0,
31.03.2020 01:00,24.0,757.0,757.7,54,Wind blowing from the south-east,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,14.0,
31.03.2020 00:30,25.0,757.0,757.7,51,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,14.0,
31.03.2020 00:00,25.0,757.5,758.2,51,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,14.0,
30.03.2020 23:30,26.0,757.5,758.2,51,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,15.0,
30.03.2020 23:00,26.0,757.5,758.2,48,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,14.0,
30.03.2020 22:30,26.0,757.5,758.2,48,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,14.0,
30.03.2020 22:00,26.0,757.5,758.2,45,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 21:30,27.0,757.5,758.2,42,Wind blowing from the south-east,3,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 21:00,28.0,757.5,758.2,40,Wind blowing from the south-southeast,2,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 20:30,29.0,757.0,757.7,37,Wind blowing from the south-southeast,2,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 20:00,30.0,757.0,757.7,35,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 19:30,30.0,756.2,756.9,33,Wind blowing from the north,2,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 19:00,30.0,756.2,756.9,33,Wind blowing from the north,2,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 18:30,31.0,755.5,756.2,33,Wind blowing from the north,2,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 18:00,32.0,755.5,756.2,31,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 17:30,33.0,755.5,756.2,30,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,13.0,
30.03.2020 17:00,34.0,754.7,755.4,30,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,14.0,
30.03.2020 16:30,35.0,754.7,755.4,25,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 3000 m,4.0,12.0,
30.03.2020 16:00,35.0,754.7,755.4,23,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.0,11.0,
30.03.2020 15:30,35.0,755.5,756.2,23,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,11.0,
30.03.2020 15:00,35.0,755.5,756.2,23,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,11.0,
30.03.2020 14:30,35.0,756.2,756.9,25,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 14:00,35.0,756.2,756.9,25,Wind blowing from the west,4,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 13:30,34.0,757.0,757.7,26,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 13:00,34.0,757.0,757.7,26,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,12.0,
30.03.2020 12:30,34.0,757.5,758.2,30,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,14.0,
30.03.2020 12:00,34.0,757.5,758.2,30,Wind blowing from the west,6,,Haze,,No Significant Clouds,4.0,14.0,
30.03.2020 11:30,33.0,757.5,758.2,34,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.0,15.0,
30.03.2020 11:00,33.0,758.3,759.0,34,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,4.0,15.0,
30.03.2020 10:30,31.0,758.3,759.0,40,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,4.0,16.0,
30.03.2020 10:00,31.0,758.3,759.0,40,Wind blowing from the west-northwest,5,,Haze,,No Significant Clouds,4.0,16.0,
30.03.2020 09:30,30.0,758.3,759.0,43,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,3.5,16.0,
30.03.2020 09:00,30.0,758.3,759.0,46,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,3.5,17.0,
30.03.2020 08:30,29.0,757.5,758.2,48,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,3.5,17.0,
30.03.2020 08:00,27.0,757.5,758.2,54,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
30.03.2020 07:30,26.0,757.0,757.7,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,18.0,
30.03.2020 07:00,25.0,757.0,757.7,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.2,18.0,
30.03.2020 06:30,25.0,757.0,757.7,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.2,18.0,
30.03.2020 06:00,24.0,756.2,756.9,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.2,18.0,
30.03.2020 05:30,24.0,756.2,756.9,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 05:00,24.0,756.2,756.9,69,Wind blowing from the west-northwest,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 04:30,24.0,755.5,756.2,69,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 04:00,24.0,755.5,756.2,69,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 03:30,24.0,755.5,756.2,69,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 03:00,25.0,755.5,756.2,69,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,19.0,
30.03.2020 02:30,25.0,755.5,756.2,65,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 02:00,25.0,755.5,756.2,65,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,18.0,
30.03.2020 01:30,26.0,756.2,756.9,65,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,19.0,
30.03.2020 01:00,26.0,756.2,756.9,61,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 00:30,26.0,756.2,756.9,61,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
30.03.2020 00:00,27.0,756.2,756.9,58,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,18.0,
29.03.2020 23:30,27.0,756.2,756.9,54,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
29.03.2020 23:00,27.0,756.2,756.9,54,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
29.03.2020 22:30,28.0,756.2,756.9,51,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,17.0,
29.03.2020 22:00,28.0,756.2,756.9,48,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
29.03.2020 21:30,28.0,756.2,756.9,48,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
29.03.2020 21:00,29.0,756.2,756.9,45,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
29.03.2020 20:30,29.0,755.5,756.2,45,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
29.03.2020 20:00,30.0,755.5,756.2,46,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,17.0,
29.03.2020 19:30,31.0,754.7,755.4,43,Wind blowing from the south-west,3,,Haze,,No Significant Clouds,4.0,17.0,
29.03.2020 19:00,32.0,754.7,755.4,41,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,4.0,17.0,
29.03.2020 18:30,33.0,754.7,755.4,36,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,4.0,16.0,
29.03.2020 18:00,34.0,753.9,754.6,32,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,15.0,
29.03.2020 17:30,35.0,753.9,754.6,28,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 17:00,35.0,753.9,754.6,28,Wind blowing from the west-southwest,4,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 16:30,35.0,753.9,754.6,26,Wind blowing from the west,4,,Haze,,No Significant Clouds,5.0,13.0,
29.03.2020 16:00,36.0,754.7,755.4,25,Wind blowing from the west,5,,Haze,,No Significant Clouds,5.0,13.0,
29.03.2020 15:30,36.0,754.7,755.4,23,Wind blowing from the south-west,5,,Haze,,No Significant Clouds,5.0,12.0,
29.03.2020 15:00,36.0,754.7,755.4,25,Wind blowing from the west-southwest,4,,Haze,,No Significant Clouds,5.0,13.0,
29.03.2020 14:30,36.0,755.5,756.2,27,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 14:00,35.0,755.5,756.2,28,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 13:30,35.0,756.2,756.9,28,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 13:00,34.0,756.2,756.9,30,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,14.0,
29.03.2020 12:30,34.0,757.0,757.7,32,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,15.0,
29.03.2020 12:00,34.0,757.0,757.7,34,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,16.0,
29.03.2020 11:30,34.0,757.5,758.2,36,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,5.0,17.0,
29.03.2020 11:00,33.0,757.5,758.2,41,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 10:30,33.0,757.5,758.2,44,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,5.0,19.0,
29.03.2020 10:00,32.0,757.5,758.2,46,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,19.0,
29.03.2020 09:30,31.0,757.5,758.2,52,Wind blowing from the west,4,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 09:00,30.0,757.5,758.2,55,Wind blowing from the west,5,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 08:30,29.0,757.0,757.7,62,Wind blowing from the west,4,,Haze,,No Significant Clouds,3.5,21.0,
29.03.2020 08:00,27.0,757.0,757.7,70,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.2,21.0,
29.03.2020 07:30,25.0,756.2,756.9,79,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,21.0,
29.03.2020 07:00,24.0,756.2,756.9,78,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,20.0,
29.03.2020 06:30,24.0,755.5,756.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,20.0,
29.03.2020 06:00,24.0,755.5,756.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,19.0,
29.03.2020 05:30,25.0,755.5,756.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 05:00,25.0,754.7,755.4,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 04:30,25.0,754.7,755.4,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 04:00,25.0,754.7,755.4,79,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,21.0,
29.03.2020 03:30,26.0,753.9,754.6,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,21.0,
29.03.2020 03:00,27.0,754.7,755.4,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 02:30,27.0,754.7,755.4,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 02:00,28.0,754.7,755.4,70,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 01:30,28.0,754.7,755.4,70,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 01:00,28.0,754.7,755.4,70,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 00:30,29.0,754.7,755.4,66,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
29.03.2020 00:00,29.0,755.5,756.2,66,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,22.0,
28.03.2020 23:30,29.0,755.5,756.2,66,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,3.5,22.0,
28.03.2020 23:00,29.0,755.5,756.2,66,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,3.5,22.0,
28.03.2020 22:30,29.0,755.5,756.2,62,Wind blowing from the west,3,,Haze,,No Significant Clouds,3.5,21.0,
28.03.2020 22:00,29.0,755.5,756.2,62,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.5,21.0,
28.03.2020 21:30,29.0,755.5,756.2,62,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.5,21.0,
28.03.2020 21:00,29.0,754.7,755.4,62,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 20:30,29.0,754.7,755.4,62,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 20:00,30.0,754.7,755.4,59,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 19:30,30.0,753.9,754.6,59,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 19:00,31.0,753.9,754.6,55,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 18:30,32.0,753.9,754.6,52,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 18:00,33.0,753.2,753.9,49,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,4.0,21.0,
28.03.2020 17:30,34.0,753.2,753.9,44,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,4.0,20.0,
