Local time in Hailun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 05:00,-16.4,746.7,768.4,,85,Wind blowing from the south-southeast,1,,3,,Mist. ,,,-16.4,-3.2,,,,,,4.8,-18.3,No precipitation,6,,,,
01.03.2020 02:00,-11.0,746.7,768.1,0.5,90,Wind blowing from the south-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-3.2,,,2500 or more  or no clouds.,,,6.0,-12.3,No precipitation,12,,,,
29.02.2020 23:00,-11.9,746.2,767.7,,89,Wind blowing from the south-southeast,0,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-11.9,-3.2,,,,,,less than 0.1,-13.3,No precipitation,6,,,,
29.02.2020 20:00,-10.1,746.2,767.8,0.7,88,Wind blowing from the west,1,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,-3.2,,,2500 or more  or no clouds.,,,0.2,-11.7,0.1,12,,,,
29.02.2020 17:00,-4.8,745.5,766.8,,73,Wind blowing from the west-northwest,1,,5,100%., ,,,-8.0,-2.6,,,2500 or more  or no clouds.,,,9.0,-8.9,No precipitation,6,,,,
29.02.2020 14:00,-3.4,744.9,766.0,,69,Wind blowing from the north-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,-1.3,,,2500 or more  or no clouds.,,,20.0,-8.3,0.6,12,,,,
29.02.2020 11:00,-4.9,744.6,765.7,,74,Wind blowing from the east,2,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,-1.3,,,2500 or more  or no clouds.,,,26.0,-8.8,0.4,6,,,,
29.02.2020 08:00,-7.3,743.8,765.1,0.9,87,Wind blowing from the north-northeast,2,,7,100%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,-1.3,,,2500 or more  or no clouds.,,,3.7,-9.1,0.8,12,,,,
29.02.2020 05:00,-7.9,742.9,764.1,,91,Wind blowing from the north-northeast,2,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,-12.1,-1.3,,,,,,4.7,-9.2,0.5,6,,,,
29.02.2020 02:00,-6.7,742.0,763.0,0.4,87,Wind blowing from the north-northeast,2,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-1.3,,,2500 or more  or no clouds.,,,6.0,-8.6,0.3,12,,,,
28.02.2020 23:00,-5.5,741.6,762.7,,82,Wind blowing from the east-northeast,3,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-1.3,,,,,,12.0,-8.1,Trace of precipitation,6,,,,
28.02.2020 20:00,-4.0,741.7,762.9,,81,Wind blowing from the east,5,,8,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-1.3,,,2500 or more  or no clouds.,,,14.0,-6.8,Trace of precipitation,12,,,,
28.02.2020 17:00,-2.8,741.3,762.6,,68,Wind blowing from the east,5,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-1.3,,,,,,16.0,-7.9,No precipitation,6,,,,
28.02.2020 14:00,-1.7,741.2,762.5,-1.8,49,Wind blowing from the east,4,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-1.7,,,2500 or more  or no clouds.,,,25.0,-11.0,No precipitation,12,,,,
28.02.2020 11:00,-5.0,743.0,764.5,,60,Wind blowing from the east-southeast,6,,8,100%., ,,,-16.5,-5.0,,,2500 or more  or no clouds.,,,15.0,-11.6,No precipitation,6,,,,
28.02.2020 08:00,-9.0,744.2,765.9,,68,Wind blowing from the south-east,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-5.7,,,2500 or more  or no clouds.,,,9.0,-13.8,No precipitation,12,,,,
28.02.2020 02:00,-14.1,746.6,768.3,-1.4,86,Wind blowing from the east-southeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-5.7,,,2500 or more  or no clouds.,,,3.1,-15.9,No precipitation,12,,,,
27.02.2020 23:00,-15.1,748.0,769.9,,87,Wind blowing from the south-southeast,2,,,,Mist. ,,,-19.8,-5.7,,,,,,3.8,-16.8,No precipitation,6,,,,
27.02.2020 20:00,-13.5,748.6,770.7,-0.6,86,Wind blowing from the south,1,,5,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-5.7,,,2500 or more  or no clouds.,,,4.1,-15.3,No precipitation,12,,,,
27.02.2020 17:00,-8.0,749.2,771.1,,69,Wind blowing from the south,2,,5,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-4.7,,,2500 or more  or no clouds.,,,6.0,-12.7,No precipitation,6,,,,
27.02.2020 14:00,-6.5,749.9,771.8,,65,Wind blowing from the south-southwest,3,,5,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-3.2,,,2500 or more  or no clouds.,,,7.0,-12.0,No precipitation,12,,,,
27.02.2020 11:00,-9.6,751.3,773.2,,69,Wind blowing from the south,2,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-3.2,,,2500 or more  or no clouds.,,,4.5,-14.2,No precipitation,6,,,,
27.02.2020 08:00,-15.9,752.0,774.0,0.1,86,Wind blowing from the south-southeast,2,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-3.2,,,2500 or more  or no clouds.,,,3.5,-17.7,No precipitation,12,,,,
27.02.2020 05:00,-17.1,751.9,773.7,,85,Wind blowing from the south-southwest,1,,5,,Mist. ,,,-19.9,-3.2,,,,,,3.9,-19.0,No precipitation,6,,,,
27.02.2020 02:00,-17.0,752.3,774.2,-0.1,88,Wind blowing from the south,1,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.2,,,2500 or more  or no clouds.,,,0.4,-18.5,No precipitation,12,,,,
26.02.2020 23:00,-14.3,752.4,774.3,,86,Wind blowing from the west-northwest,1,,,,Mist. ,,,-19.9,-3.2,,,,,,3.4,-16.1,No precipitation,6,,,,
26.02.2020 20:00,-8.0,752.5,774.4,0.6,67,Wind blowing from the west,3,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.2,,,2500 or more  or no clouds.,,,12.0,-13.2,No precipitation,12,,,,
26.02.2020 17:00,-4.7,751.9,773.8,,57,Wind blowing from the west,2,,4,40%., ,,,-19.9,-3.2,,,2500 or more  or no clouds.,,,8.0,-12.1,No precipitation,6,,,,
26.02.2020 14:00,-4.8,752.1,773.8,-0.8,57,Wind blowing from the west,3,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.8,,,2500 or more  or no clouds.,,,12.0,-12.2,No precipitation,12,,,,
26.02.2020 11:00,-8.6,752.9,774.8,,65,Wind blowing from the north,2,,3,20–30%., ,,,-19.9,-6.2,,,2500 or more  or no clouds.,,,7.0,-14.0,No precipitation,6,,,,
26.02.2020 08:00,-16.9,752.9,775.2,0.7,85,Wind blowing from the north-west,1,,4,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-6.2,,,2500 or more  or no clouds.,,,2.4,-18.8,No precipitation,12,,,,
26.02.2020 05:00,-18.8,752.2,774.3,,82,Wind blowing from the north,1,,4,,Mist. ,,,-23.0,-6.2,,,,,,8.0,-21.2,No precipitation,6,,,,
26.02.2020 02:00,-14.1,751.7,773.5,0.2,83,Wind blowing from the north-west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-6.2,,,2500 or more  or no clouds.,,,2.5,-16.4,No precipitation,12,,,,
25.02.2020 23:00,-13.3,751.5,773.5,,88,Wind blowing from the north-west,1,,,,Mist. ,,,-23.0,-6.2,,,,,,4.7,-14.9,No precipitation,6,,,,
25.02.2020 20:00,-13.9,751.4,773.8,0.4,88,Wind blowing from the west,2,,4,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-6.2,,,2500 or more  or no clouds.,,,3.9,-15.5,No precipitation,12,,,,
25.02.2020 17:00,-7.9,751.0,773.2,,68,Wind blowing from the west-northwest,2,,4,60%., ,,,-23.0,-6.2,,,2500 or more  or no clouds.,,,6.0,-12.9,No precipitation,6,,,,
25.02.2020 14:00,-7.8,751.3,773.4,,68,Wind blowing from the north-west,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-6.2,,,,,,10.0,-12.7,No precipitation,12,,,,
25.02.2020 11:00,-11.8,752.2,774.4,,86,Wind blowing from the west-northwest,1,,2,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-6.2,,,2500 or more  or no clouds.,,,5.0,-13.7,No precipitation,6,,,,
25.02.2020 08:00,-20.3,752.5,774.8,1.1,81,Wind blowing from the north,1,,4,60%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-6.2,,,2500 or more  or no clouds.,,,0.4,-22.7,No precipitation,12,,,,
25.02.2020 05:00,-21.9,751.4,773.6,,82,Wind blowing from the north,0,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,-22.1,-6.2,,,,,,0.3,-24.1,No precipitation,6,,,,
25.02.2020 02:00,-18.6,751.0,772.9,0.7,87,Wind blowing from the north-northwest,1,,5,,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-6.2,,,2500 or more  or no clouds.,,,3.1,-20.2,No precipitation,12,,,,
24.02.2020 23:00,-15.7,750.3,772.3,,88,Wind blowing from the north-west,1,,6,,Mist. ,,,-16.3,-6.2,,,,,,3.0,-17.2,No precipitation,6,,,,
24.02.2020 20:00,-12.7,749.3,771.3,,87,Wind blowing from the west,3,,6,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-5.5,,,2500 or more  or no clouds.,,,5.0,-14.4,Trace of precipitation,12,,,,
24.02.2020 17:00,-8.4,747.8,769.6,,76,Wind blowing from the west,2,,6,, ,,,-14.5,-5.5,,,,,,8.0,-12.0,No precipitation,6,,,,
24.02.2020 14:00,-6.9,746.6,768.1,0.8,72,Wind blowing from the west-southwest,2,,7,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-5.5,,,2500 or more  or no clouds.,,,10.0,-11.1,Trace of precipitation,12,,,,
24.02.2020 11:00,-9.7,745.8,767.2,,79,Wind blowing from the west,3,,8,60%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-5.5,,,2500 or more  or no clouds.,,,6.0,-12.7,Trace of precipitation,6,,,,
24.02.2020 08:00,-14.0,744.3,765.9,2.6,87,Wind blowing from the north,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-5.5,,,2500 or more  or no clouds.,,,1.9,-15.7,1.0,12,,,,
24.02.2020 05:00,-13.6,741.7,763.3,,89,Wind blowing from the west,3,,8,,Mist. ,,,-20.0,-5.5,,,,,,3.3,-15.0,No precipitation,6,,,,
24.02.2020 02:00,-10.0,739.8,761.1,1.7,88,Wind blowing from the west-northwest,2,,9,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-5.5,,,2500 or more  or no clouds.,,,3.2,-11.7,4.0,12,,,,
23.02.2020 23:00,-6.3,738.1,759.4,,91,Wind blowing from the west,3,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-5.5,,,,,,3.0,-7.5,4.0,6,,,,
23.02.2020 20:00,-6.1,738.1,759.6,-0.6,92,Wind blowing from the south-east,3,,9,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-6.1,,,2500 or more  or no clouds.,,,3.0,-7.2,3.0,12,,,,
23.02.2020 17:00,-7.0,738.7,760.3,,86,Wind blowing from the south-southeast,5,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-6.6,,,2500 or more  or no clouds.,,,1.7,-8.9,0.1,6,,,,
23.02.2020 14:00,-7.5,739.8,761.5,,78,Wind blowing from the south-east,6,,9,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-7.5,,,2500 or more  or no clouds.,,,7.0,-10.8,No precipitation,12,,,,
23.02.2020 11:00,-11.7,742.0,763.8,,81,Wind blowing from the south-east,6,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-7.6,,,,,,6.0,-14.3,No precipitation,6,,,,
23.02.2020 08:00,-17.0,743.6,765.6,0.0,81,Wind blowing from the south-east,5,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-7.6,,,2500 or more  or no clouds.,,,8.0,-19.5,No precipitation,12,,,,
23.02.2020 05:00,-19.6,743.6,765.5,,80,Wind blowing from the south-southeast,2,,6,, ,,,-21.1,-7.6,,,,,,17.0,-22.2,No precipitation,6,,,,
23.02.2020 02:00,-18.5,744.2,766.0,-0.1,82,Wind blowing from the south-southwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-7.6,,,2500 or more  or no clouds.,,,13.0,-20.8,No precipitation,12,,,,
22.02.2020 23:00,-15.0,744.3,766.1,,69,Wind blowing from the west,3,,,, ,,,-15.8,-7.6,,,,,,23.0,-19.4,No precipitation,6,,,,
22.02.2020 20:00,-13.5,743.9,765.7,,66,Wind blowing from the west-northwest,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-5.9,,,,,,15.0,-18.5,No precipitation,12,,,,
22.02.2020 17:00,-9.6,742.7,764.2,,57,Wind blowing from the north-west,4,,8,no clouds, ,,,-12.8,-4.7,,,,,,30.0,-16.7,No precipitation,6,,,,
22.02.2020 14:00,-7.8,741.9,763.3,-0.7,59,Wind blowing from the north-northwest,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,-4.2,,,,,,30.0,-14.6,No precipitation,12,,,,
22.02.2020 11:00,-10.5,742.6,764.1,,61,Wind blowing from the north-northwest,3,,7,no clouds, ,,,-12.8,-4.2,,,,,,30.0,-16.6,No precipitation,6,,,,
22.02.2020 08:00,-12.6,742.6,764.1,0.4,67,Wind blowing from the north-northwest,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,-4.2,,,2500 or more  or no clouds.,,,14.0,-17.5,No precipitation,12,,,,
22.02.2020 05:00,-10.9,742.2,763.5,,69,Wind blowing from the north,2,,6,, ,,,-13.6,-4.2,,,,,,27.0,-15.5,No precipitation,6,,,,
22.02.2020 02:00,-9.3,742.9,764.2,-1.2,70,Wind blowing from the north,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-4.2,,,2500 or more  or no clouds.,,,15.0,-13.8,No precipitation,12,,,,
21.02.2020 23:00,-7.6,744.1,765.4,,61,Wind blowing from the north-northeast,2,,6,, ,,,,-4.2,,,,,,15.0,-13.8,No precipitation,6,,,,
21.02.2020 20:00,-5.9,745.0,766.5,-0.9,54,Wind blowing from the east-northeast,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-4.2,,,2500 or more  or no clouds.,,,24.0,-13.9,Trace of precipitation,12,,,,
21.02.2020 17:00,-4.7,745.9,767.5,,64,Wind blowing from the east,3,,6,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-4.2,,,2500 or more  or no clouds.,,,20.0,-10.5,Trace of precipitation,6,,,,
