Local time in Liuzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
22.01.2020 20:00,20.3,734.5,761.4,0.9,81,Wind blowing from the south-southeast,3,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,20.7,,,1500-2000,,,9.0,16.9,Trace of precipitation,12,,,,
22.01.2020 17:00,20.6,733.6,760.5,,80,Wind blowing from the south,3,,10,100%., ,,,11.2,20.7,,,1500-2000,,,13.0,17.0,No precipitation,6,,,,
22.01.2020 14:00,20.1,734.9,761.8,-2.3,81,Wind blowing from the south,4,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,20.1,,,1500-2000,,,14.0,16.7,Trace of precipitation,12,,,,
22.01.2020 11:00,18.1,737.2,764.4,,87,Wind blowing from the south,6,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,18.1,,,1500-2000,,,9.0,15.9,No precipitation,6,,,,
22.01.2020 05:00,16.5,735.7,763.0,,89,Wind blowing from the south,3,,8,,Mist. ,,,7.9,16.6,,,,,,5.0,14.7,No precipitation,6,,,,
22.01.2020 02:00,16.0,736.6,764.1,,88,Wind blowing from the south-southeast,5,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,16.1,,,2500 or more  or no clouds.,,,4.4,14.0,No precipitation,12,,,,
21.01.2020 20:00,13.1,736.6,764.2,0.4,93,Wind blowing from the south,3,,4,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,13.5,,,1000-1500,,,2.0,12.0,Trace of precipitation,12,,,,
21.01.2020 17:00,11.3,736.2,763.9,,98,Wind blowing from the east-southeast,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,11.4,,,1000-1500,,,0.5,11.0,No precipitation,6,,,,
21.01.2020 14:00,10.7,737.1,764.9,,98,Wind blowing from the north-northeast,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,10.7,,,1500-2000,,,0.1,10.4,Trace of precipitation,6,,,,
21.01.2020 11:00,9.1,739.7,767.8,,98,Wind blowing from the north-east,2,,4,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,9.3,,,300-600,,,0.1,8.8,0.1,6,,,,
21.01.2020 08:00,8.5,738.9,766.9,0.9,98,Wind blowing from the north-northeast,2,,4,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,,,,300-600,,,0.1,8.2,0.2,12,,,,
21.01.2020 05:00,8.2,738.0,766.0,,98,Wind blowing from the north-northeast,2,,4,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,7.5,,,,,,,0.1,7.9,0.1,6,,,,
21.01.2020 02:00,8.1,738.8,766.9,,98,Wind blowing from the north-northeast,2,,5,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,,,,2500 or more  or no clouds.,,,0.1,7.8,0.5,12,,,,
20.01.2020 20:00,7.9,738.9,766.9,0.7,98,Wind blowing from the north-east,1,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,10.6,,,300-600,,,less than 0.1,7.6,0.8,12,,,,
20.01.2020 17:00,7.7,738.2,766.2,,98,Wind blowing from the east-northeast,3,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,7.5,11.6,,,300-600,,,0.1,7.4,0.5,6,,,,
20.01.2020 14:00,7.9,739.1,767.1,-2.2,97,Wind blowing from the north-east,3,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,12.4,,,300-600,,,0.2,7.5,0.3,12,,,,
20.01.2020 11:00,8.1,741.3,769.3,,90,Wind blowing from the north-east,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,12.4,,,300-600,,,2.7,6.6,No precipitation,6,,,,
20.01.2020 08:00,9.5,739.6,767.5,1.0,71,Wind blowing from the north-east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,12.4,,,1500-2000,,,8.0,4.5,No precipitation,12,,,,
20.01.2020 05:00,9.7,738.6,766.3,,73,Wind blowing from the north-northeast,3,,6,, ,,,,12.4,,,,,,9.0,5.1,No precipitation,6,,,,
20.01.2020 02:00,9.9,739.4,767.2,,75,Wind blowing from the north-northeast,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,12.4,,,2500 or more  or no clouds.,,,8.0,5.7,No precipitation,12,,,,
19.01.2020 20:00,10.6,739.7,767.8,0.5,62,Wind blowing from the west,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,12.4,,,1500-2000,,,10.0,3.6,No precipitation,12,,,,
19.01.2020 17:00,11.5,739.2,767.2,,64,Wind blowing from the north-west,1,,6,100%., ,,,5.5,12.4,,,1500-2000,,,11.0,4.9,No precipitation,6,,,,
19.01.2020 05:00,5.5,740.6,769.0,,96,Calm  no wind,0,,,,Rain (not freezing) not falling as shower(s). ,,,5.1,6.2,,,,,,1.9,4.9,0.4,6,,,,
19.01.2020 02:00,5.7,740.8,769.1,,98,Wind blowing from the north,4,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,6.2,,,2500 or more  or no clouds.,,,1.9,5.4,0.6,12,,,,
18.01.2020 14:00,6.0,738.1,766.3,,97,Wind blowing from the north,3,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,5.1,,,,600-1000,,,0.1,5.6,0.2,12,,,,
18.01.2020 08:00,5.1,739.6,767.8,0.9,93,Wind blowing from the north,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,600-1000,,,2.8,4.1,0.1,12,,,,
18.01.2020 05:00,5.2,738.7,766.9,,91,Wind blowing from the north-northeast,2,,7,,Mist. ,,,5.2,8.8,,,,,,3.8,3.9,0.1,6,,,,
18.01.2020 02:00,6.1,739.6,767.8,,79,Wind blowing from the north,3,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,8.8,,,2500 or more  or no clouds.,,,7.0,2.7,No precipitation,12,,,,
17.01.2020 17:00,8.1,739.0,767.2,,69,Wind blowing from the east-northeast,2,,7,100%., ,,,5.3,8.8,,,1500-2000,,,11.0,2.6,No precipitation,6,,,,
17.01.2020 05:00,5.3,740.3,768.7,,87,Wind blowing from the north,5,,7,, ,,,5.3,,,,,,,16.0,3.3,No precipitation,6,,,,
17.01.2020 02:00,5.5,740.8,769.2,,90,Wind blowing from the north-northwest,5,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,,,,2500 or more  or no clouds.,,,22.0,4.0,No precipitation,12,,,,
16.01.2020 20:00,5.7,740.2,768.5,,90,Wind blowing from the north,4,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,,,,1500-2000,,,30.0,4.2,0.5,12,,,,
16.01.2020 14:00,5.9,739.3,767.4,-1.2,92,Wind blowing from the north,7,,10,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,5.5,8.8,,,300-600,,,30.0,4.7,4.0,12,,,,
16.01.2020 11:00,5.9,740.5,768.7,,98,Wind blowing from the north-northwest,5,,10,100%.,Cloud development not observed or not observable. ,Rain.,Fog or ice fog or thick haze.,5.5,8.8,,,300-600,,,28.0,5.6,3.0,6,,,,
16.01.2020 05:00,6.9,737.2,765.2,,98,Wind blowing from the north,5,,9,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.4,8.8,,,,,,0.3,6.6,1.0,6,,,,
16.01.2020 02:00,8.2,736.5,764.5,,98,Wind blowing from the north,5,,9,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.8,,,2500 or more  or no clouds.,,,0.1,7.9,No precipitation,12,,,,
15.01.2020 14:00,7.9,734.5,762.4,,98,Wind blowing from the north,2,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,7.9,,,300-600,,,less than 0.1,7.6,2.0,12,,,,
15.01.2020 05:00,6.4,735.7,763.8,,98,Wind blowing from the north-northeast,3,,8,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,,,,,,,,0.1,6.1,1.0,6,,,,
15.01.2020 02:00,6.3,736.5,764.6,,98,Wind blowing from the north-northeast,3,,8,,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,5.9,8.3,,,2500 or more  or no clouds.,,,0.2,6.0,5.0,12,,,,
14.01.2020 05:00,7.4,737.5,765.4,,97,Wind blowing from the north-northeast,4,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.2,12.7,,,,,,0.1,7.0,4.0,6,,,,
14.01.2020 02:00,8.2,737.3,765.1,,97,Wind blowing from the north,4,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,6.2,12.7,,,2500 or more  or no clouds.,,,less than 0.1,7.8,1.0,12,,,,
13.01.2020 20:00,9.7,735.7,763.6,,77,Wind blowing from the north,4,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,12.7,,,1500-2000,,,6.0,5.9,No precipitation,12,,,,
13.01.2020 11:00,10.7,737.4,765.2,,68,Wind blowing from the north-northeast,2,,7,90  or more  but not 100%, ,,,6.2,14.1,,,1500-2000,,,13.0,5.0,No precipitation,6,,,,
13.01.2020 08:00,6.5,737.0,764.9,0.7,83,Wind blowing from the north,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,14.1,,,1500-2000,,,12.0,3.7,No precipitation,12,,,,
13.01.2020 05:00,6.5,736.3,764.0,,81,Wind blowing from the north,3,,7,, ,,,4.9,14.1,,,,,,13.0,3.5,No precipitation,6,,,,
13.01.2020 02:00,6.4,736.6,764.5,,84,Wind blowing from the north-northwest,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,14.1,,,2500 or more  or no clouds.,,,11.0,3.9,No precipitation,12,,,,
12.01.2020 20:00,11.3,736.3,764.2,0.6,58,Wind blowing from the north-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,14.1,,,,,,27.0,3.3,No precipitation,12,,,,
12.01.2020 17:00,13.8,735.7,763.4,,53,Wind blowing from the north,2,,7,no clouds, ,,,4.9,14.1,,,,,,30.0,4.4,No precipitation,6,,,,
12.01.2020 14:00,12.6,737.0,764.8,-3.2,57,Wind blowing from the west,1,,7,10%  or less  but not 0,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,12.6,,,600-1000,,,24.0,4.3,2.0,12,,,,
12.01.2020 11:00,8.0,740.2,768.4,,75,Wind blowing from the north,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,9.1,,,600-1000,,,25.0,3.8,1.0,6,,,,
12.01.2020 08:00,5.0,739.6,767.9,0.1,97,Wind blowing from the north,3,,8,70 – 80%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,4.9,9.1,,,2500 or more  or no clouds.,,,0.1,4.6,2.0,12,,,,
12.01.2020 05:00,5.4,739.5,767.6,,96,Wind blowing from the north-west,3,,9,,Rain (not freezing) not falling as shower(s). ,,,5.1,9.1,,,,,,3.0,4.8,0.4,6,,,,
12.01.2020 02:00,5.6,739.3,767.5,,93,Wind blowing from the north-northeast,4,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,9.1,,,2500 or more  or no clouds.,,,9.0,4.6,0.5,12,,,,
11.01.2020 20:00,7.1,739.0,767.2,,79,Wind blowing from the north,4,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,9.1,,,300-600,,,30.0,3.7,0.1,12,,,,
11.01.2020 17:00,9.0,738.4,766.5,,68,Wind blowing from the north,4,,12,, ,,,5.3,10.9,,,,,,30.0,3.4,No precipitation,6,,,,
11.01.2020 14:00,8.3,738.2,766.2,-2.3,72,Wind blowing from the north,7,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,13.3,,,600-1000,,,30.0,3.4,0.4,12,,,,
11.01.2020 11:00,6.9,740.5,768.7,,75,Wind blowing from the north,5,,12,, ,,,5.3,,,,,,,30.0,2.8,0.1,6,,,,
11.01.2020 08:00,5.6,738.9,767.0,1.7,88,Wind blowing from the north-northwest,6,,11,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,13.3,,,600-1000,,,30.0,3.8,0.4,12,,,,
11.01.2020 05:00,5.7,737.2,765.1,,96,Wind blowing from the north-northwest,7,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.7,13.3,,,,,,3.1,5.1,0.3,6,,,,
11.01.2020 02:00,8.1,736.1,763.9,,81,Wind blowing from the north-northwest,6,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.3,,,2500 or more  or no clouds.,,,30.0,5.0,No precipitation,12,,,,
10.01.2020 20:00,9.0,734.6,762.3,1.3,85,Wind blowing from the north,4,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,,,,1500-2000,,,15.0,6.6,No precipitation,12,,,,
10.01.2020 17:00,10.9,733.3,760.8,,81,Wind blowing from the north-northwest,6,,8,100%., ,,,10.5,,,,1500-2000,,,12.0,7.8,No precipitation,6,,,,
10.01.2020 14:00,12.1,733.9,761.3,-2.2,80,Wind blowing from the north,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,,,,1500-2000,,,10.0,8.8,No precipitation,12,,,,
10.01.2020 11:00,11.0,736.1,763.6,,82,Wind blowing from the north,4,,6,100%., ,,,10.5,,,,1500-2000,,,9.0,8.0,No precipitation,6,,,,
10.01.2020 08:00,10.7,735.2,762.5,1.3,85,Wind blowing from the north-northwest,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,21.1,,,1500-2000,,,17.0,8.3,No precipitation,12,,,,
10.01.2020 05:00,11.2,733.9,761.0,,85,Wind blowing from the north-west,2,,7,, ,,,11.1,21.1,,,,,,17.0,8.8,No precipitation,6,,,,
10.01.2020 02:00,11.9,734.2,761.2,,86,Wind blowing from the north,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,21.1,,,2500 or more  or no clouds.,,,14.0,9.6,No precipitation,12,,,,
09.01.2020 20:00,17.7,733.5,760.4,0.2,80,Wind blowing from the east-northeast,4,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,21.1,,,1500-2000,,,5.0,14.2,No precipitation,12,,,,
09.01.2020 17:00,21.0,733.3,760.1,,73,Wind blowing from the south,3,,8,90  or more  but not 100%, ,,,14.5,21.0,,,1000-1500,,,14.0,16.0,No precipitation,6,,,,
09.01.2020 14:00,20.2,734.5,761.4,-2.3,75,Wind blowing from the south-southeast,4,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,21.8,,,600-1000,,,10.0,15.6,No precipitation,12,,,,
09.01.2020 11:00,18.5,736.8,763.9,,78,Wind blowing from the south,4,,8,100%., ,,,14.5,21.8,,,1500-2000,,,8.0,14.6,No precipitation,6,,,,
09.01.2020 08:00,17.6,735.8,762.8,1.0,78,Wind blowing from the south-southeast,5,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,21.8,,,1000-1500,,,8.0,13.7,No precipitation,12,,,,
09.01.2020 05:00,17.2,734.8,761.6,,77,Wind blowing from the south-southeast,4,,6,, ,,,12.1,21.8,,,,,,9.0,13.1,No precipitation,6,,,,
09.01.2020 02:00,15.3,735.3,762.3,,70,Wind blowing from the east-southeast,4,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,21.8,,,2500 or more  or no clouds.,,,16.0,9.9,No precipitation,12,,,,
08.01.2020 20:00,17.2,735.1,762.4,-0.1,63,Wind blowing from the east,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,21.8,,,1500-2000,,,15.0,10.1,No precipitation,12,,,,
08.01.2020 17:00,19.7,735.2,762.3,,60,Wind blowing from the north-east,3,,10,90  or more  but not 100%, ,,,12.1,25.2,,,1500-2000,,,23.0,11.7,No precipitation,6,,,,
08.01.2020 14:00,19.7,736.5,763.5,-2.8,57,Wind blowing from the east-southeast,2,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,26.4,,,1500-2000,,,23.0,11.0,No precipitation,12,,,,
08.01.2020 11:00,16.0,739.3,766.4,,64,Wind blowing from the east-northeast,4,,12,90  or more  but not 100%, ,,,12.1,,,,1500-2000,,,24.0,9.2,No precipitation,6,,,,
08.01.2020 08:00,12.2,738.1,765.3,0.9,79,Wind blowing from the north-east,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,26.4,,,1500-2000,,,16.0,8.7,No precipitation,12,,,,
08.01.2020 05:00,12.9,737.2,764.1,,79,Wind blowing from the north-east,6,,12,, ,,,12.9,26.4,,,,,,21.0,9.4,No precipitation,6,,,,
08.01.2020 02:00,15.2,736.9,763.7,,75,Wind blowing from the east-northeast,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,26.4,,,2500 or more  or no clouds.,,,20.0,10.8,No precipitation,12,,,,
07.01.2020 20:00,21.3,736.2,763.0,1.4,67,Wind blowing from the north,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.3,26.4,,,,,,11.0,14.9,No precipitation,12,,,,
07.01.2020 17:00,25.2,734.8,761.3,,48,Wind blowing from the south-east,2,,8,10%  or less  but not 0, ,,,19.3,26.4,,,600-1000,,,28.0,13.4,No precipitation,6,,,,
07.01.2020 14:00,25.1,735.4,761.8,-2.3,56,Wind blowing from the south-southeast,3,,12,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.3,25.2,,,600-1000,,,14.0,15.7,No precipitation,12,,,,
07.01.2020 11:00,21.9,737.7,764.4,,76,Wind blowing from the south,3,,12,90  or more  but not 100%, ,,,19.3,24.2,,,1500-2000,,,12.0,17.5,No precipitation,6,,,,
07.01.2020 08:00,19.3,736.3,763.0,1.0,85,Wind blowing from the south,5,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,24.2,,,1500-2000,,,12.0,16.7,No precipitation,12,,,,
07.01.2020 05:00,19.7,735.3,761.9,,82,Wind blowing from the south,4,,12,, ,,,18.3,24.2,,,,,,12.0,16.5,No precipitation,6,,,,
07.01.2020 02:00,20.4,734.3,760.8,,76,Wind blowing from the south,6,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,24.2,,,2500 or more  or no clouds.,,,14.0,16.0,No precipitation,12,,,,
06.01.2020 20:00,22.3,734.0,760.6,0.4,64,Wind blowing from the south-southeast,6,,16,20–30%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,24.2,,,600-1000,,,23.0,15.2,Trace of precipitation,12,,,,
06.01.2020 17:00,23.2,733.6,760.2,,60,Wind blowing from the south,4,,16,100%., ,,,18.3,24.2,,,600-1000,,,26.0,15.0,No precipitation,6,,,,
06.01.2020 14:00,23.9,734.1,760.6,-4.0,59,Wind blowing from the south,10,,16,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,24.2,,,600-1000,,,23.0,15.4,No precipitation,12,,,,
06.01.2020 11:00,21.7,738.1,764.8,,72,Wind blowing from the south-southeast,5,,12,40%., ,,,13.5,23.0,,,2500 or more  or no clouds.,,,13.0,16.4,No precipitation,6,,,,
06.01.2020 08:00,18.4,737.3,764.1,1.4,82,Wind blowing from the south-southwest,4,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,23.0,,,1500-2000,,,13.0,15.3,No precipitation,12,,,,
06.01.2020 05:00,18.5,735.9,762.6,,80,Wind blowing from the south,7,,12,, ,,,11.0,23.0,,,,,,17.0,15.0,No precipitation,6,,,,
06.01.2020 02:00,19.0,736.4,763.2,,74,Wind blowing from the south,6,,10,, ,,,,23.0,,,,,,13.0,14.3,No precipitation,6,,,,
05.01.2020 20:00,21.7,736.2,763.3,1.1,57,Wind blowing from the south-southeast,4,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,23.0,,,1500-2000,,,19.0,12.8,No precipitation,12,,,,
05.01.2020 17:00,22.9,735.1,762.1,,55,Wind blowing from the south,5,,10,10%  or less  but not 0, ,,,10.5,23.0,,,600-1000,,,15.0,13.4,No precipitation,6,,,,
05.01.2020 14:00,20.5,735.9,763.0,-3.1,63,Wind blowing from the south-southeast,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,21.1,,,,,,9.0,13.2,No precipitation,12,,,,
05.01.2020 11:00,13.5,739.0,766.6,,84,Wind blowing from the east-southeast,3,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,15.4,,,,,,7.0,10.9,No precipitation,6,,,,
05.01.2020 08:00,12.5,737.9,765.4,0.9,81,Wind blowing from the east,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,15.4,,,1500-2000,,,8.0,9.3,No precipitation,12,,,,
05.01.2020 05:00,11.0,737.0,764.5,,87,Wind blowing from the north,3,,6,,Mist. ,,,10.0,15.4,,,,,,7.0,8.9,No precipitation,6,,,,
05.01.2020 02:00,11.4,737.0,764.5,,85,Wind blowing from the east,4,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,15.4,,,2500 or more  or no clouds.,,,8.0,9.0,No precipitation,12,,,,
04.01.2020 20:00,12.7,737.7,765.4,0.8,81,Wind blowing from the north-east,3,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,15.4,,,1500-2000,,,12.0,9.5,No precipitation,12,,,,
04.01.2020 17:00,14.5,736.9,764.4,,74,Wind blowing from the north-northwest,2,,7,100%., ,,,10.0,17.0,,,1500-2000,,,14.0,9.9,No precipitation,6,,,,
04.01.2020 14:00,14.4,737.9,765.4,-2.4,72,Wind blowing from the north,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,18.4,,,1500-2000,,,14.0,9.4,No precipitation,12,,,,
04.01.2020 11:00,12.0,740.3,768.1,,79,Wind blowing from the north,3,,7,, ,,,10.0,,,,,,,18.0,8.5,No precipitation,6,,,,
04.01.2020 08:00,10.1,739.8,767.5,1.0,87,Wind blowing from the north-northwest,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,,,,1500-2000,,,20.0,8.0,No precipitation,12,,,,
04.01.2020 05:00,10.2,738.8,766.3,,88,Wind blowing from the north,3,,7,, ,,,10.2,18.4,,,,,,21.0,8.3,No precipitation,6,,,,
