Local time in Hami,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 20:00,7.9,702.0,768.8,0.2,25,Wind blowing from the west-northwest,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,12.2,,,2500 or more  or no clouds.,,,17.0,-10.9,No precipitation,12,,,,
02.03.2020 17:00,12.0,701.8,768.4,,20,Wind blowing from the west,3,,6,no clouds, ,,,-6.5,12.0,,,,,,24.0,-10.3,No precipitation,6,,,,
02.03.2020 14:00,9.9,703.3,770.0,-1.0,23,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,11.5,,,,,,25.0,-10.3,No precipitation,12,,,,
02.03.2020 11:00,4.3,704.3,771.7,,29,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,26.0,-12.2,,,,,,
02.03.2020 08:00,-2.6,703.7,770.8,0.2,47,Wind blowing from the east-northeast,1,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,11.5,,,2500 or more  or no clouds.,,,30.0,-12.6,No precipitation,12,,,,
02.03.2020 05:00,-6.2,703.5,770.5,,55,Wind blowing from the east-northeast,1,,6,,Haze. ,,,-8.9,11.5,,,,,,5.0,-13.8,No precipitation,6,,,,
02.03.2020 02:00,-3.1,703.6,770.5,-0.1,48,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,11.5,,,2500 or more  or no clouds.,,,12.0,-12.6,No precipitation,12,,,,
01.03.2020 23:00,-1.9,703.7,771.2,,45,Wind blowing from the east,1,,,, ,,,,,,,,,,17.0,-12.3,,,,,,
01.03.2020 20:00,6.3,703.0,770.5,0.3,25,Wind blowing from the west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,11.5,,,,,,15.0,-12.3,No precipitation,12,,,,
01.03.2020 17:00,11.2,702.7,769.3,,18,Wind blowing from the west,3,,6,, ,,,-8.9,11.4,,,,,,30.0,-12.2,No precipitation,6,,,,
01.03.2020 14:00,9.2,703.9,771.0,-0.7,22,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,10.7,,,,,,20.0,-11.4,No precipitation,12,,,,
01.03.2020 11:00,3.1,704.6,772.1,,33,Wind blowing from the south-east,1,,,no clouds, ,,,,,,,,,,17.0,-11.6,,,,,,
01.03.2020 08:00,-8.2,703.8,771.8,0.0,64,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.7,,,,,,21.0,-13.8,No precipitation,12,,,,
01.03.2020 05:00,-5.0,703.8,770.7,,53,Wind blowing from the north-northeast,2,,4,, ,,,,10.7,,,,,,20.0,-13.3,No precipitation,6,,,,
01.03.2020 02:00,-4.4,704.5,771.8,-0.3,55,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.7,,,2500 or more  or no clouds.,,,10.0,-12.1,No precipitation,12,,,,
29.02.2020 23:00,-1.4,704.8,772.6,,47,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,10.0,-11.3,,,,,,
29.02.2020 20:00,5.2,704.5,772.4,-0.3,28,Wind blowing from the west,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,10.7,,,2500 or more  or no clouds.,,,16.0,-11.8,No precipitation,12,,,,
29.02.2020 17:00,10.7,704.8,771.5,,23,Wind blowing from the north,2,,6,no clouds, ,,,-7.3,11.1,,,,,,30.0,-9.6,No precipitation,6,,,,
29.02.2020 14:00,6.9,706.1,772.8,-0.4,31,Wind blowing from the south-west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,11.1,,,,,,27.0,-9.1,No precipitation,12,,,,
29.02.2020 11:00,0.7,706.5,773.6,,51,Wind blowing from the east-southeast,1,,,no clouds, ,,,,,,,,,,30.0,-8.5,,,,,,
29.02.2020 08:00,-7.2,704.3,772.0,1.5,67,Wind blowing from the east,1,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,11.1,,,2500 or more  or no clouds.,,,28.0,-12.3,No precipitation,12,,,,
29.02.2020 05:00,-2.9,702.8,769.3,,54,Calm  no wind,0,,,, ,,,,,,,,,,30.0,-11.1,,,,,,
29.02.2020 02:00,2.6,702.2,768.5,0.7,42,Wind blowing from the east,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,11.1,,,2500 or more  or no clouds.,,,30.0,-9.3,No precipitation,12,,,,
28.02.2020 23:00,5.2,701.5,767.7,,34,Wind blowing from the north-east,2,,,, ,,,,,,,,,,30.0,-9.4,,,,,,
28.02.2020 20:00,7.7,700.8,767.0,0.6,31,Wind blowing from the north-east,4,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,11.1,,,2500 or more  or no clouds.,,,30.0,-8.4,No precipitation,12,,,,
28.02.2020 17:00,10.8,700.2,766.0,,27,Wind blowing from the east-southeast,3,,12,90  or more  but not 100%, ,,,-0.1,14.9,,,2500 or more  or no clouds.,,,19.0,-7.4,No precipitation,6,,,,
28.02.2020 14:00,7.0,700.2,766.5,1.5,35,Wind blowing from the east-southeast,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,14.9,,,2500 or more  or no clouds.,,,15.0,-7.4,No precipitation,12,,,,
28.02.2020 11:00,4.6,698.7,764.8,,38,Wind blowing from the east-southeast,6,,,90  or more  but not 100%,Dust or sand raised by wind at or near the station at the time of observation  but no well-developed dust whirl(s) or sand whirl(s)  and no duststorm or sandstorm seen, or  in the case of ships  blowing spray at the station. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,,,,2500 or more  or no clouds.,,,5.0,-8.5,No precipitation,6,,,,
28.02.2020 08:00,1.2,696.4,762.2,1.7,50,Wind blowing from the east-southeast,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.7,14.9,,,2500 or more  or no clouds.,,,12.0,-8.3,No precipitation,12,,,,
28.02.2020 05:00,0.6,694.7,759.6,,47,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,8.0,-9.4,,,,,,
28.02.2020 02:00,0.7,694.4,759.6,-0.8,45,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,14.9,,,2500 or more  or no clouds.,,,7.0,-9.9,No precipitation,12,,,,
27.02.2020 23:00,3.3,695.2,760.8,,37,Wind blowing from the north-northeast,1,,5,,Haze. ,,,-4.7,14.9,,,,,,7.0,-10.3,No precipitation,6,,,,
27.02.2020 20:00,7.8,695.9,762.1,-0.8,26,Wind blowing from the east-northeast,1,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,14.9,,,2500 or more  or no clouds.,,,8.0,-10.5,No precipitation,12,,,,
27.02.2020 17:00,14.5,696.7,762.2,,18,Wind blowing from the north-west,2,,5,no clouds, ,,,-4.7,14.7,,,,,,13.0,-9.5,No precipitation,6,,,,
27.02.2020 14:00,11.9,698.8,764.9,-1.5,22,Wind blowing from the south-southeast,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,12.2,,,,,,17.0,-9.1,No precipitation,12,,,,
27.02.2020 11:00,6.4,700.3,766.7,,32,Wind blowing from the east-southeast,4,,,no clouds, ,,,,,,,,,,20.0,-9.1,,,,,,
27.02.2020 08:00,-2.6,699.7,766.5,-0.7,58,Wind blowing from the east-northeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,12.2,,,,,,24.0,-9.9,No precipitation,12,,,,
27.02.2020 05:00,-3.3,700.4,766.6,,57,Wind blowing from the north-east,1,,5,, ,,,-5.1,12.2,,,,,,16.0,-10.6,No precipitation,6,,,,
27.02.2020 02:00,-3.1,701.3,767.8,-1.0,57,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,12.2,,,2500 or more  or no clouds.,,,7.0,-10.6,No precipitation,12,,,,
26.02.2020 23:00,0.4,702.3,769.1,,46,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,11.0,-10.1,,,,,,
26.02.2020 20:00,6.3,702.1,769.3,0.0,31,Wind blowing from the north-northwest,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,12.2,,,2500 or more  or no clouds.,,,14.0,-9.6,No precipitation,12,,,,
26.02.2020 17:00,12.2,702.1,768.4,,22,Wind blowing from the west,2,,5,no clouds, ,,,-5.1,12.3,,,,,,25.0,-8.9,No precipitation,6,,,,
26.02.2020 14:00,9.9,703.1,769.5,-0.5,27,Wind blowing from the south-southwest,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,13.0,,,2500 or more  or no clouds.,,,23.0,-8.2,No precipitation,12,,,,
26.02.2020 11:00,5.0,703.6,769.9,,44,Wind blowing from the north-northeast,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,13.0,-6.5,,,,,,
26.02.2020 08:00,-3.6,702.4,769.3,1.3,68,Wind blowing from the east,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,13.0,,,2500 or more  or no clouds.,,,17.0,-8.8,No precipitation,12,,,,
26.02.2020 05:00,-3.3,701.1,767.3,,66,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,15.0,-8.9,,,,,,
26.02.2020 02:00,-0.7,700.6,766.6,1.1,53,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,13.0,,,2500 or more  or no clouds.,,,13.0,-9.3,No precipitation,12,,,,
25.02.2020 23:00,4.9,699.5,765.7,,40,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,19.0,-7.6,,,,,,
25.02.2020 20:00,8.4,698.5,765.4,,31,Wind blowing from the west-northwest,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,13.0,,,2500 or more  or no clouds.,,,11.0,-7.7,No precipitation,12,,,,
25.02.2020 14:00,10.8,699.5,765.5,-1.2,27,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,11.9,,,2500 or more  or no clouds.,,,11.0,-7.4,No precipitation,12,,,,
25.02.2020 11:00,3.1,700.7,767.4,,46,Wind blowing from the west-southwest,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,11.9,,,2500 or more  or no clouds.,,,6.0,-7.4,No precipitation,6,,,,
25.02.2020 08:00,-6.3,700.1,767.3,0.5,78,Wind blowing from the east-northeast,0,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,11.9,,,,,,7.0,-9.5,No precipitation,12,,,,
25.02.2020 05:00,-3.5,699.6,765.8,,57,Wind blowing from the north-northeast,1,,5,, ,,,-5.1,11.9,,,,,,8.0,-10.8,No precipitation,6,,,,
25.02.2020 02:00,-1.2,699.7,766.0,0.8,52,Wind blowing from the east,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,11.9,,,2500 or more  or no clouds.,,,7.0,-10.0,No precipitation,12,,,,
24.02.2020 23:00,2.0,698.9,765.4,,43,Wind blowing from the west,1,,,, ,,,,,,,,,,8.0,-9.3,,,,,,
24.02.2020 20:00,6.8,697.7,764.3,0.3,29,Wind blowing from the west,2,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,11.9,,,2500 or more  or no clouds.,,,6.0,-10.0,No precipitation,12,,,,
24.02.2020 17:00,11.6,697.4,763.3,,23,Wind blowing from the south-east,1,,4,10%  or less  but not 0, ,,,-5.1,11.7,,,2500 or more  or no clouds.,,,9.0,-8.8,No precipitation,6,,,,
24.02.2020 14:00,9.0,698.6,765.0,-1.7,25,Wind blowing from the east-northeast,2,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.6,,,2500 or more  or no clouds.,,,7.0,-10.0,No precipitation,12,,,,
24.02.2020 11:00,2.9,700.3,767.2,,41,Wind blowing from the east,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.6,,,2500 or more  or no clouds.,,,7.0,-9.1,No precipitation,6,,,,
24.02.2020 08:00,-3.0,699.4,766.4,-0.5,61,Wind blowing from the east-northeast,1,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,9.6,,,2500 or more  or no clouds.,,,8.0,-9.5,No precipitation,12,,,,
24.02.2020 05:00,-3.0,699.9,766.3,,66,Wind blowing from the north-east,1,,4,, ,,,-9.0,9.6,,,,,,8.0,-8.6,No precipitation,6,,,,
24.02.2020 02:00,-2.8,700.0,766.8,-0.2,58,Wind blowing from the east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.6,,,2500 or more  or no clouds.,,,5.0,-10.1,No precipitation,12,,,,
23.02.2020 23:00,0.0,700.2,767.5,,50,Wind blowing from the north-northwest,1,,4,,Haze. ,,,-9.0,9.6,,,,,,6.0,-9.2,No precipitation,6,,,,
23.02.2020 20:00,4.8,699.4,767.1,0.7,34,Wind blowing from the west-northwest,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.6,,,2500 or more  or no clouds.,,,7.0,-9.7,No precipitation,12,,,,
23.02.2020 17:00,9.2,698.7,765.6,,23,Wind blowing from the west,2,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.6,,,2500 or more  or no clouds.,,,6.0,-10.9,No precipitation,6,,,,
23.02.2020 14:00,6.1,700.2,767.4,-0.5,30,Wind blowing from the east,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.3,,,2500 or more  or no clouds.,,,8.0,-10.2,No precipitation,12,,,,
23.02.2020 11:00,-0.6,700.7,768.5,,46,Wind blowing from the east,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.3,,,2500 or more  or no clouds.,,,7.0,-10.8,No precipitation,6,,,,
23.02.2020 08:00,-8.8,699.5,767.5,0.9,77,Wind blowing from the east-northeast,1,,2,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,9.3,,,2500 or more  or no clouds.,,,6.0,-12.1,No precipitation,12,,,,
23.02.2020 05:00,-7.2,698.6,765.5,,71,Wind blowing from the south-east,1,,3,,Haze. ,,,-8.5,9.3,,,,,,5.0,-11.6,No precipitation,6,,,,
23.02.2020 02:00,-5.1,699.4,766.3,-0.6,62,Wind blowing from the east-northeast,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.5,9.3,,,2500 or more  or no clouds.,,,4.9,-11.4,No precipitation,12,,,,
