Local time in Yuanling,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
29.02.2020 05:00,7.7,748.9,762.9,,94,Wind blowing from the north-east,1,,,, ,,,,,,,,,,11.0,6.8,,,,,,
29.02.2020 02:00,7.4,750.2,764.3,,94,Wind blowing from the south-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,,,,2500 or more  or no clouds.,,,10.0,6.5,3.0,12,,,,
28.02.2020 20:00,7.7,751.3,765.3,0.9,93,Wind blowing from the north-east,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,10.9,,,300-600,,,10.0,6.6,6.0,12,,,,
28.02.2020 17:00,7.4,750.4,764.4,,94,Wind blowing from the north-northeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.4,,,300-600,,,5.0,6.5,4.0,6,,,,
28.02.2020 14:00,7.4,751.0,765.1,-1.4,95,Wind blowing from the north-northeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.7,,,300-600,,,3.7,6.7,3.0,12,,,,
28.02.2020 11:00,7.9,752.4,766.4,,92,Wind blowing from the north-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,11.8,,,300-600,,,5.0,6.7,0.3,6,,,,
28.02.2020 08:00,10.0,751.1,765.1,1.3,84,Wind blowing from the north-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,11.8,,,2500 or more  or no clouds.,,,14.0,7.4,No precipitation,12,,,,
28.02.2020 05:00,10.1,749.8,763.6,,84,Wind blowing from the east,1,,,, ,,,,,,,,,,13.0,7.5,,,,,,
28.02.2020 02:00,10.4,750.4,764.3,,84,Wind blowing from the north-east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,12.3,,,2500 or more  or no clouds.,,,13.0,7.8,No precipitation,12,,,,
27.02.2020 20:00,10.9,751.0,764.8,0.0,83,Wind blowing from the north-east,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,13.0,,,2500 or more  or no clouds.,,,14.0,8.1,No precipitation,12,,,,
27.02.2020 17:00,11.4,751.0,764.9,,80,Wind blowing from the north-east,2,,,100%., ,,,,,,,2500 or more  or no clouds.,,,11.0,8.1,,,,,,
27.02.2020 14:00,11.7,752.3,766.2,-2.0,78,Wind blowing from the north-northeast,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,,,,2500 or more  or no clouds.,,,12.0,8.0,No precipitation,12,,,,
27.02.2020 11:00,11.7,754.3,768.1,,79,Wind blowing from the north-northeast,2,,8,100%., ,,,11.5,,,,2500 or more  or no clouds.,,,11.0,8.2,No precipitation,6,,,,
27.02.2020 08:00,11.7,753.5,767.4,0.7,80,Wind blowing from the north-northeast,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.7,,,,2500 or more  or no clouds.,,,11.0,8.4,No precipitation,12,,,,
27.02.2020 05:00,12.2,752.8,766.6,,79,Wind blowing from the north-east,3,,,, ,,,,,,,,,,9.0,8.7,,,,,,
27.02.2020 02:00,12.3,753.7,767.5,,80,Wind blowing from the north-east,2,,,, ,,,,,,,,,,7.0,9.0,,,,,,
26.02.2020 20:00,13.0,752.8,766.6,0.9,84,Wind blowing from the north-northeast,3,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,16.5,,,300-600,,,5.0,10.4,0.1,12,,,,
26.02.2020 17:00,14.0,751.9,765.7,,84,Wind blowing from the north-northeast,3,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.0,17.6,,,1000-1500,,,5.0,11.3,No precipitation,6,,,,
26.02.2020 14:00,15.9,751.7,765.4,-1.6,76,Wind blowing from the north-northeast,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,,,,1000-1500,,,7.0,11.7,No precipitation,12,,,,
26.02.2020 11:00,16.2,753.3,767.0,,77,Wind blowing from the north-east,2,,7,100%., ,,,,,,,2500 or more  or no clouds.,,,7.0,12.2,No precipitation,6,,,,
26.02.2020 08:00,15.8,752.1,765.7,1.3,82,Wind blowing from the north-east,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,4.2,12.7,No precipitation,12,,,,
26.02.2020 05:00,15.8,750.8,764.5,,85,Wind blowing from the north-east,1,,4,,Mist. ,,,13.4,18.4,,,,,,3.7,13.3,No precipitation,6,,,,
26.02.2020 02:00,15.6,750.7,764.3,,86,Wind blowing from the north,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,18.4,,,2500 or more  or no clouds.,,,4.2,13.3,No precipitation,12,,,,
25.02.2020 20:00,16.5,749.1,762.7,1.1,81,Wind blowing from the north-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,18.4,,,2500 or more  or no clouds.,,,5.0,13.2,No precipitation,12,,,,
25.02.2020 17:00,17.6,748.0,761.6,,77,Wind blowing from the north-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,20.5,,,1000-1500,,,5.0,13.5,0.1,6,,,,
25.02.2020 14:00,17.5,748.2,761.8,-1.3,82,Wind blowing from the north,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,21.7,,,2500 or more  or no clouds.,,,6.0,14.4,No precipitation,12,,,,
25.02.2020 11:00,14.4,749.5,763.2,,92,Calm  no wind,0,,,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,,,,1000-1500,,,4.8,13.1,No precipitation,6,,,,
25.02.2020 08:00,13.6,748.6,762.2,1.4,95,Wind blowing from the north,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,21.7,,,1000-1500,,,4.8,12.8,No precipitation,12,,,,
25.02.2020 05:00,13.6,747.2,760.8,,96,Calm  no wind,0,,,,Mist. ,,,9.4,21.7,,,,,,5.0,13.0,No precipitation,6,,,,
25.02.2020 02:00,13.5,747.7,761.3,,97,Wind blowing from the north,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,21.7,,,2500 or more  or no clouds.,,,5.0,13.0,No precipitation,12,,,,
24.02.2020 20:00,16.7,746.7,760.4,1.4,82,Wind blowing from the south,0,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,21.7,,,2500 or more  or no clouds.,,,4.0,13.6,No precipitation,12,,,,
24.02.2020 17:00,20.5,745.3,758.9,,61,Wind blowing from the north-northeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,21.7,,,2500 or more  or no clouds.,,,5.0,12.7,No precipitation,6,,,,
24.02.2020 14:00,20.9,746.2,759.8,-2.1,59,Wind blowing from the south-west,1,,3,100%.,Haze. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,20.9,,,2500 or more  or no clouds.,,,6.0,12.6,No precipitation,12,,,,
24.02.2020 11:00,15.9,748.3,762.0,,73,Wind blowing from the south-southeast,1,,2,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,18.9,,,,,,6.0,11.1,0.1,6,,,,
24.02.2020 08:00,9.5,748.3,762.1,0.3,100,Calm  no wind,0,,,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,18.9,,,2500 or more  or no clouds.,,,0.2,9.5,No precipitation,12,,,,
24.02.2020 05:00,9.9,748.0,761.7,,99,Calm  no wind,0,,,,Mist. ,,,9.4,18.9,,,,,,4.4,9.8,No precipitation,6,,,,
24.02.2020 02:00,10.9,749.5,763.3,,97,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,18.9,,,2500 or more  or no clouds.,,,5.0,10.4,No precipitation,12,,,,
23.02.2020 20:00,13.9,750.4,764.3,-0.2,81,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,18.9,,,2500 or more  or no clouds.,,,5.0,10.7,No precipitation,12,,,,
23.02.2020 17:00,18.6,750.6,764.3,,54,Calm  no wind,0,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,7.0,9.1,,,,,,
23.02.2020 14:00,17.3,753.2,767.0,-3.5,50,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,17.4,,,2500 or more  or no clouds.,,,8.0,6.8,No precipitation,12,,,,
23.02.2020 11:00,12.2,756.7,770.7,,81,Wind blowing from the south-west,0,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,12.3,,,,,,5.0,9.0,,,,,,
23.02.2020 08:00,9.5,756.6,770.6,0.7,97,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,11.0,,,2500 or more  or no clouds.,,,4.5,9.0,No precipitation,12,,,,
23.02.2020 05:00,9.5,755.9,769.9,,98,Calm  no wind,0,,,,Mist. ,,,7.3,11.0,,,,,,3.9,9.2,No precipitation,6,,,,
23.02.2020 02:00,9.9,758.1,772.2,,98,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,11.0,,,2500 or more  or no clouds.,,,4.3,9.6,No precipitation,12,,,,
22.02.2020 20:00,10.4,758.5,772.7,0.7,92,Calm  no wind,0,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.0,,,1000-1500,,,5.0,9.2,No precipitation,12,,,,
22.02.2020 17:00,10.9,757.8,771.9,,86,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.4,,,1000-1500,,,5.0,8.7,No precipitation,6,,,,
22.02.2020 14:00,10.0,759.1,773.2,-1.8,89,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.5,,,1000-1500,,,6.0,8.3,No precipitation,12,,,,
22.02.2020 11:00,8.5,760.9,775.0,,99,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,,,,600-1000,,,5.0,8.4,No precipitation,6,,,,
22.02.2020 08:00,7.4,760.5,774.7,0.8,100,Wind blowing from the south-southeast,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.5,,,600-1000,,,1.7,7.4,No precipitation,12,,,,
22.02.2020 05:00,7.4,759.7,773.9,,100,Wind blowing from the east,0,,2,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,7.3,11.5,,,,,,0.2,7.4,No precipitation,6,,,,
22.02.2020 02:00,8.1,760.9,775.1,,100,Wind blowing from the north-west,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,11.8,,,2500 or more  or no clouds.,,,2.5,8.1,No precipitation,12,,,,
21.02.2020 20:00,10.4,760.9,775.0,0.9,86,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,12.7,,,600-1000,,,6.0,8.2,0.5,12,,,,
21.02.2020 17:00,11.4,760.0,774.1,,75,Wind blowing from the north,0,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,600-1000,,,7.0,7.1,No precipitation,6,,,,
21.02.2020 14:00,10.9,760.5,774.5,-0.8,79,Wind blowing from the north-east,1,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,600-1000,,,6.0,7.4,7.0,12,,,,
21.02.2020 11:00,10.1,761.3,775.4,,86,Wind blowing from the north-east,1,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,300-600,,,5.0,7.9,2.0,6,,,,
21.02.2020 08:00,9.8,759.8,773.8,,98,Wind blowing from the north-northeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,17.0,,,300-600,,,3.3,9.5,6.0,12,,,,
21.02.2020 05:00,9.8,757.9,771.9,,98,Wind blowing from the north-west,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.2,17.0,,,,,,2.3,9.5,5.0,6,,,,
21.02.2020 02:00,11.9,757.3,771.1,,72,Wind blowing from the north-east,1,,,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,17.0,,,2500 or more  or no clouds.,,,7.0,7.0,No precipitation,12,,,,
20.02.2020 20:00,12.7,755.5,769.6,1.5,71,Calm  no wind,0,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,17.0,,,300-600,,,6.0,7.6,No precipitation,12,,,,
20.02.2020 17:00,14.5,754.0,768.0,,60,Calm  no wind,0,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,17.0,,,1000-1500,,,6.0,6.8,No precipitation,6,,,,
20.02.2020 14:00,16.4,754.5,768.4,-2.4,46,Wind blowing from the north-northwest,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,17.0,,,600-1000,,,9.0,4.8,0.2,12,,,,
20.02.2020 11:00,10.6,756.9,771.0,,75,Wind blowing from the south-west,1,,3,100%., ,,,4.2,16.1,,,1000-1500,,,7.0,6.4,No precipitation,6,,,,
20.02.2020 08:00,4.8,756.4,770.6,1.2,100,Wind blowing from the south-east,0,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,16.1,,,600-1000,,,3.0,4.8,No precipitation,12,,,,
20.02.2020 05:00,4.9,755.2,769.3,,99,Wind blowing from the north,1,,4,,Mist. ,,,4.9,16.1,,,,,,1.7,4.8,No precipitation,6,,,,
20.02.2020 02:00,6.2,755.8,769.9,,94,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,16.1,,,2500 or more  or no clouds.,,,10.0,5.3,No precipitation,12,,,,
19.02.2020 20:00,11.1,754.0,768.0,1.2,67,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,16.1,,,2500 or more  or no clouds.,,,8.0,5.2,0.1,12,,,,
19.02.2020 17:00,15.7,752.8,766.6,,42,Wind blowing from the south-southeast,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,9.0,2.8,,,,,,
19.02.2020 14:00,13.3,754.3,768.3,-2.6,54,Wind blowing from the south,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,13.3,,,2500 or more  or no clouds.,,,10.0,4.2,0.9,12,,,,
19.02.2020 11:00,7.4,756.9,771.1,,88,Calm  no wind,0,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,,,,300-600,,,9.0,5.5,0.9,6,,,,
19.02.2020 08:00,7.0,756.7,770.8,1.5,90,Wind blowing from the south-southwest,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,12.4,,,300-600,,,10.0,5.5,0.8,12,,,,
19.02.2020 05:00,7.6,755.2,769.2,,78,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,13.0,4.0,,,,,,
