Local time in Changde,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 02:00,9.3,755.1,769.0,-0.4,83,Wind blowing from the north-northeast,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.9,,,2500 or more  or no clouds.,,,7.0,6.6,No precipitation,12,,,,
01.03.2020 23:00,8.3,755.5,769.4,,91,Wind blowing from the north,5,,7,,Mist. ,,,6.6,12.9,,,,,,5.0,6.9,No precipitation,6,,,,
01.03.2020 20:00,8.1,754.5,768.5,1.1,93,Wind blowing from the north,3,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.9,,,2000-2500,,,3.7,7.0,No precipitation,12,,,,
01.03.2020 17:00,9.8,753.4,767.3,,83,Wind blowing from the east-northeast,3,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.9,,,2000-2500,,,7.0,7.1,No precipitation,6,,,,
01.03.2020 14:00,12.1,754.0,767.9,-0.9,75,Wind blowing from the north-east,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.1,,,2000-2500,,,10.0,7.8,No precipitation,12,,,,
01.03.2020 11:00,11.0,754.9,768.8,,84,Wind blowing from the north-west,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,11.0,,,2000-2500,,,6.0,8.4,No precipitation,6,,,,
01.03.2020 08:00,7.2,753.3,767.3,,98,Wind blowing from the north-west,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,10.1,,,2000-2500,,,4.1,6.9,0.1,12,,,,
01.03.2020 02:00,7.0,751.1,765.1,0.5,96,Wind blowing from the north-northwest,3,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,10.1,,,2500 or more  or no clouds.,,,1.7,6.4,0.4,12,,,,
29.02.2020 23:00,8.2,750.6,764.5,,94,Wind blowing from the north,1,,7,,Mist. ,,,5.2,10.1,,,,,,4.8,7.3,0.1,6,,,,
29.02.2020 20:00,8.2,749.5,763.5,0.8,94,Wind blowing from the south-southeast,1,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,10.1,,,2000-2500,,,4.5,7.3,0.3,12,,,,
29.02.2020 17:00,9.4,748.7,762.7,,86,Wind blowing from the south,2,,4,100%., ,,,5.2,10.1,,,2000-2500,,,23.0,7.2,0.3,6,,,,
29.02.2020 14:00,8.9,748.6,762.6,,98,Wind blowing from the east-southeast,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Fog or ice fog or thick haze.,5.2,9.0,,,1500-2000,,,11.0,8.6,Trace of precipitation,12,,,,
29.02.2020 11:00,7.5,751.0,765.1,,100,Wind blowing from the north-west,1,,3,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,7.5,,,1500-2000,,,2.4,7.5,No precipitation,6,,,,
29.02.2020 08:00,6.2,749.8,763.8,,100,Wind blowing from the east,1,,6,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,6.5,,,1000-1500,,,0.2,6.2,0.3,12,,,,
29.02.2020 05:00,5.6,749.2,763.2,,100,Calm  no wind,0,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,5.2,7.0,,,,,,0.5,5.6,No precipitation,6,,,,
29.02.2020 02:00,5.3,750.1,764.1,-0.9,99,Wind blowing from the north-northwest,1,,6,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,,,,2500 or more  or no clouds.,,,0.5,5.2,3.0,12,,,,
28.02.2020 23:00,6.1,751.0,765.1,,99,Wind blowing from the north-northeast,1,,6,,Rain (not freezing) not falling as shower(s). ,,,5.6,,,,,,,0.8,6.0,0.8,6,,,,
28.02.2020 20:00,6.0,751.5,765.5,0.1,99,Wind blowing from the west-northwest,0,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,5.6,,,,300-600,,,1.2,5.9,4.0,12,,,,
28.02.2020 17:00,5.8,751.4,765.4,,98,Wind blowing from the north-northwest,2,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,5.6,,,,300-600,,,0.4,5.5,3.0,6,,,,
28.02.2020 14:00,6.2,751.9,765.8,-1.9,97,Wind blowing from the north-northwest,2,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,9.7,,,300-600,,,2.1,5.8,1.0,12,,,,
28.02.2020 11:00,5.8,753.8,767.8,,97,Wind blowing from the north,2,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,9.9,,,300-600,,,2.9,5.4,0.4,6,,,,
28.02.2020 08:00,5.9,752.8,766.8,,98,Wind blowing from the north-west,1,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.9,,,1000-1500,,,3.2,5.6,No precipitation,12,,,,
28.02.2020 05:00,7.1,751.6,765.5,,99,Wind blowing from the north-east,2,,5,,Mist. ,,,7.1,9.9,,,,,,1.0,7.0,0.1,6,,,,
28.02.2020 02:00,8.5,751.6,765.5,-0.8,99,Wind blowing from the north,1,,6,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,10.0,,,2500 or more  or no clouds.,,,0.2,8.4,0.1,12,,,,
27.02.2020 23:00,8.6,752.4,766.3,,98,Wind blowing from the north,2,,6,,Fog or ice fog. ,,,8.6,10.6,,,,,,1.5,8.3,No precipitation,6,,,,
27.02.2020 20:00,8.9,752.2,766.1,,98,Wind blowing from the north,1,,6,100%.,Fog or ice fog. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,,,,1000-1500,,,1.3,8.6,0.3,12,,,,
27.02.2020 17:00,9.5,752.2,766.1,,97,Wind blowing from the north,1,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,,,,1000-1500,,,3.1,9.0,No precipitation,6,,,,
27.02.2020 14:00,9.7,753.3,767.2,-2.0,97,Wind blowing from the north,2,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,,,,1000-1500,,,4.1,9.2,1.0,12,,,,
27.02.2020 11:00,9.6,755.3,769.2,,97,Wind blowing from the north,2,,11,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,,,,,,,1.0,9.1,0.4,6,,,,
27.02.2020 08:00,9.6,754.8,768.7,0.5,97,Wind blowing from the north-northwest,1,,11,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,13.3,,,1000-1500,,,3.4,9.1,1.0,12,,,,
27.02.2020 05:00,9.7,754.3,768.2,,97,Wind blowing from the north,3,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.7,13.6,,,,,,1.3,9.2,1.0,6,,,,
27.02.2020 02:00,10.1,754.7,768.5,-0.4,96,Wind blowing from the north,4,,11,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,14.8,,,2500 or more  or no clouds.,,,0.8,9.5,0.4,12,,,,
26.02.2020 23:00,10.6,755.1,768.9,,94,Wind blowing from the north,4,,8,,Rain (not freezing) not falling as shower(s). ,,,10.6,15.1,,,,,,2.2,9.7,0.1,6,,,,
26.02.2020 20:00,11.6,754.6,768.4,1.0,85,Wind blowing from the north,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,15.5,,,2000-2500,,,4.1,9.2,No precipitation,12,,,,
26.02.2020 17:00,12.3,753.6,767.3,,81,Wind blowing from the north,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,,,,2000-2500,,,4.2,9.1,No precipitation,6,,,,
26.02.2020 14:00,13.2,753.5,767.2,-1.2,83,Wind blowing from the north,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,,,,2000-2500,,,3.9,10.4,No precipitation,12,,,,
26.02.2020 11:00,12.6,754.7,768.4,,93,Wind blowing from the north-northwest,3,,11,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,19.3,,,,,,2.2,11.5,No precipitation,6,,,,
26.02.2020 08:00,12.7,753.5,767.2,1.3,95,Wind blowing from the north,1,,11,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,19.3,,,2000-2500,,,1.8,11.9,No precipitation,12,,,,
26.02.2020 05:00,13.7,752.2,765.8,,94,Wind blowing from the north-northwest,2,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,13.7,19.3,,,,,,1.4,12.8,No precipitation,6,,,,
26.02.2020 02:00,14.8,751.3,764.8,0.7,91,Wind blowing from the north-northwest,2,,11,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,19.3,,,2500 or more  or no clouds.,,,2.6,13.3,No precipitation,12,,,,
25.02.2020 23:00,15.1,750.6,764.1,,91,Wind blowing from the north-northwest,4,,9,,Mist. ,,,15.1,19.6,,,,,,3.1,13.6,No precipitation,6,,,,
25.02.2020 20:00,15.5,749.7,763.3,1.1,89,Wind blowing from the north,4,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,20.2,,,2500 or more  or no clouds.,,,3.1,13.7,No precipitation,12,,,,
25.02.2020 17:00,16.4,748.6,762.1,,80,Wind blowing from the north,3,,7,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,20.5,,,,,,4.7,12.9,No precipitation,6,,,,
25.02.2020 14:00,18.5,748.9,762.3,,70,Wind blowing from the north-west,3,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,22.7,,,2500 or more  or no clouds.,,,5.0,12.9,No precipitation,12,,,,
25.02.2020 11:00,18.2,750.0,763.4,,72,Wind blowing from the west,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,24.4,,,,,,5.0,13.1,No precipitation,6,,,,
25.02.2020 08:00,15.5,748.9,762.4,1.5,82,Wind blowing from the east-southeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,24.4,,,2500 or more  or no clouds.,,,6.0,12.4,No precipitation,12,,,,
25.02.2020 05:00,18.1,747.4,760.8,,67,Calm  no wind,0,,,, ,,,,,,,,,,10.0,11.9,,,,,,
25.02.2020 02:00,18.5,747.7,760.9,,64,Wind blowing from the south-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,24.4,,,2500 or more  or no clouds.,,,9.0,11.6,No precipitation,12,,,,
24.02.2020 23:00,19.5,747.3,760.6,,59,Wind blowing from the north-northeast,1,,6,, ,,,,24.4,,,,,,16.0,11.3,No precipitation,6,,,,
24.02.2020 20:00,20.2,746.8,760.2,1.1,59,Wind blowing from the east-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,24.4,,,2500 or more  or no clouds.,,,17.0,11.9,No precipitation,12,,,,
24.02.2020 17:00,20.4,745.7,759.1,,59,Wind blowing from the north-west,4,,,, ,,,,,,,,,,18.0,12.1,,,,,,
24.02.2020 14:00,22.7,746.3,759.7,-1.7,53,Wind blowing from the west,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,24.4,,,2500 or more  or no clouds.,,,17.0,12.6,No precipitation,12,,,,
24.02.2020 11:00,19.7,748.0,761.4,,62,Wind blowing from the south,1,,,60%., ,,,,,,,2500 or more  or no clouds.,,,11.0,12.2,,,,,,
24.02.2020 08:00,12.0,748.3,761.9,0.3,92,Wind blowing from the west,3,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,20.2,,,2500 or more  or no clouds.,,,4.6,10.7,No precipitation,12,,,,
24.02.2020 05:00,13.3,748.0,761.5,,81,Wind blowing from the south-southwest,2,,4,,Mist. ,,,9.9,20.2,,,,,,6.0,10.1,No precipitation,6,,,,
24.02.2020 02:00,14.0,749.8,763.3,-1.0,79,Wind blowing from the west-northwest,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,20.2,,,2500 or more  or no clouds.,,,6.0,10.4,No precipitation,12,,,,
23.02.2020 23:00,16.0,750.8,764.4,,72,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,10.0,11.0,,,,,,
23.02.2020 20:00,16.5,751.0,764.6,0.0,67,Wind blowing from the north-east,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,20.2,,,2500 or more  or no clouds.,,,13.0,10.4,No precipitation,12,,,,
23.02.2020 17:00,17.8,751.0,764.7,,61,Wind blowing from the east,2,,,70 – 80%., ,,,,,,,2500 or more  or no clouds.,,,16.0,10.2,,,,,,
23.02.2020 14:00,18.7,753.3,766.9,-3.1,55,Wind blowing from the south,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,18.7,,,2500 or more  or no clouds.,,,14.0,9.5,No precipitation,12,,,,
23.02.2020 11:00,15.0,756.4,770.2,,65,Wind blowing from the south,1,,4,60%., ,,,9.8,15.2,,,2500 or more  or no clouds.,,,12.0,8.5,No precipitation,6,,,,
23.02.2020 08:00,10.7,756.3,770.2,0.2,86,Wind blowing from the south-southwest,2,,4,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,13.5,,,2500 or more  or no clouds.,,,7.0,8.5,No precipitation,12,,,,
23.02.2020 05:00,9.9,756.1,770.0,,95,Wind blowing from the west,2,,4,,Mist. ,,,7.0,13.5,,,,,,3.8,9.1,No precipitation,6,,,,
23.02.2020 02:00,10.5,757.7,771.6,-1.3,84,Wind blowing from the west-northwest,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,13.5,,,2500 or more  or no clouds.,,,6.0,7.9,No precipitation,12,,,,
22.02.2020 23:00,11.5,759.0,772.9,,78,Wind blowing from the west,2,,3,, ,,,,13.5,,,,,,8.0,7.8,No precipitation,6,,,,
22.02.2020 20:00,11.5,758.8,772.8,0.6,78,Wind blowing from the east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,13.5,,,2500 or more  or no clouds.,,,11.0,7.8,No precipitation,12,,,,
22.02.2020 17:00,12.0,758.2,772.1,,77,Wind blowing from the east,2,,,, ,,,,,,,,,,13.0,8.1,,,,,,
22.02.2020 14:00,12.9,759.2,773.2,-1.9,71,Wind blowing from the east,1,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,14.4,,,2500 or more  or no clouds.,,,13.0,7.8,No precipitation,12,,,,
22.02.2020 11:00,12.9,761.1,775.0,,74,Wind blowing from the east-southeast,1,,5,100%., ,,,7.0,14.4,,,2500 or more  or no clouds.,,,12.0,8.4,No precipitation,6,,,,
22.02.2020 08:00,7.4,760.4,774.4,,99,Wind blowing from the west,2,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,14.4,,,2500 or more  or no clouds.,,,2.8,7.3,No precipitation,12,,,,
22.02.2020 05:00,7.2,759.7,773.7,,97,Wind blowing from the west,4,,5,,Mist. ,,,7.2,14.4,,,,,,2.8,6.8,No precipitation,6,,,,
22.02.2020 02:00,8.7,760.3,774.3,-0.9,93,Wind blowing from the west-northwest,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,14.4,,,2500 or more  or no clouds.,,,7.0,7.6,No precipitation,12,,,,
21.02.2020 23:00,9.6,761.2,775.2,,86,Wind blowing from the west-southwest,2,,5,, ,,,8.4,14.4,,,,,,9.0,7.4,No precipitation,6,,,,
21.02.2020 20:00,10.5,760.5,774.5,,81,Wind blowing from the south-west,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,14.4,,,2500 or more  or no clouds.,,,11.0,7.4,0.8,12,,,,
21.02.2020 17:00,13.6,759.5,773.5,,66,Wind blowing from the west-southwest,2,,,60%., ,,,,,,,2500 or more  or no clouds.,,,12.0,7.4,,,,,,
21.02.2020 14:00,12.9,760.3,774.1,,73,Wind blowing from the north-west,2,,12,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,17.5,,,2000-2500,,,11.0,8.2,3.0,12,,,,
21.02.2020 11:00,9.1,761.5,775.5,,91,Wind blowing from the north-northwest,3,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,17.5,,,2000-2500,,,8.0,7.7,2.0,6,,,,
