Local time in Sunwu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 05:00,-18.4,745.7,769.0,,78,Calm  no wind,0,,,, ,,,-18.4,-2.6,,,,,,30.0,-21.3,No precipitation,6,,,,
01.03.2020 02:00,-16.8,745.8,768.8,,77,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-2.6,,,2500 or more  or no clouds.,,,30.0,-19.9,No precipitation,12,,,,
29.02.2020 20:00,-12.1,745.3,768.5,0.4,66,Wind blowing from the south-west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-2.6,,,,,,10.0,-17.2,No precipitation,12,,,,
29.02.2020 17:00,-5.6,744.9,768.0,,50,Wind blowing from the east-southeast,2,,,10%  or less  but not 0, ,,,-16.1,-2.6,,,2500 or more  or no clouds.,,,8.0,-14.6,No precipitation,6,,,,
29.02.2020 14:00,-2.9,744.6,767.3,-0.4,40,Wind blowing from the east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-2.9,,,,,,30.0,-14.6,No precipitation,12,,,,
29.02.2020 11:00,-5.0,745.0,767.8,,54,Wind blowing from the north-northeast,2,,4,no clouds, ,,,-16.1,-4.1,,,,,,30.0,-12.9,No precipitation,6,,,,
29.02.2020 08:00,-11.8,745.0,768.1,,78,Wind blowing from the south-southwest,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-4.1,,,2500 or more  or no clouds.,,,3.0,-14.9,No precipitation,12,,,,
29.02.2020 05:00,-15.1,744.1,767.2,,82,Wind blowing from the south-west,1,,5,, ,,,-18.1,-4.1,,,,,,30.0,-17.5,No precipitation,6,,,,
29.02.2020 02:00,-10.3,743.3,766.1,,72,Wind blowing from the west-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-4.1,,,2500 or more  or no clouds.,,,30.0,-14.4,No precipitation,12,,,,
28.02.2020 20:00,-8.6,743.2,766.4,0.3,74,Wind blowing from the north-west,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-4.1,,,2500 or more  or no clouds.,,,29.0,-12.4,No precipitation,12,,,,
28.02.2020 17:00,-6.3,742.9,766.1,,61,Wind blowing from the north-east,3,,7,, ,,,-18.1,-1.2,,,,,,12.0,-12.6,No precipitation,6,,,,
28.02.2020 14:00,-4.9,742.6,765.5,-1.1,56,Wind blowing from the east-northeast,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,1.6,,,2500 or more  or no clouds.,,,29.0,-12.5,No precipitation,12,,,,
28.02.2020 11:00,-7.2,743.7,766.6,,62,Wind blowing from the north-east,1,,,, ,,,-18.1,1.6,,,,,,19.0,-13.4,No precipitation,6,,,,
28.02.2020 08:00,-14.7,744.4,767.5,,76,Wind blowing from the south,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,1.6,,,2500 or more  or no clouds.,,,3.1,-18.1,No precipitation,12,,,,
28.02.2020 05:00,-17.3,744.4,767.4,,78,Wind blowing from the south-southeast,1,,5,, ,,,-17.4,1.6,,,,,,10.0,-20.2,No precipitation,6,,,,
28.02.2020 02:00,-13.0,745.2,767.8,,77,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,1.6,,,2500 or more  or no clouds.,,,25.0,-16.3,No precipitation,12,,,,
27.02.2020 20:00,-7.2,746.1,769.2,0.4,53,Wind blowing from the south-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,1.6,,,,,,18.0,-15.2,No precipitation,12,,,,
27.02.2020 17:00,-1.2,745.7,768.7,,40,Wind blowing from the east-southeast,1,,4,no clouds, ,,,-17.4,1.6,,,,,,5.0,-13.1,No precipitation,6,,,,
27.02.2020 14:00,1.5,746.5,769.3,-1.7,31,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,1.5,,,,,,30.0,-13.8,No precipitation,12,,,,
27.02.2020 11:00,-1.7,748.2,771.1,,37,Wind blowing from the north-west,2,,3,no clouds, ,,,-17.4,1.1,,,,,,30.0,-14.5,No precipitation,6,,,,
27.02.2020 08:00,-13.0,749.5,772.8,0.1,68,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,1.1,,,,,,4.2,-17.7,No precipitation,12,,,,
27.02.2020 05:00,-17.0,749.4,772.6,,75,Wind blowing from the west-southwest,1,,2,, ,,,-17.2,1.1,,,,,,30.0,-20.4,No precipitation,6,,,,
27.02.2020 02:00,-15.8,749.8,772.7,,74,Wind blowing from the south-west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,1.1,,,2500 or more  or no clouds.,,,30.0,-19.4,No precipitation,12,,,,
26.02.2020 20:00,-9.5,749.9,773.2,0.5,63,Wind blowing from the south-west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,1.1,,,,,,4.8,-15.4,No precipitation,12,,,,
26.02.2020 17:00,-2.1,749.4,772.6,,44,Wind blowing from the east,2,,6,no clouds, ,,,-17.3,1.1,,,,,,3.9,-12.7,No precipitation,6,,,,
26.02.2020 14:00,0.6,749.4,772.3,-1.0,29,Wind blowing from the north-west,3,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,1.1,,,600-1000,,,30.0,-15.4,No precipitation,12,,,,
26.02.2020 11:00,-1.1,750.4,773.5,,36,Wind blowing from the north-northeast,1,,3,no clouds, ,,,-17.3,0.0,,,,,,30.0,-14.3,No precipitation,6,,,,
26.02.2020 08:00,-12.6,750.9,774.3,0.5,67,Wind blowing from the west-southwest,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,,,,2500 or more  or no clouds.,,,4.2,-17.5,No precipitation,12,,,,
26.02.2020 05:00,-16.9,750.4,773.5,,75,Wind blowing from the south-southwest,1,,4,, ,,,-18.0,,,,,,,30.0,-20.3,No precipitation,6,,,,
26.02.2020 02:00,-15.8,750.1,773.1,,73,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,0.0,,,2500 or more  or no clouds.,,,30.0,-19.5,No precipitation,12,,,,
25.02.2020 20:00,-11.5,749.5,772.9,,66,Wind blowing from the west-southwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,0.0,,,,,,13.0,-16.6,No precipitation,12,,,,
25.02.2020 14:00,-0.2,748.6,771.7,-1.2,30,Wind blowing from the north-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-0.1,,,,,,30.0,-15.7,No precipitation,12,,,,
25.02.2020 11:00,-2.2,749.8,772.8,,38,Wind blowing from the west,2,,4,no clouds, ,,,-18.0,-2.1,,,,,,30.0,-14.6,No precipitation,6,,,,
25.02.2020 08:00,-13.2,750.1,773.5,0.9,76,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-3.4,,,,,,2.4,-16.5,No precipitation,12,,,,
25.02.2020 05:00,-16.9,749.2,772.5,,80,Wind blowing from the south-west,1,,3,, ,,,-17.0,-3.4,,,,,,30.0,-19.5,No precipitation,6,,,,
25.02.2020 02:00,-16.1,748.6,771.7,,82,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-3.4,,,2500 or more  or no clouds.,,,30.0,-18.5,No precipitation,12,,,,
24.02.2020 20:00,-12.1,746.9,770.1,1.5,85,Wind blowing from the west-southwest,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,-3.4,,,2500 or more  or no clouds.,,,14.0,-14.2,Trace of precipitation,12,,,,
24.02.2020 17:00,-5.7,745.4,768.3,,68,Wind blowing from the south-southwest,1,,5,90  or more  but not 100%, ,,,-11.2,-3.4,,,,,,8.0,-10.7,No precipitation,6,,,,
24.02.2020 14:00,-3.8,743.8,766.5,0.7,56,Wind blowing from the north,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,-3.5,,,2500 or more  or no clouds.,,,30.0,-11.5,0.4,12,,,,
24.02.2020 11:00,-5.6,743.1,765.8,,63,Wind blowing from the north-northwest,2,,,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,-3.9,,,2500 or more  or no clouds.,,,30.0,-11.7,0.1,6,,,,
24.02.2020 08:00,-9.1,741.9,764.7,2.3,83,Wind blowing from the west,1,,3,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.9,,,2500 or more  or no clouds.,,,5.0,-11.5,0.8,12,,,,
24.02.2020 05:00,-9.4,739.6,762.3,,86,Wind blowing from the west-southwest,1,,3,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-3.9,,,,,,14.0,-11.4,0.4,6,,,,
24.02.2020 02:00,-8.5,738.3,760.8,,87,Wind blowing from the west,2,,9,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.9,,,2500 or more  or no clouds.,,,9.0,-10.3,0.4,12,,,,
23.02.2020 20:00,-6.9,737.7,760.7,0.6,76,Wind blowing from the west-southwest,1,,9,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-3.9,,,2500 or more  or no clouds.,,,4.7,-10.4,No precipitation,12,,,,
23.02.2020 17:00,-4.7,737.1,760.2,,52,Wind blowing from the south-west,1,,9,100%., ,,,-22.5,-3.9,,,2500 or more  or no clouds.,,,14.0,-13.1,No precipitation,6,,,,
23.02.2020 14:00,-4.0,737.8,760.9,-1.5,50,Wind blowing from the south-west,5,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-3.9,,,2500 or more  or no clouds.,,,30.0,-12.9,No precipitation,12,,,,
23.02.2020 11:00,-5.6,739.3,762.4,,55,Wind blowing from the south-southwest,3,,6,, ,,,-22.5,-5.6,,,,,,30.0,-13.4,No precipitation,6,,,,
23.02.2020 08:00,-18.0,740.5,764.2,-0.1,72,Wind blowing from the east-northeast,0,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-7.6,,,2500 or more  or no clouds.,,,1.3,-21.8,No precipitation,12,,,,
23.02.2020 05:00,-22.2,740.6,764.1,,76,Wind blowing from the south-west,1,,2,, ,,,-22.2,-7.6,,,,,,30.0,-25.3,No precipitation,6,,,,
23.02.2020 02:00,-21.1,741.4,764.7,,74,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-7.6,,,2500 or more  or no clouds.,,,30.0,-24.5,No precipitation,12,,,,
22.02.2020 20:00,-17.1,741.9,765.5,0.5,62,Wind blowing from the west-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.6,,,,,,12.0,-22.7,No precipitation,12,,,,
22.02.2020 17:00,-10.1,741.4,764.8,,40,Wind blowing from the south,1,,5,no clouds, ,,,-20.5,-7.6,,,,,,2.2,-21.1,No precipitation,6,,,,
22.02.2020 14:00,-8.0,741.4,764.6,-1.2,33,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.7,,,,,,30.0,-21.5,No precipitation,12,,,,
22.02.2020 11:00,-10.5,742.6,766.0,,43,Wind blowing from the north,3,,5,50%., ,,,-20.5,-7.7,,,2500 or more  or no clouds.,,,30.0,-20.9,No precipitation,6,,,,
22.02.2020 08:00,-17.5,743.4,767.0,-0.3,66,Wind blowing from the west-northwest,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,,,,2500 or more  or no clouds.,,,5.0,-22.3,No precipitation,12,,,,
22.02.2020 05:00,-20.2,743.7,767.2,,74,Wind blowing from the west-southwest,2,,4,, ,,,-23.2,-7.7,,,,,,30.0,-23.6,No precipitation,6,,,,
22.02.2020 02:00,-17.5,744.7,768.0,,70,Wind blowing from the west,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-7.7,,,2500 or more  or no clouds.,,,30.0,-21.7,No precipitation,12,,,,
21.02.2020 20:00,-17.0,747.1,771.0,-0.2,68,Wind blowing from the north,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-7.7,,,2500 or more  or no clouds.,,,6.0,-21.5,No precipitation,12,,,,
21.02.2020 17:00,-12.0,747.3,771.1,,54,Wind blowing from the east,3,,6,90  or more  but not 100%, ,,,-23.2,-7.7,,,,,,9.0,-19.6,No precipitation,6,,,,
21.02.2020 14:00,-7.9,748.1,771.7,-1.9,44,Wind blowing from the east-northeast,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-5.2,,,2500 or more  or no clouds.,,,30.0,-18.0,No precipitation,12,,,,
21.02.2020 11:00,-11.2,750.0,773.7,,45,Wind blowing from the north-northeast,1,,,no clouds, ,,,-23.2,-5.2,,,,,,23.0,-21.0,No precipitation,6,,,,
21.02.2020 08:00,-20.9,750.7,774.8,0.3,75,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,,,,,,,2.2,-24.2,No precipitation,12,,,,
21.02.2020 05:00,-23.1,750.4,774.1,,75,Wind blowing from the east,1,,2,, ,,,-23.2,-5.2,,,,,,30.0,-26.3,No precipitation,6,,,,
21.02.2020 02:00,-21.9,751.1,774.7,,72,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.2,-5.2,,,2500 or more  or no clouds.,,,30.0,-25.6,No precipitation,12,,,,
20.02.2020 20:00,-16.7,751.1,775.1,0.9,63,Wind blowing from the south-southwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.2,-5.2,,,,,,8.0,-22.1,No precipitation,12,,,,
20.02.2020 17:00,-8.0,750.2,773.8,,36,Wind blowing from the north-west,1,,6,no clouds, ,,,-22.2,-5.2,,,,,,8.0,-20.5,No precipitation,6,,,,
20.02.2020 14:00,-6.0,749.5,772.9,-0.7,30,Wind blowing from the north-northwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.2,-6.0,,,,,,30.0,-20.8,No precipitation,12,,,,
