Local time in Tongliao,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.03.2020 11:00,-3.5,750.4,767.7,,88,Wind blowing from the east-northeast,5,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-4.8,,,,2500 or more  or no clouds.,,,1.1,-5.2,6.0,6,,,,
03.03.2020 08:00,-4.6,750.9,768.1,0.1,92,Wind blowing from the east-northeast,4,,7,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,2.9,,,2500 or more  or no clouds.,,,0.7,-5.7,3.0,12,,,,
03.03.2020 05:00,-3.3,750.8,767.9,,63,Wind blowing from the east,3,,7,, ,,,-9.6,2.9,,,,,,13.0,-9.5,No precipitation,6,,,,
03.03.2020 02:00,-3.9,751.8,768.9,-1.0,64,Wind blowing from the east,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,2.9,,,2500 or more  or no clouds.,,,17.0,-9.7,No precipitation,12,,,,
02.03.2020 23:00,-2.5,752.8,769.9,,59,Wind blowing from the east,2,,,, ,,,-9.6,2.9,,,,,,21.0,-9.6,No precipitation,6,,,,
02.03.2020 20:00,-1.3,753.0,770.4,1.3,50,Wind blowing from the east-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,2.9,,,2500 or more  or no clouds.,,,18.0,-10.6,No precipitation,12,,,,
02.03.2020 17:00,1.5,751.7,769.0,,34,Wind blowing from the east,3,,6,90  or more  but not 100%, ,,,-9.6,2.9,,,1500-2000,,,13.0,-12.7,No precipitation,6,,,,
02.03.2020 14:00,2.4,752.1,769.3,,31,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,2.7,,,,,,22.0,-13.0,No precipitation,12,,,,
02.03.2020 11:00,-0.3,754.0,771.4,,46,Wind blowing from the south-southwest,2,,5,no clouds, ,,,-9.6,0.7,,,,,,13.0,-10.5,No precipitation,6,,,,
02.03.2020 08:00,-7.2,754.4,771.9,1.0,58,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,0.7,,,,,,9.0,-14.1,No precipitation,12,,,,
02.03.2020 05:00,-8.4,753.4,770.8,,69,Wind blowing from the west-northwest,1,,5,, ,,,-8.6,0.7,,,,,,19.0,-13.1,No precipitation,6,,,,
02.03.2020 02:00,-7.0,753.0,770.3,0.9,57,Wind blowing from the west-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,0.7,,,2500 or more  or no clouds.,,,23.0,-14.1,No precipitation,12,,,,
01.03.2020 23:00,-5.0,752.1,769.3,,74,Wind blowing from the west,2,,6,,Mist. ,,,-8.2,0.7,,,,,,6.0,-8.9,No precipitation,6,,,,
01.03.2020 20:00,-3.0,751.1,768.4,0.7,61,Wind blowing from the east-northeast,2,,6,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-8.2,0.7,,,2500 or more  or no clouds.,,,8.0,-9.5,Trace of precipitation,12,,,,
01.03.2020 17:00,-0.3,750.4,767.6,,50,Wind blowing from the west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-8.2,0.7,,,1500-2000,,,20.0,-9.5,Trace of precipitation,6,,,,
01.03.2020 14:00,-0.5,750.2,767.4,-0.9,62,Wind blowing from the west-northwest,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,1.4,,,2500 or more  or no clouds.,,,8.0,-6.9,No precipitation,12,,,,
01.03.2020 11:00,-0.1,751.1,768.4,,50,Wind blowing from the north-northwest,2,,5,60%., ,,,-8.2,1.6,,,2500 or more  or no clouds.,,,15.0,-9.3,No precipitation,6,,,,
01.03.2020 08:00,-4.4,751.6,768.9,0.6,67,Wind blowing from the south-southeast,1,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,1.6,,,2500 or more  or no clouds.,,,4.4,-9.6,No precipitation,12,,,,
01.03.2020 05:00,-6.7,751.0,768.3,,71,Wind blowing from the east-northeast,1,,,, ,,,-6.7,1.6,,,,,,12.0,-11.1,No precipitation,6,,,,
01.03.2020 02:00,-3.9,751.2,768.4,0.2,61,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,1.6,,,2500 or more  or no clouds.,,,16.0,-10.5,No precipitation,12,,,,
29.02.2020 23:00,-5.1,751.0,768.2,,63,Wind blowing from the north-east,1,,,,Haze. ,,,-5.6,1.6,,,,,,5.0,-11.2,No precipitation,6,,,,
29.02.2020 20:00,-3.2,750.8,768.1,0.8,54,Wind blowing from the east-northeast,1,,7,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,1.6,,,2500 or more  or no clouds.,,,6.0,-11.4,No precipitation,12,,,,
29.02.2020 17:00,0.1,750.0,767.2,,39,Calm  no wind,0,,,70 – 80%., ,,,-5.6,3.9,,,2500 or more  or no clouds.,,,17.0,-12.2,No precipitation,6,,,,
29.02.2020 14:00,0.6,749.8,766.9,,37,Wind blowing from the north,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,6.0,,,2500 or more  or no clouds.,,,21.0,-12.4,No precipitation,12,,,,
29.02.2020 11:00,-1.1,750.6,767.8,,42,Wind blowing from the north-northwest,2,,8,60%., ,,,-5.6,,,,2500 or more  or no clouds.,,,16.0,-12.4,No precipitation,6,,,,
29.02.2020 08:00,-4.6,750.3,767.5,1.1,51,Wind blowing from the north-northwest,2,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,6.0,,,2500 or more  or no clouds.,,,24.0,-13.2,No precipitation,12,,,,
29.02.2020 05:00,-4.7,749.2,766.3,,51,Wind blowing from the west-northwest,2,,10,, ,,,-5.6,6.0,,,,,,30.0,-13.3,No precipitation,6,,,,
29.02.2020 02:00,-3.7,749.2,766.1,1.0,48,Wind blowing from the west,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,6.0,,,2500 or more  or no clouds.,,,30.0,-13.1,No precipitation,12,,,,
28.02.2020 23:00,-2.1,748.2,765.1,,41,Wind blowing from the north-west,2,,,, ,,,-2.6,6.0,,,,,,28.0,-13.6,No precipitation,6,,,,
28.02.2020 20:00,0.4,747.9,764.9,,31,Wind blowing from the west-northwest,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,6.0,,,,,,27.0,-14.8,No precipitation,12,,,,
28.02.2020 17:00,4.0,746.2,763.1,,22,Wind blowing from the west,4,,11,no clouds, ,,,-2.6,6.0,,,,,,21.0,-15.8,No precipitation,6,,,,
28.02.2020 14:00,5.9,745.3,762.1,-0.5,22,Wind blowing from the west-northwest,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,5.9,,,,,,28.0,-14.2,No precipitation,12,,,,
28.02.2020 11:00,3.1,745.8,762.7,,34,Wind blowing from the west,2,,8,90  or more  but not 100%, ,,,-2.6,5.7,,,2500 or more  or no clouds.,,,16.0,-11.2,No precipitation,6,,,,
28.02.2020 08:00,-1.3,745.1,762.1,,59,Wind blowing from the south-west,2,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,8.0,-8.3,No precipitation,12,,,,
28.02.2020 02:00,-0.6,746.3,763.1,-2.3,38,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,5.7,,,2500 or more  or no clouds.,,,9.0,-13.2,No precipitation,12,,,,
27.02.2020 23:00,-1.7,748.6,765.7,,44,Wind blowing from the east-southeast,1,,,, ,,,-8.2,5.7,,,,,,13.0,-12.6,No precipitation,6,,,,
27.02.2020 20:00,-0.6,751.0,768.3,-0.9,34,Wind blowing from the south-southeast,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,5.7,,,,,,14.0,-14.5,No precipitation,12,,,,
27.02.2020 17:00,3.5,751.9,769.0,,25,Wind blowing from the south-southeast,3,,9,no clouds, ,,,-8.2,5.7,,,,,,16.0,-14.7,No precipitation,6,,,,
27.02.2020 14:00,5.2,753.4,770.5,,23,Wind blowing from the south,4,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,5.4,,,,,,30.0,-14.2,No precipitation,12,,,,
27.02.2020 11:00,1.6,756.7,773.8,,35,Wind blowing from the south-southwest,2,,4,no clouds, ,,,-8.2,3.9,,,,,,14.0,-12.2,No precipitation,6,,,,
27.02.2020 08:00,-7.1,757.9,775.4,-0.1,64,Wind blowing from the west-southwest,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,3.9,,,2500 or more  or no clouds.,,,12.0,-12.8,No precipitation,12,,,,
27.02.2020 05:00,-7.1,758.0,775.3,,58,Wind blowing from the west,1,,4,, ,,,-7.1,3.9,,,,,,25.0,-14.0,No precipitation,6,,,,
27.02.2020 02:00,-4.9,758.3,775.6,-0.1,49,Wind blowing from the west,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,3.9,,,2500 or more  or no clouds.,,,17.0,-14.2,No precipitation,12,,,,
26.02.2020 23:00,-2.0,758.4,775.6,,38,Wind blowing from the south-west,2,,,, ,,,-6.1,3.9,,,,,,18.0,-14.7,No precipitation,6,,,,
26.02.2020 20:00,-2.0,758.3,775.8,0.4,35,Wind blowing from the south-east,1,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,3.9,,,,,,5.0,-15.4,No precipitation,12,,,,
26.02.2020 17:00,2.8,757.9,775.3,,23,Wind blowing from the north-northeast,1,,7,no clouds, ,,,-6.1,3.9,,,,,,12.0,-16.3,No precipitation,6,,,,
26.02.2020 14:00,3.3,757.8,775.0,-1.3,26,Wind blowing from the north-northeast,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,3.6,,,,,,28.0,-14.4,No precipitation,12,,,,
26.02.2020 11:00,0.8,759.1,776.4,,36,Wind blowing from the north,3,,7,20–30%., ,,,-6.1,2.0,,,2500 or more  or no clouds.,,,20.0,-12.6,No precipitation,6,,,,
26.02.2020 08:00,-5.3,758.8,776.3,1.2,59,Wind blowing from the west,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,2.0,,,,,,10.0,-12.1,No precipitation,12,,,,
26.02.2020 05:00,-6.1,757.6,775.0,,65,Wind blowing from the north-west,1,,8,, ,,,-6.1,2.0,,,,,,26.0,-11.6,No precipitation,6,,,,
26.02.2020 02:00,-4.2,757.0,774.2,0.8,63,Wind blowing from the north,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,2.0,,,2500 or more  or no clouds.,,,26.0,-10.2,No precipitation,12,,,,
25.02.2020 23:00,-3.7,756.2,773.5,,57,Wind blowing from the north-northeast,3,,,, ,,,-3.8,2.0,,,,,,16.0,-11.0,No precipitation,6,,,,
25.02.2020 20:00,-2.2,755.4,772.7,0.8,49,Wind blowing from the north-northeast,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,2.0,,,,,,21.0,-11.5,No precipitation,12,,,,
25.02.2020 17:00,-0.2,754.6,771.9,,40,Wind blowing from the north-east,5,,11,no clouds, ,,,-2.8,4.2,,,,,,20.0,-12.2,No precipitation,6,,,,
25.02.2020 14:00,1.4,753.9,771.0,,33,Wind blowing from the north-east,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,5.9,,,,,,25.0,-13.1,No precipitation,12,,,,
25.02.2020 11:00,1.4,754.9,772.0,,33,Wind blowing from the east-northeast,4,,10,no clouds, ,,,-2.8,5.9,,,,,,20.0,-13.1,No precipitation,6,,,,
25.02.2020 08:00,-2.3,755.2,772.4,1.5,56,Wind blowing from the east-northeast,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,5.9,,,2500 or more  or no clouds.,,,8.0,-10.1,No precipitation,12,,,,
25.02.2020 05:00,-2.4,753.7,770.7,,55,Wind blowing from the north-east,3,,6,, ,,,-2.6,5.9,,,,,,18.0,-10.4,No precipitation,6,,,,
25.02.2020 02:00,-1.4,753.5,770.5,0.1,48,Wind blowing from the east-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,5.9,,,2500 or more  or no clouds.,,,25.0,-11.0,No precipitation,12,,,,
24.02.2020 23:00,-1.3,753.4,770.5,,47,Wind blowing from the east,1,,,, ,,,-2.2,5.9,,,,,,23.0,-11.2,No precipitation,6,,,,
24.02.2020 20:00,2.0,752.8,769.9,,33,Wind blowing from the east,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,5.9,,,2500 or more  or no clouds.,,,9.0,-12.6,No precipitation,12,,,,
24.02.2020 17:00,4.2,751.9,768.8,,30,Wind blowing from the north-east,3,,,60%., ,,,,,,,2500 or more  or no clouds.,,,13.0,-11.8,,,,,,
24.02.2020 14:00,5.3,751.9,768.7,-1.0,27,Wind blowing from the north-northwest,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,10.5,,,2500 or more  or no clouds.,,,30.0,-12.2,No precipitation,12,,,,
24.02.2020 11:00,3.3,752.9,769.9,,31,Wind blowing from the east-northeast,1,,9,20–30%., ,,,-2.2,10.5,,,2500 or more  or no clouds.,,,18.0,-12.2,No precipitation,6,,,,
24.02.2020 08:00,-1.7,752.4,769.3,2.1,46,Wind blowing from the north,2,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,10.5,,,2500 or more  or no clouds.,,,25.0,-11.8,No precipitation,12,,,,
24.02.2020 05:00,-1.0,750.3,767.1,,42,Wind blowing from the north-west,2,,9,, ,,,-6.1,10.5,,,,,,30.0,-12.3,No precipitation,6,,,,
24.02.2020 02:00,1.0,749.2,765.9,1.5,36,Wind blowing from the north-west,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,10.5,,,2500 or more  or no clouds.,,,30.0,-12.4,No precipitation,12,,,,
23.02.2020 23:00,2.1,747.7,764.5,,34,Wind blowing from the north-northwest,3,,,, ,,,-6.1,10.5,,,,,,30.0,-12.1,No precipitation,6,,,,
23.02.2020 20:00,5.0,745.6,762.5,2.9,29,Wind blowing from the north-west,4,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,10.5,,,,,,27.0,-11.6,No precipitation,12,,,,
23.02.2020 17:00,8.8,742.7,759.4,,24,Wind blowing from the west,3,,12,20–30%., ,,,-6.1,10.5,,,2500 or more  or no clouds.,,,17.0,-10.7,No precipitation,6,,,,
23.02.2020 14:00,8.5,742.1,758.9,,20,Wind blowing from the west-southwest,5,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,8.6,,,2000-2500,,,21.0,-13.2,No precipitation,12,,,,
23.02.2020 11:00,3.4,744.9,761.8,,26,Wind blowing from the south-southwest,5,,,70 – 80%., ,,,-6.1,3.4,,,2000-2500,,,20.0,-14.3,No precipitation,6,,,,
23.02.2020 08:00,-2.1,747.4,764.5,-1.8,40,Wind blowing from the south,3,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.1,2.7,,,2000-2500,,,15.0,-13.9,No precipitation,12,,,,
23.02.2020 05:00,-5.6,749.2,766.3,,53,Wind blowing from the south,2,,7,, ,,,-8.3,2.7,,,,,,30.0,-13.7,No precipitation,6,,,,
23.02.2020 02:00,-5.8,751.1,768.3,-0.9,60,Wind blowing from the west-southwest,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,2.7,,,2500 or more  or no clouds.,,,30.0,-12.5,No precipitation,12,,,,
