Local time in Bengbu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 08:00,3.7,768.6,771.2,0.3,99,Wind blowing from the east,3,,4,70 – 80%.,Fog or ice fog. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,9.4,,,2500 or more  or no clouds.,,,2.0,3.6,No precipitation,12,,,,
02.03.2020 05:00,2.2,768.3,770.9,,99,Wind blowing from the east,1,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,1.3,9.4,,,,,,0.8,2.1,No precipitation,6,,,,
02.03.2020 02:00,3.9,768.5,771.1,0.1,98,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.4,9.4,,,2500 or more  or no clouds.,,,2.2,3.6,No precipitation,12,,,,
01.03.2020 23:00,4.8,768.4,771.0,,94,Wind blowing from the east-northeast,1,,5,,Mist. ,,,4.8,9.4,,,,,,3.4,3.9,No precipitation,6,,,,
01.03.2020 20:00,8.2,767.2,769.9,1.6,82,Wind blowing from the north-east,2,,6,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,9.4,,,1000-1500,,,8.0,5.3,Trace of precipitation,12,,,,
01.03.2020 17:00,8.8,765.6,768.2,,78,Calm  no wind,0,,,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,9.4,,,1000-1500,,,8.0,5.2,No precipitation,6,,,,
01.03.2020 14:00,8.8,765.2,767.8,-0.5,81,Wind blowing from the north,2,,6,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,9.7,,,2500 or more  or no clouds.,,,8.0,5.7,Trace of precipitation,12,,,,
01.03.2020 11:00,8.0,765.7,768.3,,87,Wind blowing from the north,4,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,,,,1000-1500,,,6.0,6.0,No precipitation,6,,,,
01.03.2020 08:00,7.6,764.7,767.3,2.0,92,Wind blowing from the north-northeast,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,,,,1000-1500,,,5.0,6.4,Trace of precipitation,12,,,,
01.03.2020 05:00,7.8,762.7,765.4,,92,Wind blowing from the north-northeast,2,,4,, ,,,6.5,9.7,,,,,,7.0,6.6,No precipitation,6,,,,
01.03.2020 02:00,8.0,762.5,765.1,0.1,95,Wind blowing from the north-northeast,2,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,9.7,,,2500 or more  or no clouds.,,,5.0,7.3,No precipitation,12,,,,
29.02.2020 23:00,8.2,762.4,765.1,,97,Wind blowing from the north-northeast,2,,4,,Mist. ,,,6.5,9.7,,,,,,3.8,7.8,No precipitation,6,,,,
29.02.2020 20:00,8.3,761.5,764.1,0.9,95,Wind blowing from the east,2,,,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,9.7,,,1000-1500,,,6.0,7.6,Trace of precipitation,12,,,,
29.02.2020 17:00,9.4,760.6,763.2,,85,Wind blowing from the north-east,2,,5,100%., ,,,6.5,9.7,,,1000-1500,,,10.0,7.0,No precipitation,6,,,,
29.02.2020 14:00,9.5,760.6,763.2,-1.1,85,Wind blowing from the north-east,2,,5,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,9.5,,,1000-1500,,,12.0,7.1,0.3,12,,,,
29.02.2020 11:00,8.4,761.7,764.3,,92,Wind blowing from the east,3,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,8.4,,,1000-1500,,,7.0,7.2,No precipitation,6,,,,
29.02.2020 08:00,6.9,761.6,764.2,0.8,98,Wind blowing from the east,2,,,100%.,Mist. ,Rain.,Drizzle.,6.2,7.6,,,2500 or more  or no clouds.,,,2.8,6.6,0.4,12,,,,
29.02.2020 05:00,6.5,760.8,763.4,,97,Wind blowing from the east-northeast,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.0,7.6,,,,,,3.1,6.1,0.4,6,,,,
29.02.2020 02:00,6.8,761.6,764.2,-0.8,96,Wind blowing from the north,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,7.6,,,2500 or more  or no clouds.,,,3.9,6.2,0.1,12,,,,
28.02.2020 23:00,7.1,762.4,765.0,,94,Wind blowing from the north-northeast,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.0,7.6,,,,,,5.0,6.2,No precipitation,6,,,,
28.02.2020 20:00,7.1,762.2,764.8,0.3,93,Wind blowing from the north-east,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,7.7,,,2500 or more  or no clouds.,,,6.0,6.0,2.0,12,,,,
28.02.2020 17:00,7.4,761.9,764.5,,91,Wind blowing from the north-west,2,,5,100%., ,,,6.0,9.6,,,1000-1500,,,8.0,6.0,No precipitation,6,,,,
28.02.2020 14:00,7.4,761.8,764.5,-1.2,93,Wind blowing from the west-northwest,2,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,,,,1000-1500,,,8.0,6.3,12.0,12,,,,
28.02.2020 11:00,6.8,763.0,765.6,,97,Wind blowing from the north,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,,,,2500 or more  or no clouds.,,,5.0,6.4,9.0,6,,,,
28.02.2020 08:00,6.2,762.4,765.0,0.9,99,Wind blowing from the north,1,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,9.7,,,300-600,,,3.3,6.1,19.0,12,,,,
28.02.2020 05:00,6.2,761.5,764.2,,99,Wind blowing from the north-east,3,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.0,9.7,,,,,,4.5,6.1,6.0,6,,,,
28.02.2020 02:00,7.1,762.1,764.7,-2.1,99,Wind blowing from the north-east,2,,9,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,9.7,,,2500 or more  or no clouds.,,,2.2,7.0,10.0,12,,,,
27.02.2020 23:00,7.3,764.2,766.8,,97,Wind blowing from the east-northeast,3,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,,9.7,,,,,,2.9,6.9,6.0,6,,,,
27.02.2020 20:00,7.7,765.1,767.7,-0.3,88,Wind blowing from the east-northeast,3,,11,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,9.7,,,300-600,,,8.0,5.8,0.3,12,,,,
27.02.2020 17:00,9.4,765.4,768.1,,66,Wind blowing from the east-northeast,4,,11,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,11.5,,,1000-1500,,,16.0,3.2,No precipitation,6,,,,
27.02.2020 14:00,9.4,766.8,769.4,-2.7,63,Wind blowing from the east-northeast,7,,11,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,11.9,,,2500 or more  or no clouds.,,,20.0,2.7,No precipitation,12,,,,
27.02.2020 11:00,9.2,769.5,772.1,,65,Wind blowing from the east,7,,11,90  or more  but not 100%, ,,,2.9,11.9,,,2500 or more  or no clouds.,,,8.0,2.8,No precipitation,6,,,,
27.02.2020 08:00,4.1,769.9,772.6,0.8,86,Wind blowing from the north-east,6,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,11.9,,,2500 or more  or no clouds.,,,10.0,2.0,No precipitation,12,,,,
27.02.2020 05:00,3.7,769.1,771.7,,80,Wind blowing from the east-northeast,4,,9,, ,,,2.9,11.9,,,,,,15.0,0.6,No precipitation,6,,,,
27.02.2020 02:00,4.5,770.1,772.7,0.0,74,Wind blowing from the east,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,11.9,,,2500 or more  or no clouds.,,,15.0,0.3,No precipitation,12,,,,
26.02.2020 23:00,6.1,770.1,772.7,,75,Wind blowing from the east-northeast,4,,10,, ,,,6.1,11.9,,,,,,12.0,2.0,No precipitation,6,,,,
26.02.2020 20:00,7.7,769.3,772.0,1.2,70,Wind blowing from the north-east,3,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,11.9,,,,,,10.0,2.6,No precipitation,12,,,,
26.02.2020 17:00,11.4,768.1,770.7,,67,Wind blowing from the north-east,4,,10,60%., ,,,8.2,11.9,,,1000-1500,,,8.0,5.5,No precipitation,6,,,,
26.02.2020 14:00,10.8,767.8,770.4,-1.0,72,Wind blowing from the north-east,5,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,11.7,,,2500 or more  or no clouds.,,,8.0,6.0,No precipitation,12,,,,
26.02.2020 11:00,10.2,768.8,771.4,,83,Wind blowing from the east-northeast,6,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,12.8,,,1000-1500,,,5.0,7.4,No precipitation,6,,,,
26.02.2020 08:00,9.0,767.5,770.2,1.6,90,Wind blowing from the east-northeast,3,,9,100%.,Cloud development not observed or not observable. ,Rain.,Drizzle.,8.2,12.8,,,2500 or more  or no clouds.,,,7.0,7.5,Trace of precipitation,12,,,,
26.02.2020 05:00,8.7,765.9,768.5,,90,Wind blowing from the east-northeast,5,,9,, ,,,8.6,13.0,,,,,,10.0,7.2,No precipitation,6,,,,
26.02.2020 02:00,9.8,765.6,768.1,0.8,84,Wind blowing from the east,5,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,2500 or more  or no clouds.,,,13.0,7.2,No precipitation,12,,,,
25.02.2020 23:00,10.9,764.8,767.3,,94,Wind blowing from the north-northeast,2,,7,,Rain (not freezing) not falling as shower(s). ,,,10.8,,,,,,,2.7,10.0,No precipitation,6,,,,
25.02.2020 20:00,11.1,764.1,766.6,1.4,90,Wind blowing from the north,1,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,,,,1000-1500,,,4.0,9.5,Trace of precipitation,12,,,,
25.02.2020 17:00,11.3,762.7,765.2,,89,Wind blowing from the north,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,,,,1000-1500,,,3.0,9.6,No precipitation,6,,,,
25.02.2020 14:00,11.7,761.7,764.2,-0.1,88,Wind blowing from the north-west,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,23.4,,,2500 or more  or no clouds.,,,3.8,9.8,No precipitation,12,,,,
25.02.2020 11:00,12.1,761.8,764.4,,87,Wind blowing from the north-northwest,3,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,23.4,,,2500 or more  or no clouds.,,,3.2,10.0,No precipitation,6,,,,
25.02.2020 08:00,11.1,760.6,763.1,2.4,93,Wind blowing from the north-northwest,4,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.1,23.4,,,2500 or more  or no clouds.,,,2.9,10.0,0.3,12,,,,
25.02.2020 05:00,12.8,758.2,760.7,,94,Wind blowing from the west,2,,7,,Rain (not freezing) not falling as shower(s). ,,,12.2,23.4,,,,,,3.3,11.9,0.3,6,,,,
25.02.2020 02:00,16.6,757.9,760.3,-0.4,90,Wind blowing from the west,3,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,23.4,,,2500 or more  or no clouds.,,,5.0,15.0,0.3,12,,,,
24.02.2020 23:00,17.2,758.3,760.8,,84,Wind blowing from the north,1,,10,,Rain  not freezing  intermittent  slight at time of observation. ,,,10.8,23.4,,,,,,7.0,14.5,No precipitation,6,,,,
24.02.2020 20:00,17.5,757.9,760.4,1.4,81,Wind blowing from the east-southeast,1,,10,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,23.4,,,2500 or more  or no clouds.,,,7.0,14.2,No precipitation,12,,,,
24.02.2020 17:00,21.3,756.5,759.0,,63,Wind blowing from the west,1,,10,100%., ,,,10.7,23.4,,,2500 or more  or no clouds.,,,17.0,14.0,No precipitation,6,,,,
24.02.2020 14:00,23.2,757.0,759.4,-2.2,57,Wind blowing from the south,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,23.2,,,2500 or more  or no clouds.,,,20.0,14.2,No precipitation,12,,,,
24.02.2020 11:00,19.6,759.2,761.8,,63,Wind blowing from the south-southwest,7,,,90  or more  but not 100%, ,,,10.7,20.0,,,2500 or more  or no clouds.,,,18.0,12.4,No precipitation,6,,,,
24.02.2020 08:00,13.9,760.1,762.7,0.0,74,Wind blowing from the south-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,,,,2500 or more  or no clouds.,,,12.0,9.2,No precipitation,12,,,,
24.02.2020 05:00,12.2,760.1,762.7,,73,Wind blowing from the east-southeast,2,,5,, ,,,5.8,20.0,,,,,,12.0,7.5,No precipitation,6,,,,
24.02.2020 02:00,13.0,761.3,763.9,-1.2,67,Wind blowing from the east-southeast,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,20.0,,,2500 or more  or no clouds.,,,12.0,7.0,No precipitation,12,,,,
23.02.2020 23:00,10.8,762.5,765.1,,71,Wind blowing from the east,2,,9,, ,,,4.6,20.0,,,,,,10.0,5.8,No precipitation,6,,,,
23.02.2020 20:00,12.4,763.2,765.7,0.0,64,Wind blowing from the east-southeast,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,20.0,,,,,,9.0,5.8,No precipitation,12,,,,
23.02.2020 17:00,18.1,763.2,765.7,,45,Wind blowing from the south-southeast,3,,9,no clouds, ,,,4.6,20.0,,,,,,17.0,6.0,No precipitation,6,,,,
23.02.2020 14:00,19.2,764.5,767.0,-3.0,37,Wind blowing from the south,6,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,19.3,,,,,,18.0,4.2,No precipitation,12,,,,
23.02.2020 11:00,16.6,767.5,770.0,,36,Wind blowing from the south-southeast,6,,9,no clouds, ,,,4.6,16.8,,,,,,16.0,1.5,No precipitation,6,,,,
23.02.2020 08:00,7.6,768.6,771.2,-0.1,62,Wind blowing from the north-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,,,,,,,13.0,0.8,No precipitation,12,,,,
23.02.2020 05:00,6.5,768.7,771.4,,62,Wind blowing from the east,3,,,, ,,,1.8,16.1,,,,,,15.0,-0.3,No precipitation,6,,,,
23.02.2020 02:00,5.8,770.2,772.8,-1.0,64,Wind blowing from the east-northeast,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,16.1,,,2500 or more  or no clouds.,,,15.0,-0.5,No precipitation,12,,,,
22.02.2020 23:00,6.1,771.2,773.8,,61,Wind blowing from the east,3,,7,, ,,,1.8,16.1,,,,,,11.0,-0.9,No precipitation,6,,,,
22.02.2020 20:00,8.3,771.3,773.9,0.6,53,Wind blowing from the east,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,16.1,,,,,,14.0,-0.7,No precipitation,12,,,,
22.02.2020 17:00,14.3,770.7,773.3,,29,Wind blowing from the east,2,,8,no clouds, ,,,1.8,16.1,,,,,,25.0,-3.5,No precipitation,6,,,,
22.02.2020 14:00,15.8,771.5,774.1,-1.7,23,Wind blowing from the north,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,15.8,,,2500 or more  or no clouds.,,,28.0,-5.3,No precipitation,12,,,,
22.02.2020 11:00,12.5,773.2,775.8,,23,Wind blowing from the north-east,5,,8,no clouds, ,,,1.8,14.9,,,,,,19.0,-8.1,No precipitation,6,,,,
22.02.2020 08:00,3.4,772.9,775.5,1.8,92,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,14.9,,,,,,8.0,2.2,No precipitation,12,,,,
22.02.2020 05:00,4.5,771.1,773.7,,89,Wind blowing from the west,2,,6,, ,,,3.5,14.9,,,,,,10.0,2.8,No precipitation,6,,,,
22.02.2020 02:00,4.6,770.7,773.3,0.0,91,Wind blowing from the west-southwest,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.9,,,2500 or more  or no clouds.,,,8.0,3.3,No precipitation,12,,,,
21.02.2020 23:00,5.4,770.7,773.3,,88,Wind blowing from the south-west,1,,9,, ,,,4.6,14.9,,,,,,7.0,3.6,No precipitation,6,,,,
