Local time in Aral,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 17:00,14.0,678.4,765.8,,15,Wind blowing from the south,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,14.3,,,,,,5.0,-12.2,No precipitation,6,,,,
01.03.2020 14:00,11.2,680.0,768.0,-0.7,19,Wind blowing from the south,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,13.3,,,2500 or more  or no clouds.,,,5.0,-11.6,No precipitation,12,,,,
01.03.2020 11:00,5.1,680.7,770.0,,27,Wind blowing from the south-west,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,13.3,,,,,,6.0,-12.4,No precipitation,6,,,,
01.03.2020 08:00,0.5,680.1,769.1,-0.1,51,Wind blowing from the west,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.5,13.3,,,2500 or more  or no clouds.,,,8.0,-8.7,No precipitation,12,,,,
01.03.2020 05:00,6.1,680.2,768.2,,34,Wind blowing from the east,2,,,, ,,,1.6,13.3,,,,,,7.0,-8.6,No precipitation,6,,,,
01.03.2020 02:00,6.8,680.7,769.1,,33,Wind blowing from the east,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,13.3,,,2500 or more  or no clouds.,,,6.0,-8.3,No precipitation,12,,,,
29.02.2020 20:00,11.0,679.3,768.1,-0.6,27,Wind blowing from the east-northeast,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,13.3,,,2500 or more  or no clouds.,,,4.1,-7.3,No precipitation,12,,,,
29.02.2020 17:00,12.0,679.9,768.3,,24,Wind blowing from the east,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.1,,,,,,2.3,-7.9,No precipitation,6,,,,
29.02.2020 14:00,8.9,681.3,770.3,0.0,35,Wind blowing from the east-northeast,4,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.1,,,2500 or more  or no clouds.,,,2.7,-5.7,No precipitation,12,,,,
29.02.2020 11:00,4.5,681.3,770.2,,46,Wind blowing from the east,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,,,,,,,4.3,-6.1,No precipitation,6,,,,
29.02.2020 08:00,1.9,680.0,768.5,,55,Wind blowing from the north-east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,14.1,,,2500 or more  or no clouds.,,,6.0,-6.2,No precipitation,12,,,,
29.02.2020 05:00,3.3,678.8,766.9,,49,Wind blowing from the north-east,1,,7,, ,,,-3.2,14.1,,,,,,8.0,-6.4,No precipitation,6,,,,
29.02.2020 02:00,3.8,678.4,766.5,,46,Wind blowing from the north,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,14.1,,,2500 or more  or no clouds.,,,9.0,-7.0,No precipitation,12,,,,
28.02.2020 20:00,12.6,675.7,764.3,0.3,24,Wind blowing from the east-northeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,14.1,,,2500 or more  or no clouds.,,,10.0,-7.4,No precipitation,12,,,,
28.02.2020 17:00,13.2,675.4,763.6,,21,Wind blowing from the north-east,4,,7,, ,,,-3.2,16.4,,,,,,11.0,-8.6,No precipitation,6,,,,
28.02.2020 14:00,12.5,676.0,764.0,0.9,24,Wind blowing from the north-east,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,16.4,,,2500 or more  or no clouds.,,,9.0,-7.5,No precipitation,12,,,,
28.02.2020 11:00,2.7,675.1,764.2,,61,Wind blowing from the north,1,,2,, ,,,-3.2,,,,,,,8.0,-4.1,No precipitation,6,,,,
28.02.2020 08:00,-2.4,673.2,761.5,,69,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,16.4,,,2500 or more  or no clouds.,,,9.0,-7.3,No precipitation,12,,,,
28.02.2020 05:00,-0.1,672.7,760.1,,68,Wind blowing from the north-east,1,,4,, ,,,-2.9,16.4,,,,,,10.0,-5.3,No precipitation,6,,,,
28.02.2020 02:00,1.8,672.7,760.3,,52,Wind blowing from the west-southwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,16.4,,,2500 or more  or no clouds.,,,11.0,-7.0,No precipitation,12,,,,
27.02.2020 20:00,12.5,672.7,761.0,-0.8,18,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,16.4,,,2500 or more  or no clouds.,,,12.0,-11.2,No precipitation,12,,,,
27.02.2020 17:00,16.0,673.5,761.1,,14,Wind blowing from the west,2,,3,, ,,,-2.9,16.5,,,,,,10.0,-11.5,No precipitation,6,,,,
27.02.2020 14:00,12.2,676.0,764.2,-0.9,23,Wind blowing from the north-northwest,2,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,16.5,,,2500 or more  or no clouds.,,,8.0,-8.3,No precipitation,12,,,,
27.02.2020 11:00,2.0,676.9,766.7,,51,Wind blowing from the west-northwest,1,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,,,,,,,6.0,-7.3,No precipitation,6,,,,
27.02.2020 08:00,-2.7,676.6,765.4,-0.9,64,Wind blowing from the west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,16.5,,,2500 or more  or no clouds.,,,7.0,-8.6,No precipitation,12,,,,
27.02.2020 05:00,-1.0,677.5,765.7,,67,Wind blowing from the north-west,1,,5,, ,,,-2.0,16.5,,,,,,8.0,-6.5,No precipitation,6,,,,
27.02.2020 02:00,1.2,678.7,767.2,,56,Wind blowing from the west-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,16.5,,,2500 or more  or no clouds.,,,7.0,-6.8,No precipitation,12,,,,
26.02.2020 20:00,12.8,678.7,767.7,-0.5,17,Wind blowing from the west-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,16.5,,,2500 or more  or no clouds.,,,7.0,-11.6,No precipitation,12,,,,
26.02.2020 17:00,15.9,679.2,766.5,,12,Wind blowing from the south-southwest,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,16.4,,,,,,7.0,-13.5,No precipitation,6,,,,
26.02.2020 14:00,12.6,680.7,769.3,0.2,18,Wind blowing from the south-southeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,14.9,,,2500 or more  or no clouds.,,,7.0,-11.1,No precipitation,12,,,,
26.02.2020 11:00,5.0,680.5,769.7,,37,Wind blowing from the east,2,,3,, ,,,-2.0,14.9,,,,,,9.0,-8.5,No precipitation,6,,,,
26.02.2020 08:00,-1.7,679.1,768.3,0.9,62,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,14.9,,,2500 or more  or no clouds.,,,10.0,-8.2,No precipitation,12,,,,
26.02.2020 05:00,5.4,678.2,765.7,,30,Wind blowing from the east-southeast,2,,4,, ,,,-1.4,14.9,,,,,,9.0,-10.8,No precipitation,6,,,,
26.02.2020 02:00,2.1,678.1,766.6,,46,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,14.9,,,2500 or more  or no clouds.,,,8.0,-8.3,No precipitation,12,,,,
25.02.2020 20:00,11.8,675.4,764.0,-0.3,20,Wind blowing from the east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,14.9,,,2500 or more  or no clouds.,,,9.0,-10.4,No precipitation,12,,,,
25.02.2020 17:00,14.1,675.7,763.6,,15,Wind blowing from the east-northeast,2,,,, ,,,-1.4,14.2,,,,,,9.0,-12.1,No precipitation,6,,,,
25.02.2020 14:00,10.6,676.6,765.5,,21,Wind blowing from the east-northeast,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,13.6,,,2500 or more  or no clouds.,,,9.0,-10.8,No precipitation,12,,,,
25.02.2020 11:00,4.5,676.6,766.0,,32,Wind blowing from the east,2,,4,, ,,,-1.4,13.6,,,,,,10.0,-10.8,No precipitation,6,,,,
25.02.2020 08:00,-1.1,675.7,764.5,,59,Wind blowing from the east,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,13.6,,,2500 or more  or no clouds.,,,12.0,-8.1,No precipitation,12,,,,
25.02.2020 05:00,0.9,675.3,763.3,,56,Wind blowing from the west-northwest,1,,3,, ,,,-3.4,13.6,,,,,,12.0,-7.1,No precipitation,6,,,,
25.02.2020 02:00,-0.8,675.6,764.7,,59,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,13.6,,,2500 or more  or no clouds.,,,10.0,-8.0,No precipitation,12,,,,
24.02.2020 20:00,10.3,674.1,762.5,-0.4,25,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,13.6,,,2500 or more  or no clouds.,,,12.0,-8.9,No precipitation,12,,,,
24.02.2020 17:00,12.8,674.5,762.4,,20,Wind blowing from the north-east,2,,5,, ,,,-3.4,13.3,,,,,,9.0,-9.6,No precipitation,6,,,,
24.02.2020 14:00,8.5,676.3,764.9,0.1,26,Wind blowing from the north-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,13.3,,,2500 or more  or no clouds.,,,8.0,-9.9,No precipitation,12,,,,
24.02.2020 11:00,0.5,676.2,766.3,,55,Wind blowing from the north-northeast,2,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,,,,,,,5.0,-7.7,No precipitation,6,,,,
24.02.2020 08:00,0.0,674.6,763.2,-0.2,50,Wind blowing from the east-northeast,2,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,13.3,,,2500 or more  or no clouds.,,,6.0,-9.4,No precipitation,12,,,,
24.02.2020 05:00,0.5,674.8,763.0,,49,Wind blowing from the north-east,2,,5,,Haze. ,,,-4.7,13.3,,,,,,7.0,-9.2,No precipitation,6,,,,
24.02.2020 02:00,2.9,675.5,763.8,,41,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,13.3,,,2500 or more  or no clouds.,,,7.0,-9.1,No precipitation,12,,,,
23.02.2020 20:00,10.2,675.3,764.2,-0.5,28,Wind blowing from the north,2,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,13.3,,,2500 or more  or no clouds.,,,6.0,-7.5,No precipitation,12,,,,
23.02.2020 17:00,12.0,675.8,763.9,,20,Wind blowing from the south-west,3,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,12.6,,,,,,6.0,-10.3,No precipitation,6,,,,
23.02.2020 14:00,9.4,677.5,767.1,-0.1,24,Wind blowing from the south-southwest,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,11.4,,,2500 or more  or no clouds.,,,6.0,-10.1,No precipitation,12,,,,
23.02.2020 11:00,1.9,677.6,768.1,,36,Wind blowing from the south-west,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,11.4,,,,,,7.0,-11.9,No precipitation,6,,,,
23.02.2020 08:00,-1.4,676.6,765.9,0.3,40,Wind blowing from the south,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,11.4,,,2500 or more  or no clouds.,,,7.0,-13.3,No precipitation,12,,,,
23.02.2020 05:00,2.3,676.3,764.5,,33,Wind blowing from the south,2,,6,,Haze. ,,,-7.0,11.4,,,,,,7.0,-12.3,No precipitation,6,,,,
23.02.2020 02:00,-3.1,677.1,766.8,,60,Wind blowing from the south,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,11.4,,,2500 or more  or no clouds.,,,5.0,-9.8,No precipitation,12,,,,
22.02.2020 20:00,8.3,676.9,767.2,-0.6,21,Wind blowing from the west,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,11.4,,,2500 or more  or no clouds.,,,7.0,-12.7,No precipitation,12,,,,
22.02.2020 17:00,10.7,677.5,767.2,,18,Wind blowing from the south-west,3,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,11.2,,,,,,6.0,-12.7,No precipitation,6,,,,
22.02.2020 14:00,8.5,679.9,770.2,,21,Wind blowing from the west-southwest,3,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,10.0,,,2500 or more  or no clouds.,,,6.0,-12.6,No precipitation,12,,,,
22.02.2020 11:00,-0.9,680.4,771.8,,42,Wind blowing from the south-west,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,,,,,,,6.0,-12.2,No precipitation,6,,,,
22.02.2020 08:00,-6.4,679.9,770.9,-0.5,70,Wind blowing from the north,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,10.0,,,2500 or more  or no clouds.,,,5.0,-11.0,No precipitation,12,,,,
22.02.2020 05:00,-4.7,680.4,770.5,,64,Wind blowing from the west-northwest,1,,5,,Mist. ,,,-7.8,10.0,,,,,,5.0,-10.5,No precipitation,6,,,,
22.02.2020 02:00,-4.1,681.5,772.2,,59,Wind blowing from the south-west,0,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,10.0,,,2500 or more  or no clouds.,,,5.0,-11.1,No precipitation,12,,,,
21.02.2020 20:00,6.7,681.3,772.5,-0.7,23,Wind blowing from the west,1,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,10.0,,,2500 or more  or no clouds.,,,5.0,-13.0,No precipitation,12,,,,
21.02.2020 17:00,9.7,682.0,772.5,,19,Wind blowing from the south-west,2,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,9.8,,,,,,5.0,-12.8,No precipitation,6,,,,
21.02.2020 14:00,7.0,684.2,775.3,-0.9,22,Wind blowing from the west-southwest,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,8.5,,,2500 or more  or no clouds.,,,5.0,-13.3,No precipitation,12,,,,
