Local time in Huma,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 02:00,-10.7,752.3,769.5,0.4,75,Wind blowing from the north-west,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-5.2,,,2500 or more  or no clouds.,,,21.0,-14.3,No precipitation,12,,,,
01.03.2020 23:00,-10.0,751.9,769.3,,73,Wind blowing from the south-southwest,1,,,,Haze. ,,,,-5.2,,,,,,4.4,-13.9,No precipitation,6,,,,
01.03.2020 20:00,-10.4,751.5,769.3,0.9,76,Wind blowing from the south-southwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-5.2,,,2500 or more  or no clouds.,,,23.0,-13.8,No precipitation,12,,,,
01.03.2020 17:00,-7.6,750.6,768.3,,65,Wind blowing from the north,1,,3,90  or more  but not 100%, ,,,-27.1,-5.2,,,,,,16.0,-13.2,No precipitation,6,,,,
01.03.2020 14:00,-7.7,750.3,767.9,-0.9,67,Wind blowing from the north-northwest,2,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,,,,2500 or more  or no clouds.,,,30.0,-12.9,No precipitation,12,,,,
01.03.2020 11:00,-14.9,751.2,769.0,,76,Wind blowing from the north-northwest,2,,2,70 – 80%., ,,,-27.1,,,,2500 or more  or no clouds.,,,30.0,-18.3,No precipitation,6,,,,
01.03.2020 08:00,-24.8,751.5,769.5,0.4,77,Wind blowing from the south-southwest,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,,,,2500 or more  or no clouds.,,,30.0,-27.7,No precipitation,12,,,,
01.03.2020 05:00,-26.4,751.1,768.8,,78,Wind blowing from the north,1,,2,, ,,,-27.2,,,,,,,30.0,-29.1,No precipitation,6,,,,
01.03.2020 02:00,-24.9,751.1,768.7,0.1,77,Wind blowing from the south-southwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.2,-3.9,,,2500 or more  or no clouds.,,,28.0,-27.8,No precipitation,12,,,,
29.02.2020 23:00,-22.6,751.0,768.8,,77,Wind blowing from the south-southwest,1,,,, ,,,-27.2,-3.9,,,,,,30.0,-25.5,No precipitation,6,,,,
29.02.2020 20:00,-18.2,750.9,768.9,0.5,74,Wind blowing from the south,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.2,-3.9,,,,,,30.0,-21.8,No precipitation,12,,,,
29.02.2020 17:00,-7.2,750.4,768.1,,49,Wind blowing from the north,2,,4,no clouds, ,,,-27.2,-3.9,,,,,,25.0,-16.3,No precipitation,6,,,,
29.02.2020 14:00,-5.0,750.8,768.3,,48,Wind blowing from the north,4,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.2,-4.8,,,,,,30.0,-14.3,No precipitation,12,,,,
29.02.2020 11:00,-15.3,752.1,769.9,,78,Wind blowing from the south-southwest,1,,2,no clouds, ,,,-27.2,,,,,,,6.0,-18.3,No precipitation,6,,,,
29.02.2020 08:00,-24.8,752.4,770.4,0.8,78,Wind blowing from the north,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.2,,,,,,,25.0,-27.5,No precipitation,12,,,,
29.02.2020 05:00,-25.7,751.6,769.4,,78,Calm  no wind,0,,,, ,,,-26.4,-5.1,,,,,,27.0,-28.4,No precipitation,6,,,,
29.02.2020 02:00,-23.1,751.0,768.6,0.3,80,Wind blowing from the south-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-5.1,,,2500 or more  or no clouds.,,,23.0,-25.6,No precipitation,12,,,,
28.02.2020 23:00,-21.6,750.7,768.5,,80,Wind blowing from the east-northeast,1,,,, ,,,-26.4,-5.1,,,,,,28.0,-24.1,No precipitation,6,,,,
28.02.2020 20:00,-17.2,750.6,768.5,,81,Wind blowing from the north-northwest,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-5.1,,,,,,30.0,-19.7,No precipitation,12,,,,
28.02.2020 17:00,-10.3,749.9,767.6,,60,Wind blowing from the north,2,,2,20–30%., ,,,-26.4,-5.1,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,6,,,,
28.02.2020 14:00,-6.6,750.0,767.5,-1.0,59,Wind blowing from the west,1,,2,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,,,,2500 or more  or no clouds.,,,20.0,-13.3,No precipitation,12,,,,
28.02.2020 11:00,-15.0,751.0,768.8,,74,Wind blowing from the south-west,1,,2,10%  or less  but not 0, ,,,-26.4,,,,2500 or more  or no clouds.,,,20.0,-18.6,No precipitation,6,,,,
28.02.2020 08:00,-23.7,751.3,769.3,,77,Wind blowing from the north,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,,,,2500 or more  or no clouds.,,,12.0,-26.6,No precipitation,12,,,,
28.02.2020 02:00,-21.6,751.0,768.4,-0.4,81,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.1,-1.7,,,2500 or more  or no clouds.,,,30.0,-24.0,No precipitation,12,,,,
27.02.2020 23:00,-21.8,751.4,769.1,,74,Wind blowing from the north-east,1,,,, ,,,-26.1,-1.7,,,,,,25.0,-25.2,No precipitation,6,,,,
27.02.2020 20:00,-15.8,751.5,769.3,0.2,74,Wind blowing from the north-northwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.1,-1.7,,,,,,30.0,-19.4,No precipitation,12,,,,
27.02.2020 17:00,-6.7,751.3,769.0,,46,Wind blowing from the north,3,,4,no clouds, ,,,-26.1,-1.7,,,,,,30.0,-16.4,No precipitation,6,,,,
27.02.2020 14:00,-2.4,751.9,769.3,,37,Wind blowing from the north,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.1,,,,,,,30.0,-15.1,No precipitation,12,,,,
27.02.2020 11:00,-13.0,753.6,771.2,,68,Wind blowing from the south,2,,3,no clouds, ,,,-26.1,,,,,,,7.0,-17.8,No precipitation,6,,,,
27.02.2020 08:00,-23.0,754.6,772.6,-0.1,80,Wind blowing from the south,2,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.1,,,,,,,6.0,-25.5,No precipitation,12,,,,
27.02.2020 05:00,-24.1,754.7,772.3,,81,Wind blowing from the west-southwest,1,,2,, ,,,-25.4,,,,,,,30.0,-26.4,No precipitation,6,,,,
27.02.2020 02:00,-22.8,754.9,772.3,-0.2,81,Wind blowing from the north-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-2.2,,,2500 or more  or no clouds.,,,21.0,-25.2,No precipitation,12,,,,
26.02.2020 23:00,-18.2,755.1,772.8,,85,Wind blowing from the south-west,1,,,, ,,,-25.4,-2.2,,,,,,20.0,-20.1,No precipitation,6,,,,
26.02.2020 20:00,-14.9,755.3,773.2,0.1,78,Wind blowing from the east-northeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-2.2,,,,,,30.0,-17.9,No precipitation,12,,,,
26.02.2020 17:00,-6.4,755.2,772.9,,50,Wind blowing from the north-northwest,2,,6,no clouds, ,,,-25.4,-2.2,,,,,,30.0,-15.1,No precipitation,6,,,,
26.02.2020 14:00,-2.4,755.5,772.9,-0.9,41,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,,,,,,,30.0,-13.9,No precipitation,12,,,,
26.02.2020 11:00,-12.5,756.4,774.2,,67,Wind blowing from the south-southwest,1,,2,no clouds, ,,,-25.4,,,,,,,7.0,-17.4,No precipitation,6,,,,
26.02.2020 08:00,-23.0,756.8,774.7,0.5,78,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,,,,,,,10.0,-25.8,No precipitation,12,,,,
26.02.2020 05:00,-23.5,756.3,773.9,,82,Wind blowing from the north,1,,3,, ,,,-24.9,,,,,,,14.0,-25.7,No precipitation,6,,,,
26.02.2020 02:00,-21.5,756.0,773.5,0.5,83,Wind blowing from the south-east,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-1.1,,,2500 or more  or no clouds.,,,17.0,-23.6,No precipitation,12,,,,
25.02.2020 23:00,-20.2,755.5,773.2,,81,Wind blowing from the east,0,,,,Mist. ,,,-24.4,-1.1,,,,,,7.0,-22.6,No precipitation,6,,,,
25.02.2020 20:00,-14.4,755.2,773.1,0.6,73,Wind blowing from the north,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-1.1,,,,,,25.0,-18.3,No precipitation,12,,,,
25.02.2020 17:00,-5.7,754.6,772.1,,46,Wind blowing from the north-northwest,3,,6,no clouds, ,,,-24.4,-1.1,,,,,,30.0,-15.5,No precipitation,6,,,,
25.02.2020 14:00,-2.6,754.5,771.8,,48,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-2.5,,,,,,30.0,-12.1,No precipitation,12,,,,
25.02.2020 11:00,-13.2,755.2,772.7,,68,Wind blowing from the south-southwest,1,,4,no clouds, ,,,-24.4,-3.6,,,,,,17.0,-18.0,No precipitation,6,,,,
25.02.2020 08:00,-23.0,755.3,773.1,1.0,77,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-3.6,,,,,,2.5,-25.9,No precipitation,12,,,,
25.02.2020 05:00,-22.6,754.3,772.0,,79,Wind blowing from the south-west,1,,6,, ,,,-22.7,-3.6,,,,,,30.0,-25.2,No precipitation,6,,,,
25.02.2020 02:00,-18.8,754.1,771.5,1.0,83,Wind blowing from the north-west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-3.6,,,2500 or more  or no clouds.,,,29.0,-21.0,No precipitation,12,,,,
24.02.2020 23:00,-11.3,753.1,770.3,,60,Calm  no wind,0,,,, ,,,-14.8,-3.6,,,,,,30.0,-17.5,No precipitation,6,,,,
24.02.2020 20:00,-10.8,752.2,769.5,,62,Wind blowing from the east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-3.6,,,,,,13.0,-16.7,Trace of precipitation,12,,,,
24.02.2020 17:00,-6.2,750.7,767.9,,51,Wind blowing from the north-northwest,4,,7,no clouds, ,,,-14.4,-3.6,,,,,,30.0,-14.9,No precipitation,6,,,,
24.02.2020 14:00,-4.2,749.8,766.9,0.4,55,Wind blowing from the north,5,,6,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-3.9,,,600-1000,,,30.0,-11.9,Trace of precipitation,12,,,,
24.02.2020 11:00,-7.2,749.4,766.6,,66,Wind blowing from the north,4,,,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-5.4,,,600-1000,,,30.0,-12.5,No precipitation,6,,,,
24.02.2020 08:00,-12.6,748.2,765.5,1.8,75,Wind blowing from the north-northeast,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,5.0,-16.1,No precipitation,12,,,,
24.02.2020 05:00,-13.2,746.4,763.6,,75,Wind blowing from the north,2,,3,, ,,,,-5.4,,,,,,30.0,-16.8,No precipitation,6,,,,
24.02.2020 02:00,-13.9,744.8,762.0,1.1,77,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-5.4,,,2500 or more  or no clouds.,,,30.0,-17.1,No precipitation,12,,,,
23.02.2020 23:00,-13.1,743.7,761.1,,79,Wind blowing from the north-northeast,2,,,, ,,,,-5.4,,,,,,7.0,-16.0,No precipitation,6,,,,
23.02.2020 20:00,-12.4,743.0,760.6,1.1,72,Wind blowing from the south-southwest,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-5.4,,,2500 or more  or no clouds.,,,3.8,-16.4,No precipitation,12,,,,
23.02.2020 17:00,-7.7,741.9,759.4,,56,Wind blowing from the south-southeast,2,,5,90  or more  but not 100%, ,,,-29.6,-5.4,,,,,,24.0,-15.0,No precipitation,6,,,,
23.02.2020 14:00,-9.8,741.9,759.4,,57,Wind blowing from the south,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-8.9,,,2500 or more  or no clouds.,,,29.0,-16.9,No precipitation,12,,,,
23.02.2020 11:00,-18.4,743.4,761.2,,75,Wind blowing from the south-west,1,,3,90  or more  but not 100%, ,,,-29.6,,,,,,,30.0,-21.7,No precipitation,6,,,,
23.02.2020 08:00,-25.0,744.4,762.4,-0.1,77,Wind blowing from the south,2,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,,,,2500 or more  or no clouds.,,,17.0,-27.9,No precipitation,12,,,,
23.02.2020 05:00,-26.5,744.5,762.2,,76,Wind blowing from the south,2,,3,, ,,,-30.1,-8.9,,,,,,23.0,-29.5,No precipitation,6,,,,
23.02.2020 02:00,-24.9,745.6,763.2,-0.9,81,Wind blowing from the south-southeast,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-8.9,,,2500 or more  or no clouds.,,,11.0,-27.2,No precipitation,12,,,,
22.02.2020 23:00,-25.4,746.5,764.4,,78,Wind blowing from the south-west,2,,,, ,,,-30.1,-8.9,,,,,,25.0,-28.1,No precipitation,6,,,,
22.02.2020 20:00,-21.6,747.0,765.1,,80,Wind blowing from the south-west,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-8.9,,,,,,30.0,-24.1,No precipitation,12,,,,
22.02.2020 17:00,-12.6,746.9,764.7,,59,Wind blowing from the south-east,1,,3,no clouds, ,,,-30.1,-8.9,,,,,,2.4,-19.0,No precipitation,6,,,,
22.02.2020 14:00,-11.2,747.3,765.0,-1.6,54,Wind blowing from the north,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-9.4,,,,,,23.0,-18.7,No precipitation,12,,,,
22.02.2020 11:00,-17.4,748.9,766.8,,69,Calm  no wind,0,,,no clouds, ,,,-30.1,-9.4,,,,,,17.0,-21.7,No precipitation,6,,,,
22.02.2020 08:00,-28.4,749.8,767.8,0.0,74,Wind blowing from the north-northwest,0,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.8,-9.4,,,,,,10.0,-31.6,No precipitation,12,,,,
22.02.2020 05:00,-26.0,749.8,767.6,,79,Wind blowing from the south-southeast,1,,5,, ,,,-33.5,-9.4,,,,,,28.0,-28.6,No precipitation,6,,,,
22.02.2020 02:00,-24.9,751.0,768.9,-1.2,79,Wind blowing from the south-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.4,,,2500 or more  or no clouds.,,,30.0,-27.5,No precipitation,12,,,,
