Local time in Dunhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 14:00,13.3,758.7,765.3,-0.4,85,Wind blowing from the north-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,,,,1500-2000,,,11.0,10.8,0.2,12,,,,
01.03.2020 11:00,13.0,759.1,765.7,,89,Wind blowing from the north,2,,6,100%., ,,,11.9,,,,1500-2000,,,10.0,11.2,No precipitation,6,,,,
01.03.2020 08:00,12.1,757.9,764.5,1.7,91,Wind blowing from the north,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,,,,1500-2000,,,13.0,10.7,16.0,12,,,,
01.03.2020 05:00,12.1,756.2,762.7,,93,Wind blowing from the north-northeast,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,11.9,21.3,,,,,,15.0,11.0,3.0,6,,,,
01.03.2020 02:00,12.0,756.1,762.6,0.1,95,Wind blowing from the north,1,,8,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,21.3,,,2500 or more  or no clouds.,,,14.0,11.2,16.0,12,,,,
29.02.2020 23:00,12.6,756.0,762.5,,93,Wind blowing from the north-northeast,1,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.6,21.3,,,,,,13.0,11.5,13.0,6,,,,
29.02.2020 20:00,13.5,755.0,761.5,1.6,91,Wind blowing from the north-west,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,21.3,,,300-600,,,5.0,12.1,0.5,12,,,,
29.02.2020 17:00,16.8,753.4,759.9,,73,Wind blowing from the north,2,,8,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,24.6,,,1500-2000,,,10.0,11.9,No precipitation,6,,,,
29.02.2020 14:00,20.5,753.9,760.3,-2.4,64,Wind blowing from the north,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,25.1,,,2500 or more  or no clouds.,,,9.0,13.5,No precipitation,12,,,,
29.02.2020 11:00,15.3,756.3,762.8,,80,Wind blowing from the north-northwest,2,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,,,,,,,6.0,11.9,No precipitation,6,,,,
29.02.2020 08:00,13.5,755.8,762.3,0.5,85,Wind blowing from the north,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,25.1,,,1500-2000,,,6.0,11.0,No precipitation,12,,,,
29.02.2020 05:00,13.5,755.3,761.8,,85,Wind blowing from the north-northeast,3,,6,,Mist. ,,,12.3,25.1,,,,,,7.0,11.0,No precipitation,6,,,,
29.02.2020 02:00,15.0,755.0,761.5,-0.3,86,Wind blowing from the north,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,25.1,,,2500 or more  or no clouds.,,,5.0,12.7,No precipitation,12,,,,
28.02.2020 23:00,17.2,755.3,761.8,,81,Wind blowing from the north,2,,5,,Mist. ,,,12.3,25.1,,,,,,7.0,13.9,No precipitation,6,,,,
28.02.2020 20:00,20.5,754.9,761.4,,72,Wind blowing from the north-northeast,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,25.1,,,2500 or more  or no clouds.,,,9.0,15.3,No precipitation,12,,,,
28.02.2020 17:00,24.7,754.1,760.6,,59,Wind blowing from the north-east,1,,,90  or more  but not 100%, ,,,,,,,,,,11.0,16.2,,,,,,
28.02.2020 14:00,23.3,755.2,761.6,-3.0,60,Wind blowing from the north-east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,23.3,,,2500 or more  or no clouds.,,,10.0,15.1,No precipitation,12,,,,
28.02.2020 11:00,16.8,758.2,764.7,,76,Wind blowing from the north-west,1,,3,90  or more  but not 100%, ,,,12.3,18.8,,,,,,7.0,12.5,No precipitation,6,,,,
28.02.2020 08:00,13.0,757.5,764.0,1.4,90,Wind blowing from the north-northeast,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,,,,2500 or more  or no clouds.,,,6.0,11.4,No precipitation,12,,,,
28.02.2020 05:00,12.6,756.1,762.7,,92,Wind blowing from the west-southwest,1,,6,,Mist. ,,,12.6,18.8,,,,,,5.0,11.3,No precipitation,6,,,,
28.02.2020 02:00,12.9,757.2,763.7,-1.6,90,Wind blowing from the north-west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,18.8,,,2500 or more  or no clouds.,,,6.0,11.3,No precipitation,12,,,,
27.02.2020 23:00,13.6,758.8,765.4,,88,Wind blowing from the north,2,,6,,Mist. ,,,12.9,18.8,,,,,,7.0,11.7,No precipitation,6,,,,
27.02.2020 20:00,15.1,758.4,764.9,0.8,81,Wind blowing from the north-northeast,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,21.4,,,2500 or more  or no clouds.,,,9.0,11.9,No precipitation,12,,,,
27.02.2020 17:00,18.0,757.6,764.2,,70,Wind blowing from the north-northeast,2,,,90  or more  but not 100%, ,,,,,,,,,,9.0,12.5,,,,,,
27.02.2020 14:00,17.1,759.2,765.7,-2.4,72,Wind blowing from the east-northeast,1,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,,,,2500 or more  or no clouds.,,,9.0,12.0,No precipitation,12,,,,
27.02.2020 11:00,14.1,761.6,768.2,,83,Wind blowing from the north,2,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,,,,2500 or more  or no clouds.,,,6.0,11.3,No precipitation,6,,,,
27.02.2020 08:00,13.1,761.0,767.5,1.0,86,Wind blowing from the north,1,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,28.1,,,2500 or more  or no clouds.,,,6.0,10.8,No precipitation,12,,,,
27.02.2020 05:00,13.6,760.0,766.5,,82,Wind blowing from the north,2,,,, ,,,,,,,,,,9.0,10.6,,,,,,
27.02.2020 02:00,14.4,760.3,766.7,0.6,81,Wind blowing from the north-northeast,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,28.1,,,2500 or more  or no clouds.,,,13.0,11.2,No precipitation,12,,,,
26.02.2020 23:00,16.0,759.7,766.2,,77,Wind blowing from the north,2,,8,, ,,,16.0,28.1,,,,,,15.0,12.0,No precipitation,6,,,,
26.02.2020 20:00,21.4,757.9,764.4,1.5,69,Wind blowing from the north-northeast,5,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,28.1,,,,,,10.0,15.5,No precipitation,12,,,,
26.02.2020 17:00,26.8,756.4,762.8,,50,Wind blowing from the east-northeast,2,,,20–30%., ,,,,,,,600-1000,,,15.0,15.5,,,,,,
26.02.2020 14:00,27.0,757.0,763.4,-2.0,49,Wind blowing from the east-southeast,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,27.3,,,600-1000,,,14.0,15.4,No precipitation,12,,,,
26.02.2020 11:00,24.3,759.0,765.4,,61,Wind blowing from the east-northeast,1,,2,no clouds, ,,,17.0,26.7,,,,,,12.0,16.3,No precipitation,6,,,,
26.02.2020 08:00,17.5,758.4,764.8,1.6,89,Wind blowing from the north-northwest,0,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,26.7,,,1500-2000,,,11.0,15.7,No precipitation,12,,,,
26.02.2020 05:00,17.1,756.8,763.2,,91,Calm  no wind,0,,,, ,,,16.6,26.7,,,,,,11.0,15.6,No precipitation,6,,,,
26.02.2020 02:00,18.5,756.6,763.0,0.2,81,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,26.7,,,2500 or more  or no clouds.,,,14.0,15.2,No precipitation,12,,,,
25.02.2020 23:00,20.1,756.4,762.8,,76,Wind blowing from the north,1,,6,, ,,,16.6,26.7,,,,,,13.0,15.7,No precipitation,6,,,,
25.02.2020 20:00,23.1,756.0,762.4,,58,Wind blowing from the south-southwest,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,26.7,,,1500-2000,,,16.0,14.4,No precipitation,12,,,,
25.02.2020 14:00,25.7,755.8,762.2,,51,Wind blowing from the south-southwest,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,27.7,,,1500-2000,,,16.0,14.8,No precipitation,12,,,,
25.02.2020 11:00,22.8,757.6,764.0,,61,Wind blowing from the south-west,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,28.0,,,1500-2000,,,7.0,14.9,No precipitation,6,,,,
25.02.2020 08:00,17.6,757.0,763.4,1.4,78,Wind blowing from the north,0,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,28.0,,,2500 or more  or no clouds.,,,13.0,13.7,No precipitation,12,,,,
25.02.2020 05:00,17.8,755.6,762.0,,73,Wind blowing from the south-west,1,,,, ,,,,,,,,,,18.0,12.9,,,,,,
25.02.2020 02:00,18.9,755.8,762.1,0.1,69,Wind blowing from the west-southwest,1,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,28.0,,,2500 or more  or no clouds.,,,18.0,13.1,No precipitation,12,,,,
24.02.2020 23:00,20.9,755.7,762.1,,62,Wind blowing from the west,1,,,, ,,,13.2,28.0,,,,,,17.0,13.4,No precipitation,6,,,,
24.02.2020 20:00,23.9,754.9,761.3,,50,Wind blowing from the south,2,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,28.0,,,,,,17.0,12.9,No precipitation,12,,,,
24.02.2020 17:00,27.1,754.0,760.4,,41,Wind blowing from the south,3,,,20–30%., ,,,,,,,600-1000,,,16.0,12.7,,,,,,
24.02.2020 14:00,27.5,755.2,761.6,-2.9,39,Wind blowing from the south-west,7,,13,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,28.0,,,600-1000,,,16.0,12.3,No precipitation,12,,,,
24.02.2020 11:00,23.6,758.1,764.5,,54,Wind blowing from the south,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,13.0,13.8,,,,,,
24.02.2020 08:00,14.0,758.7,765.2,0.6,92,Wind blowing from the north,0,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,24.0,,,2500 or more  or no clouds.,,,10.0,12.7,No precipitation,12,,,,
24.02.2020 05:00,13.8,758.1,764.5,,91,Wind blowing from the west,1,,,, ,,,,,,,,,,9.0,12.4,,,,,,
24.02.2020 02:00,14.0,758.6,765.1,-0.8,92,Wind blowing from the west-southwest,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,24.0,,,2500 or more  or no clouds.,,,10.0,12.7,No precipitation,12,,,,
23.02.2020 23:00,15.8,759.4,766.0,,85,Calm  no wind,0,,,, ,,,,,,,,,,11.0,13.3,,,,,,
23.02.2020 20:00,18.4,759.5,766.1,0.1,72,Wind blowing from the west-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,24.0,,,,,,12.0,13.3,No precipitation,12,,,,
23.02.2020 17:00,23.7,759.4,765.9,,47,Wind blowing from the south-east,2,,,no clouds, ,,,,,,,,,,16.0,11.7,,,,,,
23.02.2020 14:00,21.2,761.4,767.9,,51,Wind blowing from the north-northwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,21.3,,,,,,10.0,10.7,No precipitation,12,,,,
23.02.2020 11:00,16.4,764.6,771.2,,65,Calm  no wind,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,18.1,,,,,,4.5,9.8,No precipitation,6,,,,
23.02.2020 08:00,10.1,764.7,771.4,0.5,94,Wind blowing from the west-southwest,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,18.1,,,2500 or more  or no clouds.,,,4.8,9.2,No precipitation,12,,,,
23.02.2020 05:00,10.1,764.2,770.8,,95,Wind blowing from the west,0,,4,,Mist. ,,,10.1,18.1,,,,,,5.0,9.3,No precipitation,6,,,,
23.02.2020 02:00,11.3,765.1,771.7,-0.9,89,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,18.1,,,2500 or more  or no clouds.,,,11.0,9.6,No precipitation,12,,,,
22.02.2020 23:00,12.3,766.0,772.6,,83,Calm  no wind,0,,,, ,,,11.4,18.1,,,,,,9.0,9.5,No precipitation,6,,,,
22.02.2020 20:00,14.4,765.4,772.0,,72,Wind blowing from the west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,18.1,,,,,,14.0,9.4,No precipitation,12,,,,
22.02.2020 17:00,17.6,764.8,771.4,,54,Wind blowing from the north-east,1,,,no clouds, ,,,,,,,,,,16.0,8.2,,,,,,
22.02.2020 14:00,15.9,765.8,772.4,-2.3,62,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,16.8,,,2500 or more  or no clouds.,,,15.0,8.6,No precipitation,12,,,,
22.02.2020 11:00,13.5,768.1,774.7,,77,Wind blowing from the north-west,2,,5,100%., ,,,11.4,,,,2500 or more  or no clouds.,,,11.0,9.6,No precipitation,6,,,,
22.02.2020 08:00,11.5,768.0,774.7,1.4,88,Wind blowing from the north-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,,,,1500-2000,,,7.0,9.6,No precipitation,12,,,,
22.02.2020 05:00,11.5,766.6,773.3,,88,Wind blowing from the north,2,,,, ,,,,,,,,,,8.0,9.6,,,,,,
22.02.2020 02:00,11.9,767.2,773.8,-0.6,84,Wind blowing from the north-east,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,17.2,,,2500 or more  or no clouds.,,,11.0,9.3,No precipitation,12,,,,
21.02.2020 23:00,12.0,767.8,774.4,,83,Wind blowing from the north,1,,7,, ,,,10.1,17.2,,,,,,14.0,9.2,No precipitation,6,,,,
21.02.2020 20:00,12.6,766.8,773.5,1.5,75,Wind blowing from the north-northeast,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,17.2,,,1500-2000,,,17.0,8.3,No precipitation,12,,,,
21.02.2020 17:00,14.8,765.3,772.0,,56,Wind blowing from the north,3,,7,100%., ,,,10.1,19.9,,,1500-2000,,,18.0,6.1,No precipitation,6,,,,
21.02.2020 14:00,16.8,764.5,771.1,-1.1,55,Wind blowing from the north,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,20.2,,,1500-2000,,,16.0,7.7,No precipitation,12,,,,
21.02.2020 11:00,15.4,765.6,772.2,,62,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%, ,,,10.1,20.2,,,,,,14.0,8.2,No precipitation,6,,,,
21.02.2020 08:00,10.9,764.8,771.4,1.5,83,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,20.2,,,2500 or more  or no clouds.,,,16.0,8.1,No precipitation,12,,,,
21.02.2020 05:00,11.2,763.3,769.9,,78,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,19.0,7.5,,,,,,
21.02.2020 02:00,12.7,763.8,770.4,-0.1,65,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,20.2,,,2500 or more  or no clouds.,,,21.0,6.3,No precipitation,12,,,,
