Local time in Chifeng,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 05:00,-10.4,709.9,773.2,,64,Wind blowing from the south,1,,10,, ,,,-10.4,-1.3,,,,,,24.0,-15.9,No precipitation,6,,,,
02.03.2020 02:00,-8.5,710.2,773.1,-0.1,58,Wind blowing from the west,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,-1.3,,,2500 or more  or no clouds.,,,30.0,-15.3,No precipitation,12,,,,
01.03.2020 23:00,-8.9,710.3,773.5,,62,Wind blowing from the south,2,,13,, ,,,-9.4,-1.3,,,,,,22.0,-14.9,No precipitation,6,,,,
01.03.2020 20:00,-6.0,709.9,773.2,1.3,51,Wind blowing from the west-northwest,3,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,-1.3,,,,,,17.0,-14.5,No precipitation,12,,,,
01.03.2020 17:00,-2.8,708.6,771.5,,40,Wind blowing from the north-west,6,,13,40%., ,,,-9.4,-1.3,,,1500-2000,,,30.0,-14.5,No precipitation,6,,,,
01.03.2020 14:00,-1.7,707.7,770.2,-0.8,44,Wind blowing from the north-west,5,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,-1.3,,,1500-2000,,,30.0,-12.6,No precipitation,12,,,,
01.03.2020 11:00,-3.3,708.5,771.0,,53,Wind blowing from the north,4,,7,90  or more  but not 100%, ,,,-9.4,-3.2,,,1500-2000,,,30.0,-11.7,No precipitation,6,,,,
01.03.2020 08:00,-8.0,708.2,771.2,0.8,77,Wind blowing from the north-west,2,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,-3.5,,,1000-1500,,,14.0,-11.3,0.9,12,,,,
01.03.2020 05:00,-8.7,707.4,770.3,,91,Wind blowing from the west,2,,4,,Mist. ,,,-8.9,-3.4,,,,,,5.0,-9.9,0.3,6,,,,
01.03.2020 02:00,-6.7,707.2,769.9,0.4,93,Wind blowing from the north-west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,-3.2,,,2500 or more  or no clouds.,,,6.0,-7.6,2.0,12,,,,
29.02.2020 23:00,-4.9,706.8,769.3,,92,Wind blowing from the north-northwest,2,,4,,Intermittent fall of snowflakes  slight at time of observation. ,,,-5.4,,,,,,,0.9,-6.0,0.6,6,,,,
29.02.2020 20:00,-4.6,706.5,769.0,0.9,89,Wind blowing from the north-northeast,2,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,,,,1000-1500,,,10.0,-6.1,3.0,12,,,,
29.02.2020 17:00,-4.0,705.6,767.8,,90,Wind blowing from the north-northeast,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,,,,1000-1500,,,4.5,-5.4,2.0,6,,,,
29.02.2020 14:00,-4.0,705.4,767.6,-0.7,84,Wind blowing from the north-east,2,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,,,,1000-1500,,,2.7,-6.3,3.0,12,,,,
29.02.2020 11:00,-4.7,706.1,768.3,,86,Wind blowing from the east-northeast,3,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-5.4,,,,1000-1500,,,1.9,-6.7,2.0,6,,,,
29.02.2020 08:00,-5.4,705.7,767.6,1.1,89,Wind blowing from the north,2,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,5.9,,,1000-1500,,,1.4,-6.9,0.8,12,,,,
29.02.2020 05:00,-3.4,704.6,765.7,,49,Wind blowing from the north-northeast,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,,,-4.0,5.9,,,,,,30.0,-12.8,No precipitation,6,,,,
29.02.2020 02:00,-3.5,705.2,766.3,0.0,40,Wind blowing from the east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.0,5.9,,,2500 or more  or no clouds.,,,30.0,-15.2,No precipitation,12,,,,
28.02.2020 23:00,-2.6,705.2,766.3,,37,Wind blowing from the east-southeast,1,,,, ,,,-2.8,5.9,,,,,,29.0,-15.3,No precipitation,6,,,,
28.02.2020 20:00,0.0,704.8,766.1,1.4,34,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,5.9,,,2500 or more  or no clouds.,,,30.0,-14.0,No precipitation,12,,,,
28.02.2020 17:00,4.4,703.4,764.2,,37,Wind blowing from the east,3,,6,no clouds, ,,,-2.8,5.9,,,,,,30.0,-9.0,No precipitation,6,,,,
28.02.2020 14:00,4.5,703.2,763.9,-0.3,50,Wind blowing from the east,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,5.0,,,,,,10.0,-5.0,No precipitation,12,,,,
28.02.2020 11:00,4.0,703.5,764.2,,56,Wind blowing from the east-southeast,1,,7,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.8,4.8,,,2500 or more  or no clouds.,,,6.0,-4.2,No precipitation,6,,,,
28.02.2020 08:00,-1.4,703.3,764.5,0.7,76,Wind blowing from the north,1,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,4.5,-5.1,No precipitation,12,,,,
28.02.2020 05:00,-2.3,702.6,763.5,,75,Wind blowing from the west-southwest,2,,9,,Haze. ,,,-9.6,4.8,,,,,,5.0,-6.1,No precipitation,6,,,,
28.02.2020 02:00,-1.1,703.6,764.4,-1.2,69,Wind blowing from the south-west,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,4.8,,,2500 or more  or no clouds.,,,7.0,-6.1,No precipitation,12,,,,
27.02.2020 23:00,-0.1,704.8,766.1,,63,Wind blowing from the south-west,3,,,, ,,,-9.6,4.8,,,,,,10.0,-6.3,No precipitation,6,,,,
27.02.2020 20:00,0.0,706.1,768.4,-0.6,65,Wind blowing from the south-west,2,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,4.8,,,1500-2000,,,10.0,-5.8,No precipitation,12,,,,
27.02.2020 17:00,3.5,706.7,768.7,,51,Wind blowing from the south-west,3,,,70 – 80%., ,,,-9.6,4.8,,,1500-2000,,,10.0,-5.7,No precipitation,6,,,,
27.02.2020 14:00,3.5,707.9,769.8,-3.0,51,Wind blowing from the south-west,6,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,4.0,,,2500 or more  or no clouds.,,,9.0,-5.9,No precipitation,12,,,,
27.02.2020 11:00,-1.0,710.9,773.3,,56,Wind blowing from the south-southeast,2,,3,60%., ,,,-9.6,1.7,,,2500 or more  or no clouds.,,,10.0,-8.7,No precipitation,6,,,,
27.02.2020 08:00,-8.5,712.9,776.1,-0.5,85,Wind blowing from the north,0,,4,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,1.7,,,1500-2000,,,8.0,-10.6,No precipitation,12,,,,
27.02.2020 05:00,-9.2,713.4,776.3,,82,Wind blowing from the east-northeast,1,,,, ,,,-9.2,1.7,,,,,,12.0,-11.7,No precipitation,6,,,,
27.02.2020 02:00,-6.9,714.6,777.4,-0.4,73,Wind blowing from the south-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.6,1.7,,,2500 or more  or no clouds.,,,15.0,-10.9,No precipitation,12,,,,
26.02.2020 23:00,-4.9,715.0,777.9,,64,Calm  no wind,0,,,, ,,,-6.8,1.7,,,,,,16.0,-10.7,No precipitation,6,,,,
26.02.2020 20:00,-2.6,715.0,778.1,0.6,55,Wind blowing from the north-northeast,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,1.7,,,,,,14.0,-10.6,No precipitation,12,,,,
26.02.2020 17:00,0.9,714.4,777.1,,40,Wind blowing from the north,2,,5,no clouds, ,,,-6.8,1.7,,,,,,30.0,-11.2,No precipitation,6,,,,
26.02.2020 14:00,0.2,714.4,777.0,-1.1,41,Wind blowing from the north,2,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,0.5,,,1500-2000,,,30.0,-11.5,No precipitation,12,,,,
26.02.2020 11:00,-1.7,715.5,778.3,,46,Wind blowing from the south-east,1,,4,no clouds, ,,,-6.8,-0.3,,,,,,30.0,-11.8,No precipitation,6,,,,
26.02.2020 08:00,-6.0,715.1,778.3,1.3,73,Wind blowing from the west-northwest,2,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,-0.3,,,1500-2000,,,21.0,-10.2,No precipitation,12,,,,
26.02.2020 05:00,-6.2,713.8,776.7,,77,Wind blowing from the north-northwest,2,,7,, ,,,-6.2,-0.3,,,,,,30.0,-9.7,No precipitation,6,,,,
26.02.2020 02:00,-4.6,713.5,776.0,1.2,71,Wind blowing from the north,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-0.3,,,2500 or more  or no clouds.,,,30.0,-9.1,No precipitation,12,,,,
25.02.2020 23:00,-4.0,712.3,774.8,,67,Wind blowing from the north-northwest,3,,7,, ,,,-4.0,0.1,,,,,,30.0,-9.2,No precipitation,6,,,,
25.02.2020 20:00,-3.0,711.4,773.8,1.4,57,Wind blowing from the east-northeast,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,1.4,,,1500-2000,,,30.0,-10.5,No precipitation,12,,,,
25.02.2020 17:00,-0.9,710.0,771.9,,41,Wind blowing from the east-northeast,3,,8,100%., ,,,-2.0,,,,1000-1500,,,30.0,-12.5,No precipitation,6,,,,
25.02.2020 14:00,-0.6,709.2,770.9,-0.8,37,Wind blowing from the north-east,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,,,,1000-1500,,,30.0,-13.5,No precipitation,12,,,,
25.02.2020 11:00,-1.9,710.0,771.9,,40,Wind blowing from the east,4,,8,100%., ,,,-2.0,3.4,,,1000-1500,,,30.0,-13.7,No precipitation,6,,,,
25.02.2020 08:00,-1.9,709.7,771.4,1.2,43,Wind blowing from the east-northeast,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.3,3.4,,,1500-2000,,,30.0,-12.8,No precipitation,12,,,,
25.02.2020 05:00,-1.0,708.5,769.9,,41,Wind blowing from the east,3,,6,, ,,,-5.1,3.4,,,,,,30.0,-12.6,No precipitation,6,,,,
25.02.2020 02:00,-0.7,708.3,769.5,-0.1,42,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,3.4,,,2500 or more  or no clouds.,,,30.0,-12.0,No precipitation,12,,,,
24.02.2020 23:00,0.1,708.4,769.7,,39,Wind blowing from the east,3,,8,, ,,,,3.4,,,,,,20.0,-12.5,No precipitation,6,,,,
24.02.2020 20:00,1.4,707.8,769.6,0.6,32,Wind blowing from the east,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,4.3,,,1500-2000,,,30.0,-13.5,No precipitation,12,,,,
24.02.2020 17:00,2.4,707.2,768.8,,37,Wind blowing from the east-northeast,3,,8,90  or more  but not 100%, ,,,-5.1,8.7,,,1500-2000,,,30.0,-10.8,No precipitation,6,,,,
24.02.2020 14:00,3.1,707.5,768.7,-1.0,39,Wind blowing from the east,4,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.4,,,2500 or more  or no clouds.,,,30.0,-9.8,No precipitation,12,,,,
24.02.2020 11:00,1.5,708.5,769.8,,45,Wind blowing from the east,4,,7,70 – 80%., ,,,-5.1,9.4,,,2500 or more  or no clouds.,,,30.0,-9.4,No precipitation,6,,,,
24.02.2020 08:00,-4.2,708.7,770.2,1.6,73,Wind blowing from the east-southeast,1,,4,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.4,,,1500-2000,,,6.0,-8.3,No precipitation,12,,,,
24.02.2020 05:00,-4.2,707.1,768.0,,71,Wind blowing from the north,1,,8,, ,,,-8.9,9.4,,,,,,17.0,-8.7,No precipitation,6,,,,
24.02.2020 02:00,-1.4,706.6,767.2,1.1,58,Wind blowing from the east-southeast,0,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.3,9.4,,,2500 or more  or no clouds.,,,22.0,-8.8,No precipitation,12,,,,
23.02.2020 23:00,1.0,705.5,766.3,,50,Wind blowing from the west-northwest,1,,12,, ,,,-9.4,9.4,,,,,,27.0,-8.3,No precipitation,6,,,,
23.02.2020 20:00,4.1,704.1,765.1,2.1,39,Wind blowing from the west,2,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,9.4,,,,,,27.0,-8.6,No precipitation,12,,,,
23.02.2020 17:00,8.7,702.0,762.7,,28,Wind blowing from the west,2,,12,no clouds, ,,,-9.4,9.4,,,,,,27.0,-8.8,No precipitation,6,,,,
23.02.2020 14:00,8.1,701.3,762.3,-2.0,24,Wind blowing from the west-southwest,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,8.1,,,,,,30.0,-11.3,No precipitation,12,,,,
23.02.2020 11:00,3.2,703.3,764.8,,31,Wind blowing from the south-west,4,,8,no clouds, ,,,-9.4,3.3,,,,,,30.0,-12.3,No precipitation,6,,,,
23.02.2020 08:00,-2.7,704.6,766.6,-1.4,41,Wind blowing from the west-southwest,3,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,0.6,,,1500-2000,,,30.0,-14.4,No precipitation,12,,,,
23.02.2020 05:00,-6.2,706.0,768.1,,47,Wind blowing from the west-southwest,2,,8,, ,,,-9.4,0.6,,,,,,30.0,-15.7,No precipitation,6,,,,
23.02.2020 02:00,-9.0,708.3,770.8,-1.6,60,Wind blowing from the south-southeast,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,0.6,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
22.02.2020 23:00,-7.0,709.9,772.6,,47,Wind blowing from the west-southwest,1,,13,, ,,,-9.5,0.6,,,,,,30.0,-16.4,No precipitation,6,,,,
22.02.2020 20:00,-3.7,710.8,774.0,0.7,35,Wind blowing from the west,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,0.6,,,,,,30.0,-16.9,No precipitation,12,,,,
22.02.2020 17:00,0.0,710.1,772.8,,29,Wind blowing from the west-northwest,4,,13,no clouds, ,,,-9.5,0.6,,,,,,30.0,-15.9,No precipitation,6,,,,
22.02.2020 14:00,0.3,710.0,772.6,-0.8,32,Wind blowing from the north-northwest,6,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,1.9,,,,,,30.0,-14.5,No precipitation,12,,,,
22.02.2020 11:00,-2.2,710.8,773.5,,40,Wind blowing from the north-northwest,6,,10,no clouds, ,,,-9.5,2.0,,,,,,30.0,-14.0,No precipitation,6,,,,
22.02.2020 08:00,-8.0,710.5,773.8,1.1,50,Wind blowing from the west-northwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,,,,,,,25.0,-16.6,No precipitation,12,,,,
22.02.2020 05:00,-8.4,709.4,772.0,,50,Wind blowing from the north,1,,14,, ,,,-9.5,2.0,,,,,,30.0,-17.0,No precipitation,6,,,,
22.02.2020 02:00,-8.2,709.6,772.0,0.2,52,Wind blowing from the west-northwest,2,,15,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,2.0,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,12,,,,
21.02.2020 23:00,-6.5,709.4,771.7,,47,Wind blowing from the north-west,3,,,, ,,,-6.6,2.0,,,,,,30.0,-16.0,No precipitation,6,,,,
