Local time in Danzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.03.2020 08:00,21.8,747.2,762.0,,83,Wind blowing from the south-southeast,3,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,,,,600-1000,,,30.0,18.8,No precipitation,12,,,,
03.03.2020 05:00,21.3,746.1,760.8,,87,Wind blowing from the south-southeast,2,,7,, ,,,20.8,30.4,,,,,,30.0,19.0,No precipitation,6,,,,
03.03.2020 02:00,22.0,746.5,761.1,-0.6,85,Wind blowing from the south-east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,30.4,,,2500 or more  or no clouds.,,,30.0,19.4,No precipitation,12,,,,
02.03.2020 23:00,23.5,747.1,761.8,,79,Wind blowing from the south-east,2,,,, ,,,20.8,30.4,,,,,,30.0,19.6,No precipitation,6,,,,
02.03.2020 20:00,24.6,745.9,760.7,1.5,71,Wind blowing from the north-west,1,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,30.4,,,300-600,,,30.0,19.0,No precipitation,12,,,,
02.03.2020 17:00,28.5,744.4,759.0,,59,Wind blowing from the north-northwest,2,,7,90  or more  but not 100%, ,,,20.8,30.4,,,600-1000,,,30.0,19.7,No precipitation,6,,,,
02.03.2020 14:00,29.8,745.0,759.7,,49,Wind blowing from the east-southeast,3,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,31.0,,,600-1000,,,30.0,17.9,No precipitation,12,,,,
02.03.2020 11:00,26.3,747.3,762.0,,62,Wind blowing from the south-east,3,,,20–30%., ,,,20.8,31.0,,,600-1000,,,30.0,18.4,No precipitation,6,,,,
02.03.2020 08:00,21.5,746.6,761.4,1.5,87,Wind blowing from the east-southeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.2,,,,2500 or more  or no clouds.,,,15.0,19.2,No precipitation,12,,,,
02.03.2020 05:00,21.2,745.1,759.7,,91,Wind blowing from the south,0,,6,, ,,,20.0,31.0,,,,,,26.0,19.7,No precipitation,6,,,,
02.03.2020 02:00,22.3,745.6,760.2,-0.2,87,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,31.0,,,2500 or more  or no clouds.,,,30.0,20.0,No precipitation,12,,,,
01.03.2020 23:00,23.3,745.8,760.5,,82,Wind blowing from the south-east,1,,6,, ,,,20.0,31.0,,,,,,23.0,20.1,No precipitation,6,,,,
01.03.2020 20:00,24.8,745.0,759.7,1.3,71,Wind blowing from the north-northeast,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,31.0,,,600-1000,,,21.0,19.2,No precipitation,12,,,,
01.03.2020 17:00,29.0,743.7,758.3,,61,Wind blowing from the north-northeast,3,,6,50%., ,,,20.0,31.0,,,600-1000,,,23.0,20.7,No precipitation,6,,,,
01.03.2020 14:00,29.6,745.0,759.6,-2.1,49,Wind blowing from the west,1,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,31.4,,,300-600,,,30.0,17.8,No precipitation,12,,,,
01.03.2020 11:00,25.2,747.1,761.8,,71,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,20.0,31.4,,,600-1000,,,21.0,19.6,No precipitation,6,,,,
01.03.2020 08:00,20.1,746.2,761.1,,93,Wind blowing from the south,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,,,,2500 or more  or no clouds.,,,9.0,18.9,No precipitation,12,,,,
01.03.2020 05:00,20.7,744.7,759.4,,93,Calm  no wind,0,,,, ,,,20.7,31.4,,,,,,20.0,19.5,No precipitation,6,,,,
01.03.2020 02:00,21.8,745.3,760.0,-0.6,87,Wind blowing from the south-west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.7,31.4,,,2500 or more  or no clouds.,,,17.0,19.5,No precipitation,12,,,,
29.02.2020 23:00,23.1,745.9,760.6,,83,Wind blowing from the north-northwest,1,,8,, ,,,20.7,31.4,,,,,,17.0,20.1,No precipitation,6,,,,
29.02.2020 20:00,23.8,745.0,759.7,1.5,78,Wind blowing from the north-west,2,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.7,31.4,,,600-1000,,,22.0,19.7,No precipitation,12,,,,
29.02.2020 17:00,27.8,743.5,758.2,,62,Wind blowing from the north,2,,8,90  or more  but not 100%, ,,,20.7,31.4,,,600-1000,,,25.0,19.9,No precipitation,6,,,,
29.02.2020 14:00,30.2,744.3,758.8,,48,Wind blowing from the south-east,2,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.7,30.5,,,600-1000,,,30.0,18.0,No precipitation,12,,,,
29.02.2020 11:00,26.3,746.9,761.6,,67,Wind blowing from the south-east,2,,6,70 – 80%., ,,,20.7,29.4,,,600-1000,,,30.0,19.7,No precipitation,6,,,,
29.02.2020 08:00,21.4,746.3,761.2,1.0,90,Wind blowing from the east-southeast,1,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.7,,,,600-1000,,,18.0,19.7,No precipitation,12,,,,
29.02.2020 05:00,21.3,745.3,760.0,,89,Wind blowing from the east-southeast,1,,8,, ,,,20.1,29.4,,,,,,19.0,19.4,No precipitation,6,,,,
29.02.2020 02:00,22.3,746.1,760.7,-0.9,84,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,29.4,,,2500 or more  or no clouds.,,,22.0,19.5,No precipitation,12,,,,
28.02.2020 23:00,22.8,747.0,761.7,,83,Wind blowing from the south-east,2,,8,, ,,,20.1,29.4,,,,,,23.0,19.8,No precipitation,6,,,,
28.02.2020 20:00,22.9,745.9,760.8,,86,Wind blowing from the east,2,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,29.4,,,600-1000,,,24.0,20.4,No precipitation,12,,,,
28.02.2020 17:00,25.9,745.3,760.0,,70,Wind blowing from the east,3,,7,70 – 80%., ,,,20.1,29.4,,,600-1000,,,26.0,20.0,No precipitation,6,,,,
28.02.2020 14:00,28.4,746.3,761.0,-2.0,52,Wind blowing from the south-east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,29.8,,,600-1000,,,30.0,17.6,No precipitation,12,,,,
28.02.2020 11:00,25.7,748.3,763.1,,66,Wind blowing from the east-southeast,3,,7,70 – 80%., ,,,20.1,29.8,,,600-1000,,,27.0,18.9,No precipitation,6,,,,
28.02.2020 08:00,21.3,747.7,762.5,,85,Wind blowing from the south-east,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,,,,1000-1500,,,18.0,18.7,No precipitation,12,,,,
28.02.2020 05:00,20.6,746.9,761.6,,89,Wind blowing from the east-southeast,2,,,, ,,,20.6,29.8,,,,,,16.0,18.7,No precipitation,6,,,,
28.02.2020 02:00,21.6,747.8,762.5,-1.0,84,Wind blowing from the south-east,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,29.8,,,2500 or more  or no clouds.,,,23.0,18.8,No precipitation,12,,,,
27.02.2020 23:00,22.2,748.8,763.6,,79,Wind blowing from the south-east,2,,9,, ,,,20.8,29.8,,,,,,27.0,18.4,No precipitation,6,,,,
27.02.2020 20:00,24.4,747.7,762.5,1.3,68,Wind blowing from the east-southeast,3,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,29.8,,,2500 or more  or no clouds.,,,30.0,18.1,No precipitation,12,,,,
27.02.2020 17:00,27.8,746.4,761.1,,53,Wind blowing from the south-east,3,,9,90  or more  but not 100%, ,,,20.8,29.8,,,,,,30.0,17.3,No precipitation,6,,,,
27.02.2020 14:00,28.9,747.3,762.0,-2.2,50,Wind blowing from the east-southeast,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.8,30.6,,,600-1000,,,30.0,17.4,No precipitation,12,,,,
27.02.2020 11:00,25.8,749.5,764.2,,65,Wind blowing from the east-southeast,4,,8,70 – 80%., ,,,20.8,30.6,,,600-1000,,,30.0,18.7,No precipitation,6,,,,
27.02.2020 08:00,21.3,748.7,763.6,1.4,89,Wind blowing from the south-east,1,,5,60%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.3,,,,2500 or more  or no clouds.,,,14.0,19.4,0.1,12,,,,
27.02.2020 05:00,21.4,747.3,762.0,,89,Wind blowing from the south-east,2,,6,, ,,,20.0,30.6,,,,,,20.0,19.5,No precipitation,6,,,,
27.02.2020 02:00,22.0,748.0,762.7,-0.6,86,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,30.6,,,2500 or more  or no clouds.,,,22.0,19.6,3.0,12,,,,
26.02.2020 23:00,22.7,748.6,763.3,,83,Wind blowing from the south-east,2,,6,, ,,,20.0,30.6,,,,,,24.0,19.7,3.0,6,,,,
26.02.2020 20:00,24.0,747.5,762.4,1.3,85,Wind blowing from the east,1,,6,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,30.6,,,600-1000,,,2.4,21.3,3.0,12,,,,
26.02.2020 17:00,29.1,746.2,760.9,,50,Wind blowing from the east-southeast,1,,4,70 – 80%., ,,,20.0,30.6,,,600-1000,,,30.0,17.6,No precipitation,6,,,,
26.02.2020 14:00,29.1,747.7,762.4,-2.0,54,Wind blowing from the east-southeast,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,31.0,,,600-1000,,,30.0,18.8,No precipitation,12,,,,
26.02.2020 11:00,25.4,749.7,764.5,,70,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,20.0,31.0,,,600-1000,,,30.0,19.5,No precipitation,6,,,,
26.02.2020 08:00,20.3,749.0,763.9,,93,Wind blowing from the south-southwest,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,,,,600-1000,,,14.0,19.1,No precipitation,12,,,,
26.02.2020 05:00,20.3,747.4,762.1,,93,Wind blowing from the south-east,1,,,, ,,,17.7,31.0,,,,,,14.0,19.1,No precipitation,6,,,,
26.02.2020 02:00,20.9,747.7,762.4,-0.6,91,Wind blowing from the south-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,31.0,,,2500 or more  or no clouds.,,,10.0,19.4,No precipitation,12,,,,
25.02.2020 23:00,21.5,748.3,763.0,,90,Wind blowing from the north-west,1,,7,, ,,,17.7,31.0,,,,,,8.0,19.8,No precipitation,6,,,,
25.02.2020 20:00,23.1,747.2,762.1,1.3,76,Wind blowing from the north,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,31.0,,,600-1000,,,21.0,18.6,No precipitation,12,,,,
25.02.2020 17:00,27.4,745.9,760.7,,61,Wind blowing from the north,3,,7,10%  or less  but not 0, ,,,17.7,31.0,,,600-1000,,,23.0,19.2,No precipitation,6,,,,
25.02.2020 14:00,28.9,746.9,761.6,,43,Wind blowing from the south-southwest,3,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,29.5,,,600-1000,,,30.0,15.1,No precipitation,12,,,,
25.02.2020 11:00,25.4,749.2,764.0,,60,Wind blowing from the south-southeast,2,,4,40%., ,,,17.7,28.6,,,600-1000,,,30.0,17.1,No precipitation,6,,,,
25.02.2020 08:00,18.3,748.6,763.5,1.2,90,Wind blowing from the south-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,28.6,,,,,,18.0,16.6,No precipitation,12,,,,
25.02.2020 05:00,18.4,747.4,762.2,,93,Wind blowing from the south,1,,5,, ,,,17.8,28.6,,,,,,16.0,17.2,No precipitation,6,,,,
25.02.2020 02:00,19.5,747.8,762.6,,88,Wind blowing from the east-southeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.8,28.6,,,2500 or more  or no clouds.,,,19.0,17.5,No precipitation,12,,,,
24.02.2020 23:00,20.6,748.6,763.5,,89,Wind blowing from the east-southeast,1,,,, ,,,17.8,28.6,,,,,,13.0,18.7,No precipitation,6,,,,
24.02.2020 20:00,23.5,747.7,762.7,0.8,76,Wind blowing from the east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.8,28.6,,,600-1000,,,15.0,19.0,No precipitation,12,,,,
24.02.2020 17:00,26.6,746.9,761.7,,51,Wind blowing from the south-east,2,,6,70 – 80%., ,,,17.8,28.6,,,600-1000,,,30.0,15.6,No precipitation,6,,,,
24.02.2020 14:00,26.9,748.5,763.3,-2.2,50,Wind blowing from the south-southeast,1,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.8,27.8,,,600-1000,,,28.0,15.6,No precipitation,12,,,,
24.02.2020 11:00,24.1,750.7,765.6,,62,Wind blowing from the south,2,,6,20–30%., ,,,17.8,27.8,,,600-1000,,,23.0,16.4,No precipitation,6,,,,
24.02.2020 08:00,18.2,750.5,765.5,,95,Wind blowing from the north,0,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.8,,,,,,,6.0,17.4,No precipitation,12,,,,
24.02.2020 05:00,18.7,749.6,764.5,,92,Wind blowing from the south-east,1,,8,, ,,,17.3,27.8,,,,,,8.0,17.4,No precipitation,6,,,,
24.02.2020 02:00,19.3,750.8,765.7,-0.5,89,Wind blowing from the south-east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,27.8,,,2500 or more  or no clouds.,,,10.0,17.4,No precipitation,12,,,,
23.02.2020 23:00,20.0,751.3,766.3,,87,Wind blowing from the east-southeast,1,,8,, ,,,17.3,27.8,,,,,,9.0,17.8,No precipitation,6,,,,
23.02.2020 20:00,21.2,750.8,765.9,1.0,82,Wind blowing from the east,2,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,27.8,,,600-1000,,,14.0,18.0,No precipitation,12,,,,
23.02.2020 17:00,25.5,749.8,764.8,,57,Wind blowing from the east,2,,6,70 – 80%., ,,,17.3,27.8,,,600-1000,,,22.0,16.4,No precipitation,6,,,,
23.02.2020 14:00,25.5,751.6,766.5,,51,Wind blowing from the east-southeast,3,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,27.9,,,600-1000,,,27.0,14.6,No precipitation,12,,,,
23.02.2020 11:00,22.3,754.2,769.3,,68,Wind blowing from the east,2,,6,70 – 80%., ,,,17.3,27.9,,,600-1000,,,19.0,16.1,No precipitation,6,,,,
23.02.2020 08:00,17.9,753.4,768.5,0.9,87,Wind blowing from the east-southeast,1,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,27.9,,,600-1000,,,13.0,15.7,No precipitation,12,,,,
23.02.2020 05:00,17.6,752.5,767.4,,88,Wind blowing from the south-east,1,,,, ,,,17.6,27.9,,,,,,15.0,15.6,No precipitation,6,,,,
