Local time in Aletai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.03.2020 14:00,-0.8,700.5,768.2,0.2,66,Wind blowing from the west,6,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,,,,2500 or more  or no clouds.,,,22.0,-6.5,No precipitation,12,,,,
04.03.2020 11:00,1.2,700.3,767.5,,65,Wind blowing from the west,2,,,70 – 80%., ,,,-3.7,,,,2500 or more  or no clouds.,,,20.0,-4.8,No precipitation,6,,,,
04.03.2020 08:00,-2.6,699.5,766.7,1.2,74,Wind blowing from the north,0,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,,,,2500 or more  or no clouds.,,,23.0,-6.6,No precipitation,12,,,,
04.03.2020 05:00,-1.0,698.3,764.8,,53,Wind blowing from the north-west,1,,,, ,,,-9.7,9.0,,,,,,25.0,-9.4,No precipitation,6,,,,
04.03.2020 02:00,-3.4,698.0,764.5,-0.5,65,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,9.0,,,2500 or more  or no clouds.,,,24.0,-9.2,No precipitation,12,,,,
03.03.2020 23:00,-0.9,698.5,765.4,,61,Wind blowing from the north-northwest,1,,,, ,,,-9.7,9.0,,,,,,24.0,-7.5,No precipitation,6,,,,
03.03.2020 20:00,1.3,698.8,766.6,-0.6,59,Wind blowing from the north-northwest,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,9.0,,,2500 or more  or no clouds.,,,24.0,-6.0,No precipitation,12,,,,
03.03.2020 17:00,5.0,699.4,766.1,,46,Wind blowing from the south-southeast,2,,,70 – 80%., ,,,-9.7,9.0,,,2500 or more  or no clouds.,,,28.0,-5.7,No precipitation,6,,,,
03.03.2020 14:00,6.5,700.4,767.4,-0.7,31,Wind blowing from the south-east,0,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,6.8,,,2500 or more  or no clouds.,,,28.0,-9.4,No precipitation,12,,,,
03.03.2020 11:00,1.5,701.1,768.7,,35,Wind blowing from the north,2,,,50%., ,,,-9.7,4.2,,,2500 or more  or no clouds.,,,24.0,-12.3,No precipitation,6,,,,
03.03.2020 08:00,-7.8,700.7,769.0,0.1,62,Wind blowing from the west,0,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,4.2,,,2500 or more  or no clouds.,,,21.0,-13.8,No precipitation,12,,,,
03.03.2020 05:00,-2.2,700.6,767.8,,41,Wind blowing from the north-northeast,2,,,, ,,,-11.8,4.2,,,,,,25.0,-13.7,No precipitation,6,,,,
03.03.2020 02:00,-5.4,701.5,769.0,-0.5,57,Wind blowing from the north,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,4.2,,,2500 or more  or no clouds.,,,23.0,-12.6,No precipitation,12,,,,
02.03.2020 23:00,-5.0,702.0,770.5,,65,Wind blowing from the north,2,,,, ,,,-12.0,4.2,,,,,,22.0,-10.7,No precipitation,6,,,,
02.03.2020 20:00,-0.6,702.2,771.1,-0.2,51,Wind blowing from the north-east,2,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,4.2,,,2500 or more  or no clouds.,,,28.0,-9.5,No precipitation,12,,,,
02.03.2020 17:00,2.1,702.4,770.8,,48,Wind blowing from the south-southeast,1,,,no clouds, ,,,-12.0,4.2,,,,,,30.0,-7.8,No precipitation,6,,,,
02.03.2020 14:00,3.4,703.6,772.0,-0.6,32,Wind blowing from the east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,4.0,,,,,,27.0,-11.7,No precipitation,12,,,,
02.03.2020 11:00,-3.9,704.2,773.5,,53,Wind blowing from the west,0,,,no clouds, ,,,-12.0,-0.6,,,,,,21.0,-12.1,No precipitation,6,,,,
02.03.2020 08:00,-11.6,704.4,773.9,-0.6,73,Wind blowing from the north-northwest,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-0.6,,,,,,22.0,-15.5,No precipitation,12,,,,
02.03.2020 05:00,-9.6,705.0,773.9,,69,Wind blowing from the north-northeast,1,,,, ,,,-14.5,-0.6,,,,,,23.0,-14.2,No precipitation,6,,,,
02.03.2020 02:00,-10.5,705.8,775.3,-0.5,81,Wind blowing from the north,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.6,,,2500 or more  or no clouds.,,,19.0,-13.1,No precipitation,12,,,,
01.03.2020 23:00,-9.1,706.3,776.1,,79,Wind blowing from the north,1,,,, ,,,-14.5,-0.6,,,,,,18.0,-12.1,No precipitation,6,,,,
01.03.2020 20:00,-3.7,706.5,776.6,-0.6,71,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.6,,,,,,20.0,-8.2,No precipitation,12,,,,
01.03.2020 17:00,-0.9,707.1,776.7,,59,Wind blowing from the south-southeast,1,,,no clouds, ,,,-14.5,-0.6,,,,,,25.0,-8.1,No precipitation,6,,,,
01.03.2020 14:00,-2.8,707.9,777.4,0.1,60,Wind blowing from the south-east,1,,2,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-2.8,,,2500 or more  or no clouds.,,,23.0,-9.5,No precipitation,12,,,,
01.03.2020 11:00,-6.7,707.8,777.4,,74,Wind blowing from the north-east,0,,,20–30%., ,,,-14.5,-3.9,,,2500 or more  or no clouds.,,,16.0,-10.6,No precipitation,6,,,,
01.03.2020 08:00,-14.2,707.4,777.7,-0.2,86,Calm  no wind,0,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-3.9,,,2500 or more  or no clouds.,,,16.0,-16.0,No precipitation,12,,,,
01.03.2020 05:00,-12.7,707.6,777.7,,87,Calm  no wind,0,,,, ,,,-13.2,-3.9,,,,,,15.0,-14.4,No precipitation,6,,,,
01.03.2020 02:00,-9.8,708.4,778.3,-0.5,89,Wind blowing from the north-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.4,-3.9,,,2500 or more  or no clouds.,,,12.0,-11.3,No precipitation,12,,,,
29.02.2020 23:00,-6.1,708.9,778.8,,80,Wind blowing from the north-northeast,1,,,, ,,,-12.4,-3.9,,,,,,18.0,-9.0,No precipitation,6,,,,
29.02.2020 20:00,-4.7,708.9,778.9,-0.7,80,Wind blowing from the east-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.4,-3.9,,,2500 or more  or no clouds.,,,18.0,-7.6,No precipitation,12,,,,
29.02.2020 17:00,-4.1,709.6,779.0,,77,Wind blowing from the east,3,,,100%., ,,,-12.4,-1.0,,,2500 or more  or no clouds.,,,18.0,-7.5,No precipitation,6,,,,
29.02.2020 14:00,-5.2,710.3,780.2,0.1,82,Wind blowing from the east-southeast,4,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.4,-0.7,,,2500 or more  or no clouds.,,,14.0,-7.8,No precipitation,12,,,,
29.02.2020 11:00,-8.4,710.2,780.3,,83,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,-12.4,-0.7,,,2500 or more  or no clouds.,,,15.0,-10.8,No precipitation,6,,,,
29.02.2020 08:00,-11.2,709.3,779.3,0.4,81,Wind blowing from the north,2,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-0.7,,,2500 or more  or no clouds.,,,16.0,-13.8,No precipitation,12,,,,
29.02.2020 05:00,-6.8,708.9,777.9,,87,Wind blowing from the north-east,2,,,, ,,,-9.0,-0.7,,,,,,16.0,-8.7,No precipitation,6,,,,
29.02.2020 02:00,-8.6,709.0,778.4,0.6,87,Wind blowing from the north-east,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,-0.5,,,2500 or more  or no clouds.,,,15.0,-10.4,0.1,12,,,,
28.02.2020 23:00,-7.2,708.4,777.7,,86,Wind blowing from the east-northeast,3,,,, ,,,-7.4,0.3,,,,,,16.0,-9.1,0.1,6,,,,
28.02.2020 20:00,-4.1,707.8,776.5,0.0,77,Wind blowing from the south-west,1,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,2.1,,,2500 or more  or no clouds.,,,21.0,-7.5,No precipitation,12,,,,
28.02.2020 17:00,-1.2,707.8,776.0,,76,Wind blowing from the south-west,4,,,20–30%., ,,,-3.4,,,,2500 or more  or no clouds.,,,22.0,-4.9,No precipitation,6,,,,
28.02.2020 14:00,-1.8,707.6,775.7,1.0,81,Wind blowing from the west-southwest,5,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.4,,,,2500 or more  or no clouds.,,,18.0,-4.6,No precipitation,12,,,,
28.02.2020 11:00,-3.2,706.6,774.7,,84,Wind blowing from the west-southwest,6,,,90  or more  but not 100%, ,,,-3.4,,,,2500 or more  or no clouds.,,,22.0,-5.5,No precipitation,6,,,,
28.02.2020 08:00,-2.2,704.2,771.7,1.8,65,Wind blowing from the west-southwest,3,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,8.3,,,2500 or more  or no clouds.,,,24.0,-7.9,3.0,12,,,,
28.02.2020 05:00,-1.9,702.4,769.6,,76,Wind blowing from the west,4,,,, ,,,-6.5,8.3,,,,,,21.0,-5.6,1.0,6,,,,
28.02.2020 02:00,-0.5,701.0,767.3,1.2,96,Wind blowing from the west,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,8.3,,,2500 or more  or no clouds.,,,7.0,-1.1,3.0,12,,,,
27.02.2020 23:00,0.2,699.8,766.6,,95,Wind blowing from the north,0,,,,Mist. ,,,-8.6,8.3,,,,,,3.8,-0.5,2.0,6,,,,
27.02.2020 20:00,2.1,699.2,766.3,1.4,81,Wind blowing from the north,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,8.3,,,2500 or more  or no clouds.,,,4.9,-0.8,Trace of precipitation,12,,,,
27.02.2020 17:00,2.3,697.8,764.7,,65,Wind blowing from the east,1,,,100%., ,,,-8.6,8.3,,,2500 or more  or no clouds.,,,28.0,-3.6,No precipitation,6,,,,
27.02.2020 14:00,7.6,698.2,765.1,-0.4,24,Wind blowing from the east,1,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,8.1,,,2500 or more  or no clouds.,,,27.0,-11.7,No precipitation,12,,,,
27.02.2020 11:00,2.1,698.6,765.9,,45,Wind blowing from the north-northeast,2,,,90  or more  but not 100%, ,,,-8.6,2.6,,,2500 or more  or no clouds.,,,27.0,-8.6,No precipitation,6,,,,
27.02.2020 08:00,-2.6,698.7,766.5,-0.5,50,Wind blowing from the north,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,2.6,,,,,,25.0,-11.8,No precipitation,12,,,,
27.02.2020 05:00,-2.2,699.2,766.5,,44,Calm  no wind,0,,,, ,,,-8.6,2.6,,,,,,22.0,-12.8,No precipitation,6,,,,
27.02.2020 02:00,-8.0,700.5,768.7,-1.7,65,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,2.6,,,2500 or more  or no clouds.,,,23.0,-13.4,No precipitation,12,,,,
26.02.2020 23:00,-4.3,702.2,770.4,,52,Wind blowing from the north-northeast,1,,,, ,,,-8.1,2.6,,,,,,22.0,-12.9,No precipitation,6,,,,
26.02.2020 20:00,-3.6,703.2,771.9,-0.7,74,Wind blowing from the north,0,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,2.6,,,2500 or more  or no clouds.,,,22.0,-7.6,No precipitation,12,,,,
26.02.2020 17:00,0.5,703.9,772.0,,59,Wind blowing from the south-west,2,,,20–30%., ,,,-8.1,2.6,,,2500 or more  or no clouds.,,,27.0,-6.6,No precipitation,6,,,,
26.02.2020 14:00,-0.2,705.7,774.1,-0.3,58,Wind blowing from the east-southeast,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,0.2,,,2500 or more  or no clouds.,,,22.0,-7.5,No precipitation,12,,,,
26.02.2020 11:00,-2.6,706.0,774.4,,64,Wind blowing from the east-southeast,0,,,20–30%., ,,,-8.1,0.5,,,2500 or more  or no clouds.,,,18.0,-8.5,No precipitation,6,,,,
26.02.2020 08:00,-6.2,705.1,773.6,0.3,83,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,0.5,,,2500 or more  or no clouds.,,,18.0,-8.6,No precipitation,12,,,,
26.02.2020 05:00,-5.4,704.8,773.1,,82,Wind blowing from the east-northeast,1,,,, ,,,-7.7,0.5,,,,,,20.0,-8.1,No precipitation,6,,,,
26.02.2020 02:00,-4.9,705.0,773.5,0.5,79,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,0.5,,,2500 or more  or no clouds.,,,17.0,-8.1,No precipitation,12,,,,
25.02.2020 23:00,-3.5,704.5,772.6,,82,Wind blowing from the west-southwest,1,,,, ,,,,0.5,,,,,,16.0,-6.1,No precipitation,6,,,,
25.02.2020 20:00,-1.3,703.8,772.0,0.7,72,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,0.5,,,2500 or more  or no clouds.,,,21.0,-5.7,No precipitation,12,,,,
25.02.2020 17:00,-0.3,703.1,771.6,,69,Wind blowing from the north-east,2,,,100%., ,,,-15.6,0.5,,,2500 or more  or no clouds.,,,17.0,-5.3,No precipitation,6,,,,
25.02.2020 14:00,-2.5,703.7,773.3,0.6,72,Wind blowing from the south,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,0.5,,,2500 or more  or no clouds.,,,22.0,-7.0,No precipitation,12,,,,
25.02.2020 11:00,-1.0,703.1,772.0,,56,Wind blowing from the north-northeast,2,,,100%., ,,,-15.6,-1.0,,,2500 or more  or no clouds.,,,24.0,-8.7,No precipitation,6,,,,
25.02.2020 08:00,-3.9,702.6,771.4,-0.1,62,Wind blowing from the north-northeast,1,,4,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-15.6,-3.9,,,2500 or more  or no clouds.,,,22.0,-10.1,0.1,12,,,,
25.02.2020 05:00,-7.7,702.7,771.8,,91,Wind blowing from the north-northwest,0,,,, ,,,-15.6,-3.9,,,,,,13.0,-8.9,0.1,6,,,,
25.02.2020 02:00,-13.6,703.1,772.9,-0.3,86,Wind blowing from the south-west,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-3.9,,,2500 or more  or no clouds.,,,12.0,-15.4,0.1,12,,,,
24.02.2020 23:00,-10.3,703.4,772.9,,90,Wind blowing from the west-northwest,1,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-10.3,-3.9,,,,,,0.1,-11.6,No precipitation,6,,,,
24.02.2020 20:00,-7.5,703.0,772.3,0.0,93,Wind blowing from the north,0,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,-3.9,,,2500 or more  or no clouds.,,,1.9,-8.4,No precipitation,12,,,,
24.02.2020 17:00,-6.0,703.0,772.0,,85,Wind blowing from the south,2,,,100%., ,,,-6.3,-3.4,,,2500 or more  or no clouds.,,,7.0,-8.1,No precipitation,6,,,,
24.02.2020 14:00,-4.5,703.8,772.6,0.0,79,Wind blowing from the south-east,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,-3.4,,,2500 or more  or no clouds.,,,6.0,-7.7,0.1,12,,,,
