Local time in Mangnai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 08:00,-8.0,534.8,769.3,0.5,67,Wind blowing from the east,3,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.4,5.0,,,2500 or more  or no clouds.,,,21.0,-13.2,No precipitation,12,,,,
02.03.2020 05:00,-6.5,534.3,766.5,,63,Wind blowing from the north-northeast,1,,7,, ,,,-7.0,5.0,,,,,,26.0,-12.4,No precipitation,6,,,,
02.03.2020 02:00,-3.7,534.6,765.5,-0.2,60,Wind blowing from the east,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,5.0,,,2500 or more  or no clouds.,,,26.0,-10.5,No precipitation,12,,,,
01.03.2020 23:00,-2.0,534.8,767.7,,56,Wind blowing from the north-east,3,,10,, ,,,-7.0,5.0,,,,,,28.0,-9.8,No precipitation,6,,,,
01.03.2020 20:00,0.7,533.7,766.9,0.9,38,Wind blowing from the north-northeast,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,5.0,,,2500 or more  or no clouds.,,,26.0,-12.0,No precipitation,12,,,,
01.03.2020 17:00,3.6,532.8,763.6,,24,Wind blowing from the north-west,5,,10,90  or more  but not 100%, ,,,-7.0,7.7,,,,,,18.0,-15.1,No precipitation,6,,,,
01.03.2020 14:00,3.5,533.7,763.8,-0.8,18,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,7.7,,,2500 or more  or no clouds.,,,20.0,-18.6,No precipitation,12,,,,
01.03.2020 11:00,-2.0,534.5,766.4,,38,Wind blowing from the south,3,,7,90  or more  but not 100%, ,,,-7.0,7.7,,,,,,28.0,-14.7,No precipitation,6,,,,
01.03.2020 08:00,-6.3,533.7,765.8,-0.2,55,Wind blowing from the east-northeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.5,7.7,,,2500 or more  or no clouds.,,,29.0,-13.9,No precipitation,12,,,,
01.03.2020 05:00,-5.1,533.9,763.2,,51,Wind blowing from the east,1,,8,, ,,,-8.6,7.7,,,,,,30.0,-13.7,No precipitation,6,,,,
01.03.2020 02:00,-2.8,534.6,764.3,-0.1,44,Wind blowing from the west-northwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,7.7,,,2500 or more  or no clouds.,,,22.0,-13.4,No precipitation,12,,,,
29.02.2020 23:00,-0.3,534.7,766.1,,46,Wind blowing from the south,2,,8,, ,,,-8.6,7.7,,,,,,30.0,-10.5,No precipitation,6,,,,
29.02.2020 20:00,3.0,533.7,766.9,0.9,35,Wind blowing from the east-northeast,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,7.7,,,2500 or more  or no clouds.,,,30.0,-11.0,No precipitation,12,,,,
29.02.2020 17:00,7.6,532.8,763.0,,14,Wind blowing from the west-northwest,1,,7,90  or more  but not 100%, ,,,-8.6,7.7,,,,,,30.0,-18.2,No precipitation,6,,,,
29.02.2020 14:00,5.0,534.0,763.9,,15,Wind blowing from the south,4,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,5.3,,,1500-2000,,,30.0,-19.5,No precipitation,12,,,,
29.02.2020 11:00,-0.7,534.6,765.9,,23,Wind blowing from the south,1,,5,40%., ,,,-8.6,5.3,,,2500 or more  or no clouds.,,,13.0,-19.3,No precipitation,6,,,,
29.02.2020 08:00,-8.4,533.1,765.8,0.7,25,Wind blowing from the east,1,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.7,5.3,,,2500 or more  or no clouds.,,,30.0,-24.9,No precipitation,12,,,,
29.02.2020 05:00,-7.9,532.4,763.8,,25,Wind blowing from the south,1,,5,, ,,,-8.7,5.3,,,,,,30.0,-24.5,No precipitation,6,,,,
29.02.2020 02:00,-3.8,532.8,763.6,-0.2,19,Wind blowing from the west-northwest,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.7,5.3,,,2500 or more  or no clouds.,,,30.0,-24.1,No precipitation,12,,,,
28.02.2020 23:00,-0.3,533.0,765.4,,13,Wind blowing from the east,1,,,, ,,,-8.7,5.3,,,,,,29.0,-25.4,No precipitation,6,,,,
28.02.2020 20:00,3.4,532.3,764.5,0.2,10,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.7,5.3,,,2500 or more  or no clouds.,,,24.0,-25.4,No precipitation,12,,,,
28.02.2020 17:00,4.9,532.1,761.8,,11,Wind blowing from the south,1,,5,90  or more  but not 100%, ,,,-8.7,8.4,,,,,,29.0,-23.1,No precipitation,6,,,,
28.02.2020 14:00,2.3,533.2,763.0,-0.7,12,Wind blowing from the south,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.7,8.4,,,2500 or more  or no clouds.,,,26.0,-24.2,No precipitation,12,,,,
28.02.2020 11:00,-4.4,533.9,766.2,,22,Wind blowing from the west-northwest,1,,7,60%., ,,,-8.7,8.4,,,2500 or more  or no clouds.,,,17.0,-22.9,No precipitation,6,,,,
28.02.2020 08:00,-8.0,532.5,764.4,,39,Wind blowing from the south-southwest,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,8.4,,,2500 or more  or no clouds.,,,25.0,-19.5,No precipitation,12,,,,
28.02.2020 02:00,-1.3,533.1,762.9,-0.1,11,Wind blowing from the east-northeast,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,8.4,,,2500 or more  or no clouds.,,,30.0,-28.0,No precipitation,12,,,,
27.02.2020 23:00,0.9,533.2,764.6,,9,Wind blowing from the north-east,4,,7,, ,,,-10.7,8.4,,,,,,23.0,-28.5,No precipitation,6,,,,
27.02.2020 20:00,4.1,533.6,767.2,-0.6,11,Wind blowing from the north,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,8.4,,,2500 or more  or no clouds.,,,29.0,-23.8,No precipitation,12,,,,
27.02.2020 17:00,7.9,534.2,764.3,,7,Wind blowing from the west,1,,6,20–30%., ,,,-10.7,7.9,,,2500 or more  or no clouds.,,,29.0,-25.9,No precipitation,6,,,,
27.02.2020 14:00,2.3,536.1,768.1,,13,Wind blowing from the north-east,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,6.2,,,2500 or more  or no clouds.,,,18.0,-23.3,No precipitation,12,,,,
27.02.2020 11:00,-3.2,537.2,771.1,,22,Wind blowing from the south-southeast,1,,6,no clouds, ,,,-10.7,6.2,,,,,,26.0,-21.9,No precipitation,6,,,,
27.02.2020 08:00,-10.6,536.7,772.9,0.4,50,Wind blowing from the east-southeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,6.2,,,,,,28.0,-19.0,No precipitation,12,,,,
27.02.2020 05:00,-6.8,536.3,768.2,,35,Wind blowing from the north-east,2,,11,, ,,,-9.5,6.2,,,,,,30.0,-19.7,No precipitation,6,,,,
27.02.2020 02:00,-3.5,536.9,769.0,0.1,29,Wind blowing from the west,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,6.2,,,2500 or more  or no clouds.,,,30.0,-19.0,No precipitation,12,,,,
26.02.2020 23:00,-0.7,536.8,769.5,,20,Wind blowing from the east,2,,11,, ,,,-9.5,6.2,,,,,,24.0,-20.9,No precipitation,6,,,,
26.02.2020 20:00,1.8,535.5,770.2,1.0,16,Wind blowing from the north,3,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,6.2,,,2500 or more  or no clouds.,,,28.0,-21.4,No precipitation,12,,,,
26.02.2020 17:00,6.1,534.5,765.2,,11,Wind blowing from the west-southwest,3,,6,70 – 80%., ,,,-9.5,6.1,,,2000-2500,,,30.0,-22.2,No precipitation,6,,,,
26.02.2020 14:00,2.9,535.8,766.6,-0.5,13,Wind blowing from the west-southwest,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,5.8,,,2500 or more  or no clouds.,,,30.0,-22.8,No precipitation,12,,,,
26.02.2020 11:00,-1.0,536.3,768.0,,16,Wind blowing from the south-east,1,,6,20–30%., ,,,-9.5,5.8,,,2500 or more  or no clouds.,,,30.0,-23.7,No precipitation,6,,,,
26.02.2020 08:00,-8.7,535.0,769.0,1.1,28,Wind blowing from the east-northeast,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,5.8,,,2500 or more  or no clouds.,,,30.0,-23.9,No precipitation,12,,,,
26.02.2020 05:00,-5.9,533.9,764.7,,20,Wind blowing from the north-west,1,,6,, ,,,-9.6,5.8,,,,,,30.0,-25.3,No precipitation,6,,,,
26.02.2020 02:00,-1.9,533.7,764.1,0.4,19,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,5.8,,,2500 or more  or no clouds.,,,30.0,-22.5,No precipitation,12,,,,
25.02.2020 23:00,0.8,533.3,766.6,,12,Wind blowing from the north-northeast,2,,6,, ,,,-9.6,5.8,,,,,,30.0,-25.4,No precipitation,6,,,,
25.02.2020 20:00,2.8,532.2,764.5,0.8,12,Wind blowing from the south-east,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,5.8,,,2500 or more  or no clouds.,,,30.0,-23.8,No precipitation,12,,,,
25.02.2020 17:00,5.4,531.4,762.8,,10,Wind blowing from the west-southwest,2,,5,90  or more  but not 100%, ,,,-9.6,8.7,,,,,,30.0,-23.8,No precipitation,6,,,,
25.02.2020 14:00,2.1,532.8,764.5,,13,Wind blowing from the south-west,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,8.7,,,2500 or more  or no clouds.,,,30.0,-23.5,No precipitation,12,,,,
25.02.2020 11:00,-6.9,534.0,768.3,,27,Wind blowing from the west,2,,4,20–30%., ,,,-9.6,8.7,,,2500 or more  or no clouds.,,,30.0,-22.8,No precipitation,6,,,,
25.02.2020 08:00,-7.8,533.1,765.0,0.6,22,Wind blowing from the east-northeast,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,8.7,,,2500 or more  or no clouds.,,,30.0,-25.8,No precipitation,12,,,,
25.02.2020 05:00,-9.3,532.5,763.0,,36,Wind blowing from the east,2,,,, ,,,-10.9,8.7,,,,,,30.0,-21.6,No precipitation,6,,,,
25.02.2020 02:00,-5.2,532.8,762.9,0.0,21,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,8.7,,,2500 or more  or no clouds.,,,21.0,-24.1,No precipitation,12,,,,
24.02.2020 23:00,-0.5,532.8,765.4,,15,Wind blowing from the east,2,,,, ,,,-10.9,8.7,,,,,,22.0,-24.0,No precipitation,6,,,,
24.02.2020 20:00,4.2,532.1,764.8,,11,Wind blowing from the east-southeast,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,8.7,,,2500 or more  or no clouds.,,,30.0,-23.7,No precipitation,12,,,,
24.02.2020 17:00,8.0,531.6,761.2,,8,Wind blowing from the south-southwest,2,,5,10%  or less  but not 0, ,,,-10.9,8.3,,,2500 or more  or no clouds.,,,30.0,-24.3,No precipitation,6,,,,
24.02.2020 14:00,5.2,533.2,763.4,-1.2,9,Wind blowing from the south-southeast,1,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,7.4,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
24.02.2020 11:00,-4.7,534.4,766.9,,23,Wind blowing from the south-southeast,1,,,no clouds, ,,,-10.9,7.4,,,,,,26.0,-22.7,No precipitation,6,,,,
24.02.2020 08:00,-10.3,533.8,767.3,-0.2,32,Wind blowing from the north,1,,16,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.4,,,2500 or more  or no clouds.,,,30.0,-23.9,No precipitation,12,,,,
24.02.2020 05:00,-8.3,534.0,765.4,,28,Wind blowing from the north-northwest,1,,,, ,,,-12.3,7.4,,,,,,30.0,-23.6,No precipitation,6,,,,
24.02.2020 02:00,-5.1,534.9,767.5,0.3,22,Wind blowing from the east-southeast,1,,16,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.4,,,2500 or more  or no clouds.,,,20.0,-23.5,No precipitation,12,,,,
23.02.2020 23:00,1.2,534.6,768.0,,13,Wind blowing from the west,5,,16,, ,,,-12.3,7.4,,,,,,30.0,-24.2,No precipitation,6,,,,
23.02.2020 20:00,4.2,533.7,767.6,0.9,12,Wind blowing from the south-southeast,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.4,,,2500 or more  or no clouds.,,,30.0,-22.7,No precipitation,12,,,,
23.02.2020 17:00,6.5,532.8,762.8,,12,Wind blowing from the south-west,4,,5,20–30%., ,,,-12.3,7.4,,,1500-2000,,,27.0,-20.9,No precipitation,6,,,,
23.02.2020 14:00,1.6,534.2,768.2,,17,Wind blowing from the south,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,5.5,,,1500-2000,,,23.0,-20.8,No precipitation,12,,,,
23.02.2020 11:00,-6.2,535.1,770.0,,34,Wind blowing from the north,1,,5,90  or more  but not 100%, ,,,-12.3,5.5,,,1500-2000,,,14.0,-19.5,No precipitation,6,,,,
23.02.2020 08:00,-11.0,533.8,769.1,-0.3,36,Wind blowing from the north-northeast,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,5.5,,,2500 or more  or no clouds.,,,21.0,-23.2,No precipitation,12,,,,
23.02.2020 05:00,-6.5,534.1,765.4,,27,Wind blowing from the north-east,2,,6,, ,,,-13.2,5.5,,,,,,20.0,-22.4,No precipitation,6,,,,
23.02.2020 02:00,-8.3,535.4,770.9,-0.1,35,Wind blowing from the south-southeast,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,5.5,,,2500 or more  or no clouds.,,,11.0,-21.1,No precipitation,12,,,,
22.02.2020 23:00,-1.6,535.5,771.8,,21,Wind blowing from the east-northeast,3,,6,, ,,,-13.2,5.5,,,,,,20.0,-21.1,No precipitation,6,,,,
22.02.2020 20:00,1.4,535.6,772.2,,18,Wind blowing from the east-northeast,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,5.5,,,,,,17.0,-20.4,No precipitation,12,,,,
22.02.2020 17:00,5.1,535.7,768.4,,13,Wind blowing from the west-northwest,1,,4,no clouds, ,,,-13.2,5.1,,,,,,23.0,-21.1,No precipitation,6,,,,
22.02.2020 14:00,-0.4,537.6,774.0,-1.1,18,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,4.4,,,,,,22.0,-21.8,No precipitation,12,,,,
22.02.2020 11:00,-8.7,538.7,778.4,,34,Wind blowing from the north-west,1,,4,no clouds, ,,,-13.2,4.4,,,,,,18.0,-21.7,No precipitation,6,,,,
