Local time in Kuche,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.03.2020 05:00,0.4,669.1,762.7,,55,Wind blowing from the north-northeast,1,,5,, ,,,-2.0,14.1,,,,,,11.0,-7.8,No precipitation,6,,,,
04.03.2020 02:00,1.4,670.0,763.8,-0.3,54,Wind blowing from the north,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,14.1,,,2500 or more  or no clouds.,,,6.0,-7.1,No precipitation,12,,,,
03.03.2020 23:00,4.9,670.3,764.8,,43,Wind blowing from the north,1,,5,,Haze. ,,,-2.0,14.1,,,,,,5.0,-6.9,No precipitation,6,,,,
03.03.2020 20:00,11.6,669.7,764.0,-0.7,26,Wind blowing from the south-west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,14.1,,,2500 or more  or no clouds.,,,11.0,-7.2,No precipitation,12,,,,
03.03.2020 17:00,13.5,670.4,764.3,,24,Wind blowing from the south,3,,5,, ,,,-2.0,14.1,,,,,,12.0,-6.7,No precipitation,6,,,,
03.03.2020 14:00,11.5,672.4,766.9,-0.9,24,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,13.2,,,2500 or more  or no clouds.,,,12.0,-8.4,No precipitation,12,,,,
03.03.2020 11:00,4.7,673.3,768.4,,42,Wind blowing from the north-northeast,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,13.2,,,,,,5.0,-7.1,No precipitation,6,,,,
03.03.2020 08:00,-1.3,672.8,767.6,0.0,62,Wind blowing from the east,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,13.2,,,2500 or more  or no clouds.,,,7.0,-7.8,No precipitation,12,,,,
03.03.2020 05:00,-0.7,672.8,767.2,,59,Wind blowing from the north-northeast,1,,5,, ,,,-2.2,13.2,,,,,,13.0,-7.7,No precipitation,6,,,,
03.03.2020 02:00,0.2,673.3,768.0,-0.3,57,Wind blowing from the north,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,13.2,,,2500 or more  or no clouds.,,,6.0,-7.3,No precipitation,12,,,,
02.03.2020 23:00,3.6,673.6,768.9,,46,Wind blowing from the north-northeast,1,,5,,Haze. ,,,-2.2,13.2,,,,,,5.0,-7.2,No precipitation,6,,,,
02.03.2020 20:00,10.9,673.3,768.3,-0.4,26,Wind blowing from the south,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,13.2,,,2500 or more  or no clouds.,,,15.0,-7.8,No precipitation,12,,,,
02.03.2020 17:00,13.0,673.7,768.2,,22,Wind blowing from the south,2,,5,, ,,,-2.2,13.0,,,,,,12.0,-8.2,No precipitation,6,,,,
02.03.2020 14:00,10.7,675.7,770.4,-0.4,26,Wind blowing from the south-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,12.3,,,2500 or more  or no clouds.,,,11.0,-8.0,No precipitation,12,,,,
02.03.2020 11:00,4.1,676.1,771.1,,49,Wind blowing from the north-northeast,0,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,12.3,,,,,,6.0,-5.9,No precipitation,6,,,,
02.03.2020 08:00,-2.0,675.4,770.8,-0.1,64,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,12.3,,,2500 or more  or no clouds.,,,11.0,-7.9,No precipitation,12,,,,
02.03.2020 05:00,-0.8,675.5,770.5,,59,Wind blowing from the north,1,,6,, ,,,-2.1,12.3,,,,,,11.0,-8.0,No precipitation,6,,,,
02.03.2020 02:00,1.8,675.7,770.5,0.4,49,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,12.3,,,2500 or more  or no clouds.,,,9.0,-7.8,No precipitation,12,,,,
01.03.2020 23:00,7.0,675.3,770.1,,34,Wind blowing from the east,2,,6,, ,,,-2.1,12.3,,,,,,11.0,-7.8,No precipitation,6,,,,
01.03.2020 20:00,10.0,674.0,769.1,0.6,25,Wind blowing from the south-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,12.3,,,2500 or more  or no clouds.,,,12.0,-9.1,No precipitation,12,,,,
01.03.2020 17:00,11.8,673.4,768.0,,22,Wind blowing from the south-east,2,,5,, ,,,-2.1,12.5,,,,,,10.0,-9.2,No precipitation,6,,,,
01.03.2020 14:00,10.1,674.5,769.3,-0.3,30,Wind blowing from the south-east,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,12.5,,,2500 or more  or no clouds.,,,10.0,-6.7,No precipitation,12,,,,
01.03.2020 11:00,4.6,674.8,770.0,,49,Wind blowing from the east,1,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,12.5,,,,,,4.1,-5.2,No precipitation,6,,,,
01.03.2020 08:00,-1.1,674.4,769.6,-0.2,64,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,12.5,,,2500 or more  or no clouds.,,,12.0,-7.2,No precipitation,12,,,,
01.03.2020 05:00,-0.3,674.6,769.3,,61,Wind blowing from the north,1,,5,, ,,,-0.6,12.5,,,,,,11.0,-6.9,No precipitation,6,,,,
01.03.2020 02:00,0.8,675.5,770.5,0.2,56,Wind blowing from the east-southeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,12.5,,,2500 or more  or no clouds.,,,7.0,-7.0,No precipitation,12,,,,
29.02.2020 23:00,4.2,675.3,770.6,,45,Wind blowing from the north-northwest,1,,6,,Haze. ,,,-0.1,12.5,,,,,,3.8,-6.7,No precipitation,6,,,,
29.02.2020 20:00,10.2,674.5,769.4,-0.1,30,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,13.1,,,2500 or more  or no clouds.,,,11.0,-6.6,No precipitation,12,,,,
29.02.2020 17:00,12.4,674.6,768.1,,23,Wind blowing from the west,2,,6,, ,,,-0.1,14.8,,,,,,10.0,-8.1,No precipitation,6,,,,
29.02.2020 14:00,10.3,676.4,770.2,,27,Wind blowing from the south-southeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,15.1,,,2500 or more  or no clouds.,,,8.0,-7.9,No precipitation,12,,,,
29.02.2020 11:00,4.6,676.5,770.9,,43,Calm  no wind,0,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,15.1,,,,,,4.4,-6.9,No precipitation,6,,,,
29.02.2020 08:00,0.5,675.0,769.4,1.0,49,Wind blowing from the north-northeast,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,15.1,,,2500 or more  or no clouds.,,,5.0,-9.0,No precipitation,12,,,,
29.02.2020 05:00,6.3,674.0,767.1,,32,Wind blowing from the east,2,,6,, ,,,-0.9,15.1,,,,,,9.0,-9.2,No precipitation,6,,,,
29.02.2020 02:00,8.1,673.8,766.8,1.3,28,Wind blowing from the east-northeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,15.1,,,2500 or more  or no clouds.,,,8.0,-9.3,No precipitation,12,,,,
28.02.2020 23:00,10.2,672.5,766.3,,24,Wind blowing from the east,2,,7,,Haze. ,,,-0.9,15.1,,,,,,5.0,-9.5,No precipitation,6,,,,
28.02.2020 20:00,13.2,670.8,764.7,0.3,18,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,15.1,,,2500 or more  or no clouds.,,,16.0,-10.6,No precipitation,12,,,,
28.02.2020 17:00,14.3,670.5,763.4,,17,Wind blowing from the east,3,,7,, ,,,-0.9,15.1,,,,,,19.0,-10.4,No precipitation,6,,,,
28.02.2020 14:00,12.7,671.0,764.5,1.0,21,Wind blowing from the east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,14.5,,,2500 or more  or no clouds.,,,14.0,-9.1,No precipitation,12,,,,
28.02.2020 11:00,5.1,670.0,764.1,,42,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,14.5,,,,,,5.0,-6.8,No precipitation,6,,,,
28.02.2020 08:00,-0.1,668.0,761.8,,54,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,14.5,,,2500 or more  or no clouds.,,,12.0,-8.5,No precipitation,12,,,,
28.02.2020 02:00,3.3,666.7,759.6,-0.2,40,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,14.5,,,2500 or more  or no clouds.,,,9.0,-9.0,No precipitation,12,,,,
27.02.2020 23:00,6.2,666.9,760.8,,34,Wind blowing from the north-west,1,,5,,Haze. ,,,-1.8,14.5,,,,,,4.1,-8.5,No precipitation,6,,,,
27.02.2020 20:00,11.7,666.9,760.8,-0.8,22,Wind blowing from the south-west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,14.5,,,2500 or more  or no clouds.,,,11.0,-9.3,No precipitation,12,,,,
27.02.2020 17:00,13.8,667.7,761.2,,18,Wind blowing from the south-southeast,2,,4,, ,,,-1.8,14.5,,,,,,13.0,-10.1,No precipitation,6,,,,
27.02.2020 14:00,12.1,670.0,763.9,,20,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,13.9,,,2500 or more  or no clouds.,,,12.0,-10.2,No precipitation,12,,,,
27.02.2020 11:00,4.0,671.2,766.3,,41,Wind blowing from the north,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,13.9,,,,,,6.0,-8.1,No precipitation,6,,,,
27.02.2020 08:00,-1.4,670.9,765.5,-1.2,55,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,13.9,,,2500 or more  or no clouds.,,,3.7,-9.3,No precipitation,12,,,,
27.02.2020 05:00,-0.8,672.1,766.3,,53,Wind blowing from the north,1,,6,, ,,,-2.0,13.9,,,,,,13.0,-9.4,No precipitation,6,,,,
27.02.2020 02:00,0.1,673.6,768.1,-0.1,50,Wind blowing from the north,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,13.9,,,2500 or more  or no clouds.,,,8.0,-9.1,No precipitation,12,,,,
26.02.2020 23:00,3.1,673.7,769.3,,41,Wind blowing from the north-northeast,1,,8,,Haze. ,,,-2.0,13.9,,,,,,3.8,-8.9,No precipitation,6,,,,
26.02.2020 20:00,11.0,673.8,768.7,-0.3,23,Wind blowing from the south-southwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,13.9,,,2500 or more  or no clouds.,,,12.0,-9.3,No precipitation,12,,,,
26.02.2020 17:00,13.6,674.1,768.4,,17,Wind blowing from the west-southwest,3,,8,, ,,,-2.0,13.7,,,,,,12.0,-11.0,No precipitation,6,,,,
26.02.2020 14:00,11.3,675.2,769.9,-0.2,23,Wind blowing from the east-northeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,12.6,,,2500 or more  or no clouds.,,,13.0,-9.1,No precipitation,12,,,,
26.02.2020 11:00,3.3,675.4,771.1,,44,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,,,,,,,4.4,-7.8,No precipitation,6,,,,
26.02.2020 08:00,-1.3,673.5,768.7,0.8,52,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,12.6,,,2500 or more  or no clouds.,,,11.0,-9.9,No precipitation,12,,,,
26.02.2020 05:00,-0.1,672.7,767.2,,50,Wind blowing from the north-northeast,1,,5,, ,,,-2.3,12.6,,,,,,12.0,-9.3,No precipitation,6,,,,
26.02.2020 02:00,1.0,672.5,767.1,1.3,47,Wind blowing from the west-northwest,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,12.6,,,2500 or more  or no clouds.,,,4.7,-9.3,No precipitation,12,,,,
25.02.2020 23:00,3.5,671.2,766.3,,38,Wind blowing from the west-southwest,1,,6,,Haze. ,,,-2.3,12.6,,,,,,3.1,-9.5,No precipitation,6,,,,
25.02.2020 20:00,9.6,670.7,765.6,,23,Wind blowing from the south,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,12.6,,,2500 or more  or no clouds.,,,13.0,-10.5,No precipitation,12,,,,
25.02.2020 14:00,9.8,671.5,766.2,,26,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,13.1,,,2500 or more  or no clouds.,,,9.0,-8.8,No precipitation,12,,,,
25.02.2020 11:00,3.8,671.4,766.8,,43,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,,,,,,,6.0,-7.9,No precipitation,6,,,,
25.02.2020 08:00,-1.9,670.6,765.4,0.8,58,Wind blowing from the north,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,13.1,,,2500 or more  or no clouds.,,,3.6,-9.1,No precipitation,12,,,,
25.02.2020 05:00,-0.3,669.8,763.8,,52,Wind blowing from the east-northeast,1,,,,Haze. ,,,-3.7,13.1,,,,,,6.0,-9.0,No precipitation,6,,,,
25.02.2020 02:00,-0.9,670.1,764.5,0.3,53,Wind blowing from the north-northeast,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,13.1,,,2500 or more  or no clouds.,,,5.0,-9.5,No precipitation,12,,,,
24.02.2020 23:00,1.7,669.8,765.6,,43,Wind blowing from the north,1,,4,,Haze. ,,,-3.7,13.1,,,,,,4.0,-9.8,No precipitation,6,,,,
24.02.2020 20:00,9.6,668.9,763.8,,23,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,13.1,,,2500 or more  or no clouds.,,,11.0,-10.5,No precipitation,12,,,,
24.02.2020 17:00,12.4,669.4,763.6,,16,Wind blowing from the west-northwest,2,,4,, ,,,-3.7,12.8,,,,,,12.0,-12.7,No precipitation,6,,,,
24.02.2020 14:00,10.7,670.9,765.5,0.3,24,Wind blowing from the west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,11.7,,,2500 or more  or no clouds.,,,10.0,-9.0,No precipitation,12,,,,
24.02.2020 11:00,0.2,670.6,766.6,,58,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,,,,,,,5.0,-7.1,No precipitation,6,,,,
24.02.2020 08:00,-3.4,669.5,764.7,-0.5,67,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,11.7,,,2500 or more  or no clouds.,,,10.0,-8.8,No precipitation,12,,,,
