Local time in Yichun (weather station),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.01.2020 20:00,9.0,754.9,767.0,1.2,96,Wind blowing from the south-east,2,,5,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,,,,300-600,,,3.4,8.4,12.0,12,,,,
23.01.2020 17:00,9.2,753.7,765.9,,94,Wind blowing from the east-southeast,2,,,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,,,,300-600,,,2.7,8.3,2.0,6,,,,
23.01.2020 14:00,9.5,753.1,765.2,-1.9,90,Wind blowing from the east-northeast,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,,,,300-600,,,16.0,7.9,11.0,12,,,,
23.01.2020 11:00,8.9,755.0,767.2,,96,Wind blowing from the east-southeast,3,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,8.7,,,,300-600,,,1.9,8.3,10.0,6,,,,
23.01.2020 08:00,8.8,754.5,766.6,1.1,95,Wind blowing from the north-northeast,1,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.5,,,300-600,,,6.0,8.0,0.7,12,,,,
23.01.2020 05:00,9.2,753.4,765.4,,96,Wind blowing from the north-northwest,2,,7,,Mist. ,,,8.7,12.5,,,,,,2.1,8.6,0.1,6,,,,
23.01.2020 02:00,9.5,753.7,765.8,,94,Wind blowing from the north,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.5,,,2500 or more  or no clouds.,,,1.9,8.6,No precipitation,12,,,,
22.01.2020 20:00,11.0,753.1,765.3,0.9,88,Wind blowing from the west-northwest,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.5,,,1500-2000,,,2.8,9.1,Trace of precipitation,12,,,,
22.01.2020 17:00,11.8,752.2,764.2,,82,Wind blowing from the west-northwest,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.5,,,1500-2000,,,3.8,8.8,No precipitation,6,,,,
22.01.2020 14:00,12.5,751.9,764.0,,77,Wind blowing from the west,2,,5,90  or more  but not 100%,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.5,,,2500 or more  or no clouds.,,,4.0,8.6,0.1,12,,,,
22.01.2020 11:00,10.2,753.7,765.9,,84,Wind blowing from the south-southeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,11.9,,,300-600,,,3.0,7.6,No precipitation,6,,,,
22.01.2020 08:00,8.7,752.4,764.5,0.5,90,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,11.9,,,2500 or more  or no clouds.,,,2.7,7.2,0.6,12,,,,
22.01.2020 05:00,9.0,751.9,764.0,,90,Wind blowing from the east,2,,,,Mist. ,,,7.9,11.9,,,,,,2.9,7.4,0.6,6,,,,
22.01.2020 02:00,8.8,752.8,764.8,,93,Wind blowing from the south-southeast,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,11.9,,,2500 or more  or no clouds.,,,2.2,7.7,0.5,12,,,,
21.01.2020 20:00,10.7,753.2,765.4,0.5,77,Wind blowing from the east,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,11.9,,,2500 or more  or no clouds.,,,4.1,6.8,No precipitation,12,,,,
21.01.2020 17:00,11.7,752.7,764.8,,69,Wind blowing from the east,1,,6,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,11.9,,,2500 or more  or no clouds.,,,6.0,6.2,No precipitation,6,,,,
21.01.2020 14:00,11.2,753.4,765.5,,67,Wind blowing from the north-east,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,11.3,,,1500-2000,,,6.0,5.3,0.1,12,,,,
21.01.2020 11:00,9.9,756.0,768.2,,73,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,10.8,,,1500-2000,,,4.9,5.3,No precipitation,6,,,,
21.01.2020 08:00,8.0,755.7,767.9,0.5,79,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.8,,,1500-2000,,,4.6,4.6,0.1,12,,,,
21.01.2020 05:00,8.1,755.2,767.3,,81,Wind blowing from the east-northeast,2,,5,,Mist. ,,,,10.8,,,,,,4.5,5.0,0.1,6,,,,
21.01.2020 02:00,8.4,756.3,768.5,,77,Wind blowing from the east-northeast,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.8,,,2500 or more  or no clouds.,,,5.0,4.6,No precipitation,12,,,,
20.01.2020 20:00,9.2,756.8,769.2,1.0,65,Wind blowing from the east,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,10.8,,,1500-2000,,,7.0,2.8,Trace of precipitation,12,,,,
20.01.2020 17:00,10.0,755.8,768.2,,60,Wind blowing from the east-northeast,2,,,90  or more  but not 100%, ,,,,,,,1500-2000,,,9.0,2.6,,,,,,
20.01.2020 14:00,8.6,756.6,769.0,-1.9,79,Wind blowing from the east-northeast,2,,,90  or more  but not 100%,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,10.7,,,1500-2000,,,5.0,5.2,No precipitation,12,,,,
20.01.2020 11:00,5.3,758.5,771.0,,87,Wind blowing from the east,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,10.7,,,2500 or more  or no clouds.,,,4.9,3.3,No precipitation,6,,,,
20.01.2020 08:00,2.9,758.2,770.6,1.3,93,Wind blowing from the east-southeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,10.7,,,2500 or more  or no clouds.,,,5.0,1.9,No precipitation,12,,,,
20.01.2020 05:00,1.3,756.9,769.3,,95,Wind blowing from the west-southwest,1,,3,,Mist. ,,,1.2,10.7,,,,,,3.5,0.6,No precipitation,6,,,,
20.01.2020 02:00,2.2,757.5,769.9,,93,Wind blowing from the south-west,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,10.7,,,2500 or more  or no clouds.,,,3.9,1.2,No precipitation,12,,,,
19.01.2020 20:00,6.3,757.3,769.7,0.7,79,Wind blowing from the south,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,10.7,,,2500 or more  or no clouds.,,,5.0,2.9,No precipitation,12,,,,
19.01.2020 17:00,10.1,756.6,768.9,,54,Wind blowing from the west,2,,,no clouds, ,,,,,,,,,,8.0,1.0,,,,,,
19.01.2020 14:00,8.9,757.2,769.5,-2.5,65,Wind blowing from the west,3,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,9.1,,,1500-2000,,,5.0,2.5,No precipitation,12,,,,
19.01.2020 11:00,6.4,759.7,772.0,,73,Wind blowing from the west,4,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,6.8,,,1500-2000,,,5.0,1.9,No precipitation,6,,,,
19.01.2020 08:00,4.3,758.8,771.3,1.3,90,Wind blowing from the west,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,5.8,,,1500-2000,,,2.2,2.8,No precipitation,12,,,,
19.01.2020 05:00,5.0,757.5,769.9,,90,Wind blowing from the west,2,,4,,Mist. ,,,4.3,5.8,,,,,,2.7,3.5,No precipitation,6,,,,
19.01.2020 02:00,5.0,757.9,770.3,,88,Wind blowing from the west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.8,,,2500 or more  or no clouds.,,,3.0,3.2,No precipitation,12,,,,
18.01.2020 20:00,5.4,756.8,769.2,1.1,82,Wind blowing from the south-southwest,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.8,,,1500-2000,,,4.6,2.6,Trace of precipitation,12,,,,
18.01.2020 17:00,5.6,755.7,768.1,,78,Wind blowing from the east,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.8,,,1500-2000,,,4.9,2.1,No precipitation,6,,,,
18.01.2020 14:00,5.6,756.1,768.4,-2.0,76,Wind blowing from the north-east,2,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.7,,,1500-2000,,,5.0,1.7,Trace of precipitation,12,,,,
18.01.2020 11:00,5.0,758.1,770.5,,82,Wind blowing from the east,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,5.7,,,1500-2000,,,3.6,2.2,No precipitation,6,,,,
18.01.2020 08:00,4.6,757.6,770.0,0.9,87,Wind blowing from the east-northeast,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.7,,,1000-1500,,,4.8,2.6,No precipitation,12,,,,
18.01.2020 05:00,4.3,756.7,769.1,,89,Wind blowing from the east,1,,3,,Mist. ,,,,5.7,,,,,,5.0,2.6,No precipitation,6,,,,
18.01.2020 02:00,4.7,758.2,770.6,,84,Wind blowing from the north-east,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.7,,,2500 or more  or no clouds.,,,6.0,2.2,No precipitation,12,,,,
17.01.2020 20:00,4.9,758.8,771.2,0.6,83,Wind blowing from the south,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.7,,,1500-2000,,,6.0,2.3,No precipitation,12,,,,
17.01.2020 17:00,5.2,758.2,770.6,,76,Wind blowing from the west,1,,,100%., ,,,,,,,1500-2000,,,7.0,1.3,,,,,,
17.01.2020 14:00,5.2,758.3,770.8,-2.2,76,Wind blowing from the west-northwest,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.2,,,1500-2000,,,5.0,1.3,No precipitation,12,,,,
17.01.2020 11:00,3.9,760.5,773.0,,83,Wind blowing from the west,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.0,,,1500-2000,,,4.1,1.3,No precipitation,6,,,,
17.01.2020 08:00,2.6,760.0,772.6,0.8,92,Wind blowing from the west,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,1500-2000,,,2.4,1.4,No precipitation,12,,,,
17.01.2020 05:00,2.8,759.2,771.7,,89,Wind blowing from the west-northwest,3,,8,,Mist. ,,,2.6,,,,,,,3.3,1.2,No precipitation,6,,,,
17.01.2020 02:00,2.8,759.9,772.4,,90,Wind blowing from the west,3,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,2500 or more  or no clouds.,,,2.2,1.3,No precipitation,12,,,,
16.01.2020 20:00,2.8,759.1,771.6,1.1,93,Wind blowing from the west,4,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,,,,300-600,,,1.7,1.8,2.0,12,,,,
16.01.2020 17:00,3.1,758.0,770.5,,92,Wind blowing from the west,4,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.6,,,200-300,,,3.0,1.9,0.5,6,,,,
16.01.2020 14:00,3.3,757.4,769.9,-1.6,93,Wind blowing from the west,4,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,5.7,,,200-300,,,3.9,2.3,5.0,12,,,,
16.01.2020 11:00,3.5,759.0,771.4,,93,Wind blowing from the west,4,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,5.7,,,300-600,,,4.6,2.5,3.0,6,,,,
16.01.2020 08:00,3.4,757.5,769.9,1.4,94,Wind blowing from the west,3,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.4,5.7,,,200-300,,,7.0,2.5,6.0,12,,,,
16.01.2020 05:00,4.6,756.1,768.4,,95,Wind blowing from the west,4,,9,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.6,5.7,,,,,,2.2,3.9,3.0,6,,,,
16.01.2020 02:00,5.5,755.8,768.1,,96,Wind blowing from the west,1,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,5.9,,,2500 or more  or no clouds.,,,3.6,4.9,7.0,12,,,,
15.01.2020 20:00,5.3,754.5,766.9,0.8,94,Wind blowing from the north-east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,300-600,,,2.9,4.4,6.0,12,,,,
15.01.2020 17:00,5.6,753.7,766.0,,92,Wind blowing from the north-northeast,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,300-600,,,5.0,4.4,2.0,6,,,,
15.01.2020 14:00,5.4,753.5,765.8,,95,Wind blowing from the north-northeast,1,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,300-600,,,2.6,4.7,8.0,12,,,,
15.01.2020 11:00,5.5,754.9,767.2,,94,Wind blowing from the east-northeast,3,,8,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,300-600,,,3.2,4.6,5.0,6,,,,
15.01.2020 08:00,5.3,754.7,767.0,0.5,93,Wind blowing from the east,2,,8,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,7.3,,,300-600,,,1.9,4.3,9.0,12,,,,
15.01.2020 05:00,5.4,754.2,766.5,,92,Wind blowing from the east,4,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.4,7.3,,,,,,1.4,4.2,4.0,6,,,,
15.01.2020 02:00,5.7,755.4,767.7,,92,Wind blowing from the east,4,,8,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,7.3,,,2500 or more  or no clouds.,,,1.6,4.5,3.0,12,,,,
14.01.2020 20:00,6.7,756.4,768.7,-0.3,74,Wind blowing from the east,3,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,1000-1500,,,4.1,2.4,0.5,12,,,,
14.01.2020 17:00,6.7,756.7,769.0,,76,Wind blowing from the east-southeast,2,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,300-600,,,4.6,2.8,No precipitation,6,,,,
14.01.2020 14:00,6.5,757.0,769.3,,78,Wind blowing from the east-southeast,1,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,300-600,,,3.7,2.9,0.6,12,,,,
14.01.2020 11:00,6.8,758.5,770.8,,79,Wind blowing from the east,2,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,,,,300-600,,,4.1,3.4,0.5,6,,,,
14.01.2020 08:00,6.7,758.0,770.3,1.0,72,Wind blowing from the east-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,11.8,,,1500-2000,,,6.0,2.0,0.1,12,,,,
14.01.2020 05:00,6.6,757.0,769.3,,74,Wind blowing from the north-east,1,,5,,Mist. ,,,1.5,11.8,,,,,,7.0,2.3,0.1,6,,,,
14.01.2020 02:00,7.1,756.7,768.9,,69,Wind blowing from the east-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,11.8,,,2500 or more  or no clouds.,,,10.0,1.8,No precipitation,12,,,,
13.01.2020 20:00,8.6,754.9,767.2,1.2,61,Wind blowing from the east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,11.8,,,2500 or more  or no clouds.,,,10.0,1.5,No precipitation,12,,,,
13.01.2020 17:00,11.3,753.7,765.9,,49,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%, ,,,1.5,11.8,,,2500 or more  or no clouds.,,,15.0,1.0,No precipitation,6,,,,
13.01.2020 14:00,10.5,753.4,765.7,,51,Wind blowing from the east-northeast,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,10.6,,,600-1000,,,15.0,0.8,No precipitation,12,,,,
13.01.2020 11:00,8.5,755.8,768.0,,60,Wind blowing from the north-northeast,2,,,20–30%., ,,,,,,,600-1000,,,11.0,1.0,,,,,,
13.01.2020 08:00,1.8,755.8,768.2,0.9,92,Wind blowing from the west-southwest,1,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,7.1,,,2500 or more  or no clouds.,,,5.0,0.6,No precipitation,12,,,,
13.01.2020 05:00,4.3,754.9,767.2,,88,Wind blowing from the south-east,1,,5,,Mist. ,,,1.6,7.1,,,,,,4.5,2.5,No precipitation,6,,,,
13.01.2020 02:00,5.7,754.5,766.8,,79,Wind blowing from the east,3,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,7.1,,,2500 or more  or no clouds.,,,7.0,2.3,No precipitation,12,,,,
12.01.2020 20:00,6.5,755.4,767.8,0.8,79,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,7.1,,,1500-2000,,,7.0,3.1,No precipitation,12,,,,
12.01.2020 17:00,7.0,754.6,766.9,,73,Wind blowing from the north-east,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,7.1,,,1500-2000,,,6.0,2.5,No precipitation,6,,,,
12.01.2020 14:00,6.5,754.8,767.1,-3.0,78,Wind blowing from the west,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,6.6,,,600-1000,,,6.0,2.9,No precipitation,12,,,,
12.01.2020 11:00,5.0,757.8,770.2,,86,Wind blowing from the west-northwest,2,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,5.1,,,1500-2000,,,3.4,2.9,No precipitation,6,,,,
12.01.2020 08:00,1.9,757.6,770.0,0.7,95,Wind blowing from the south-west,1,,6,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,5.0,,,1500-2000,,,4.1,1.2,No precipitation,12,,,,
12.01.2020 05:00,4.0,756.9,769.3,,92,Wind blowing from the west,2,,9,,Mist. ,,,3.6,5.0,,,,,,2.8,2.8,No precipitation,6,,,,
12.01.2020 02:00,4.7,757.6,769.9,,88,Wind blowing from the west,2,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,5.0,,,2500 or more  or no clouds.,,,4.1,2.9,No precipitation,12,,,,
11.01.2020 20:00,4.8,757.3,769.7,1.2,86,Wind blowing from the west,3,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,5.0,,,300-600,,,4.6,2.7,1.0,12,,,,
11.01.2020 17:00,4.4,756.1,768.5,,92,Wind blowing from the west,4,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,5.2,,,300-600,,,2.6,3.2,0.1,6,,,,
11.01.2020 14:00,4.9,755.8,768.2,,86,Wind blowing from the west,5,,9,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,,,,300-600,,,11.0,2.8,13.0,12,,,,
11.01.2020 11:00,4.5,757.7,770.2,,91,Wind blowing from the west,4,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,,,,300-600,,,12.0,3.2,8.0,6,,,,
11.01.2020 08:00,3.7,756.6,769.0,2.0,95,Wind blowing from the west,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,,,,300-600,,,6.0,3.0,17.0,12,,,,
11.01.2020 05:00,3.8,754.6,766.9,,95,Wind blowing from the west,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.8,7.2,,,,,,4.3,3.1,9.0,6,,,,
11.01.2020 02:00,4.1,755.0,767.3,,95,Wind blowing from the west,3,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,7.4,,,2500 or more  or no clouds.,,,3.4,3.4,6.0,12,,,,
10.01.2020 20:00,4.7,754.6,766.9,1.2,95,Wind blowing from the west,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,9.0,,,300-600,,,3.4,4.0,0.6,12,,,,
10.01.2020 17:00,5.1,753.4,765.7,,95,Wind blowing from the west,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,9.3,,,300-600,,,2.9,4.4,0.1,6,,,,
10.01.2020 14:00,7.1,753.1,765.3,-1.6,80,Wind blowing from the west,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,1500-2000,,,7.0,3.9,No precipitation,12,,,,
10.01.2020 11:00,6.9,754.7,766.9,,78,Wind blowing from the north,2,,6,100%., ,,,6.4,,,,1500-2000,,,8.0,3.3,No precipitation,6,,,,
10.01.2020 08:00,6.5,754.0,766.2,0.3,83,Wind blowing from the east-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,9.5,,,1500-2000,,,10.0,3.8,No precipitation,12,,,,
10.01.2020 05:00,6.8,753.7,765.9,,82,Wind blowing from the east,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.8,9.5,,,,,,7.0,3.9,No precipitation,6,,,,
10.01.2020 02:00,7.4,754.2,766.4,,77,Wind blowing from the east,2,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,9.5,,,2500 or more  or no clouds.,,,5.0,3.6,No precipitation,12,,,,
09.01.2020 20:00,9.0,754.3,766.5,0.9,67,Wind blowing from the north-east,2,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,10.0,,,2500 or more  or no clouds.,,,6.0,3.2,No precipitation,12,,,,
09.01.2020 17:00,9.2,753.4,765.5,,63,Wind blowing from the east-northeast,2,,,100%., ,,,,,,,1500-2000,,,8.0,2.5,,,,,,
09.01.2020 14:00,9.2,753.8,766.0,-1.6,66,Wind blowing from the west-northwest,2,,8,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,,,,1500-2000,,,5.0,3.2,No precipitation,12,,,,
09.01.2020 11:00,8.2,755.4,767.6,,69,Wind blowing from the east,3,,8,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,,,,1500-2000,,,6.0,2.7,No precipitation,6,,,,
09.01.2020 08:00,7.6,754.4,766.6,0.9,72,Wind blowing from the east,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,13.4,,,1500-2000,,,6.0,2.9,Trace of precipitation,12,,,,
09.01.2020 05:00,7.9,753.5,765.6,,68,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,8.0,2.2,,,,,,
