Local time in Fuding,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 11:00,16.6,759.5,762.8,,90,Wind blowing from the north-east,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,20.0,15.0,8.0,6,,,,
01.03.2020 08:00,14.4,758.7,762.0,0.5,98,Wind blowing from the north-northeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,7.0,14.1,8.0,12,,,,
01.03.2020 05:00,14.6,758.2,761.5,,90,Wind blowing from the north,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,13.7,23.1,,,,,,29.0,13.0,No precipitation,6,,,,
01.03.2020 02:00,14.4,758.2,761.5,-1.1,93,Wind blowing from the north-east,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,23.1,,,2500 or more  or no clouds.,,,20.0,13.3,No precipitation,12,,,,
29.02.2020 23:00,15.1,759.3,762.6,,86,Wind blowing from the north-northwest,2,,,, ,,,13.7,23.1,,,,,,26.0,12.8,No precipitation,6,,,,
29.02.2020 20:00,15.5,758.8,762.1,1.8,86,Wind blowing from the north-northwest,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,23.1,,,600-1000,,,11.0,13.2,No precipitation,12,,,,
29.02.2020 17:00,18.3,757.0,760.3,,75,Wind blowing from the south-southeast,3,,7,no clouds, ,,,13.7,23.1,,,,,,15.0,13.8,No precipitation,6,,,,
29.02.2020 14:00,22.9,756.1,759.4,-2.2,60,Wind blowing from the south-southeast,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,23.2,,,600-1000,,,22.0,14.7,No precipitation,12,,,,
29.02.2020 11:00,21.5,758.3,761.6,,67,Wind blowing from the south,2,,4,70 – 80%., ,,,13.7,23.2,,,600-1000,,,17.0,15.1,No precipitation,6,,,,
29.02.2020 08:00,14.8,759.0,762.3,1.1,95,Wind blowing from the north-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,23.2,,,2500 or more  or no clouds.,,,11.0,14.0,No precipitation,12,,,,
29.02.2020 05:00,13.9,757.9,761.2,,98,Wind blowing from the west,0,,4,, ,,,12.2,23.2,,,,,,9.0,13.6,No precipitation,6,,,,
29.02.2020 02:00,14.7,758.7,762.0,-1.0,95,Wind blowing from the north-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,23.2,,,2500 or more  or no clouds.,,,8.0,13.9,No precipitation,12,,,,
28.02.2020 23:00,15.9,759.7,763.0,,92,Wind blowing from the north-east,1,,,, ,,,12.1,23.2,,,,,,15.0,14.6,No precipitation,6,,,,
28.02.2020 20:00,17.9,759.3,762.6,0.8,81,Wind blowing from the east-northeast,1,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,23.2,,,2500 or more  or no clouds.,,,22.0,14.6,No precipitation,12,,,,
28.02.2020 17:00,21.5,758.5,761.8,,65,Wind blowing from the south-southeast,2,,6,70 – 80%., ,,,12.1,23.2,,,2500 or more  or no clouds.,,,29.0,14.6,No precipitation,6,,,,
28.02.2020 14:00,21.5,759.5,762.8,-3.1,58,Wind blowing from the south-east,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,21.6,,,1000-1500,,,30.0,12.9,No precipitation,12,,,,
28.02.2020 11:00,16.3,762.6,766.0,,66,Wind blowing from the west-northwest,1,,4,100%., ,,,12.1,16.4,,,600-1000,,,14.0,9.9,No precipitation,6,,,,
28.02.2020 08:00,13.0,762.9,766.3,0.2,80,Wind blowing from the south-west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,,,,600-1000,,,11.0,9.6,No precipitation,12,,,,
28.02.2020 05:00,12.2,762.7,766.1,,82,Wind blowing from the west-northwest,1,,4,, ,,,12.1,15.3,,,,,,11.0,9.2,No precipitation,6,,,,
28.02.2020 02:00,12.2,764.4,767.8,-1.6,81,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,15.3,,,2500 or more  or no clouds.,,,10.0,9.0,No precipitation,12,,,,
27.02.2020 23:00,12.6,766.0,769.4,,75,Wind blowing from the north,2,,,, ,,,12.1,15.3,,,,,,12.0,8.3,No precipitation,6,,,,
27.02.2020 20:00,12.9,766.1,769.5,0.4,75,Wind blowing from the west-northwest,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,15.3,,,600-1000,,,14.0,8.6,No precipitation,12,,,,
27.02.2020 17:00,13.6,765.7,769.1,,73,Wind blowing from the north-east,2,,5,100%., ,,,12.1,15.9,,,600-1000,,,13.0,8.9,No precipitation,6,,,,
27.02.2020 14:00,14.9,765.7,769.1,-1.8,67,Wind blowing from the north-east,3,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,,,,600-1000,,,30.0,8.8,No precipitation,12,,,,
27.02.2020 11:00,14.9,767.5,770.8,,65,Wind blowing from the north-northeast,3,,5,90  or more  but not 100%, ,,,12.1,,,,600-1000,,,30.0,8.4,No precipitation,6,,,,
27.02.2020 08:00,12.4,767.6,771.0,1.7,81,Wind blowing from the north-east,3,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,,,,600-1000,,,15.0,9.2,Trace of precipitation,12,,,,
27.02.2020 05:00,12.4,765.9,769.3,,87,Wind blowing from the north-west,1,,6,, ,,,12.1,,,,,,,30.0,10.3,No precipitation,6,,,,
27.02.2020 02:00,12.2,766.2,769.6,,91,Wind blowing from the north-northwest,2,,6,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,23.0,,,,,,19.0,10.8,No precipitation,6,,,,
26.02.2020 23:00,12.9,766.4,769.8,,93,Wind blowing from the east-northeast,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.8,23.0,,,,,,5.0,11.8,No precipitation,6,,,,
26.02.2020 20:00,14.0,765.4,768.8,2.4,85,Wind blowing from the east,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.0,23.0,,,600-1000,,,10.0,11.5,No precipitation,12,,,,
26.02.2020 17:00,15.9,763.0,766.3,,79,Wind blowing from the south-southeast,3,,6,100%., ,,,15.8,25.9,,,600-1000,,,11.0,12.3,No precipitation,6,,,,
26.02.2020 14:00,22.5,761.2,764.5,-1.8,60,Wind blowing from the south-west,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.8,28.7,,,600-1000,,,9.0,14.4,No precipitation,12,,,,
26.02.2020 11:00,20.6,763.0,766.3,,65,Wind blowing from the north-east,3,,6,100%., ,,,16.8,,,,1000-1500,,,7.0,13.8,No precipitation,6,,,,
26.02.2020 08:00,17.9,762.7,766.0,1.7,79,Wind blowing from the north,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,,,,600-1000,,,9.0,14.2,No precipitation,12,,,,
26.02.2020 05:00,17.6,761.0,764.3,,78,Wind blowing from the north-northwest,2,,6,, ,,,15.4,,,,,,,12.0,13.7,No precipitation,6,,,,
26.02.2020 02:00,18.2,760.0,763.2,-0.4,80,Wind blowing from the north-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,28.7,,,2500 or more  or no clouds.,,,30.0,14.7,No precipitation,12,,,,
25.02.2020 23:00,18.5,760.4,763.7,,79,Wind blowing from the north,1,,,, ,,,15.4,28.7,,,,,,21.0,14.8,No precipitation,6,,,,
25.02.2020 20:00,20.7,759.7,763.0,,70,Calm  no wind,0,,,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,28.7,,,600-1000,,,21.0,15.0,No precipitation,12,,,,
25.02.2020 14:00,26.8,758.2,761.5,-2.6,46,Wind blowing from the south-southeast,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,26.8,,,600-1000,,,30.0,14.2,Trace of precipitation,12,,,,
25.02.2020 11:00,22.5,760.8,764.1,,63,Wind blowing from the south-east,1,,4,50%., ,,,15.4,23.0,,,600-1000,,,30.0,15.1,No precipitation,6,,,,
25.02.2020 08:00,16.1,761.5,764.8,0.9,93,Wind blowing from the south-east,0,,2,70 – 80%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,,,,600-1000,,,18.0,15.0,Trace of precipitation,12,,,,
25.02.2020 05:00,15.7,760.6,763.9,,95,Wind blowing from the south-southwest,1,,5,, ,,,9.6,23.0,,,,,,17.0,14.9,No precipitation,6,,,,
25.02.2020 02:00,15.9,761.1,764.4,-0.5,94,Wind blowing from the north,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,23.0,,,2500 or more  or no clouds.,,,18.0,14.9,No precipitation,12,,,,
24.02.2020 23:00,16.8,761.6,764.9,,92,Wind blowing from the south-southwest,1,,,, ,,,8.9,23.0,,,,,,21.0,15.5,No precipitation,6,,,,
24.02.2020 20:00,18.4,761.6,765.0,0.8,84,Wind blowing from the north-east,0,,7,70 – 80%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,23.0,,,600-1000,,,19.0,15.6,Trace of precipitation,12,,,,
24.02.2020 17:00,21.8,760.8,764.1,,66,Wind blowing from the south-southeast,3,,7,50%., ,,,8.9,23.0,,,600-1000,,,30.0,15.2,No precipitation,6,,,,
24.02.2020 14:00,21.9,762.3,765.7,-3.0,59,Wind blowing from the south-east,3,,4,70 – 80%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,22.2,,,600-1000,,,21.0,13.5,Trace of precipitation,12,,,,
24.02.2020 11:00,15.7,765.3,768.7,,62,Wind blowing from the south-southeast,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,19.9,,,600-1000,,,10.0,8.4,No precipitation,6,,,,
24.02.2020 08:00,11.4,766.0,769.4,0.6,78,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,,,,600-1000,,,9.0,7.7,No precipitation,12,,,,
24.02.2020 05:00,9.6,765.4,768.7,,85,Wind blowing from the west-southwest,2,,5,, ,,,8.9,19.9,,,,,,8.0,7.2,No precipitation,6,,,,
24.02.2020 02:00,9.4,766.6,769.9,-1.1,88,Wind blowing from the north-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,19.9,,,2500 or more  or no clouds.,,,7.0,7.5,No precipitation,12,,,,
23.02.2020 23:00,10.8,767.7,771.1,,82,Wind blowing from the north-west,1,,,, ,,,10.8,19.9,,,,,,8.0,7.9,No precipitation,6,,,,
23.02.2020 20:00,13.3,767.8,771.2,0.9,69,Wind blowing from the north-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,19.9,,,,,,9.0,7.7,No precipitation,12,,,,
23.02.2020 17:00,16.2,766.9,770.2,,50,Wind blowing from the south-southeast,4,,,no clouds, ,,,12.0,19.9,,,,,,16.0,5.8,No precipitation,6,,,,
23.02.2020 14:00,19.5,767.2,770.6,-2.9,30,Wind blowing from the south-east,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,19.9,,,,,,29.0,1.5,No precipitation,12,,,,
23.02.2020 11:00,17.8,770.1,773.5,,32,Wind blowing from the south,1,,4,no clouds, ,,,12.0,20.6,,,,,,19.0,0.9,No precipitation,6,,,,
23.02.2020 08:00,12.6,770.6,774.0,0.5,59,Wind blowing from the north-east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,,,,1000-1500,,,15.0,4.8,No precipitation,12,,,,
23.02.2020 05:00,12.4,770.1,773.5,,58,Wind blowing from the north,2,,4,, ,,,12.4,,,,,,,15.0,4.4,No precipitation,6,,,,
23.02.2020 02:00,12.9,770.8,774.1,-0.9,52,Wind blowing from the north-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,20.6,,,2500 or more  or no clouds.,,,14.0,3.3,No precipitation,12,,,,
22.02.2020 23:00,13.7,771.7,775.1,,46,Wind blowing from the north,1,,,, ,,,12.6,20.6,,,,,,20.0,2.3,No precipitation,6,,,,
22.02.2020 20:00,14.0,771.1,774.5,2.0,59,Wind blowing from the north,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,20.6,,,1000-1500,,,13.0,6.1,No precipitation,12,,,,
22.02.2020 17:00,15.1,769.1,772.5,,63,Wind blowing from the south-southeast,3,,7,100%., ,,,12.6,20.6,,,600-1000,,,16.0,8.1,No precipitation,6,,,,
22.02.2020 14:00,17.4,768.4,771.8,-1.2,60,Wind blowing from the south-southeast,4,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,22.4,,,600-1000,,,30.0,9.6,No precipitation,12,,,,
22.02.2020 11:00,19.8,769.6,772.9,,49,Wind blowing from the north-east,2,,4,90  or more  but not 100%, ,,,12.6,22.4,,,600-1000,,,27.0,8.8,No precipitation,6,,,,
22.02.2020 08:00,14.4,769.9,773.2,1.8,75,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,,,,600-1000,,,30.0,10.0,No precipitation,12,,,,
22.02.2020 05:00,13.3,768.1,771.4,,85,Wind blowing from the west,1,,4,, ,,,6.7,22.4,,,,,,30.0,10.8,No precipitation,6,,,,
22.02.2020 02:00,13.0,767.8,771.2,-0.3,84,Wind blowing from the north-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,22.4,,,2500 or more  or no clouds.,,,30.0,10.4,No precipitation,12,,,,
21.02.2020 23:00,13.0,768.1,771.4,,82,Wind blowing from the north,1,,,, ,,,6.7,22.4,,,,,,30.0,10.0,No precipitation,6,,,,
21.02.2020 20:00,15.5,767.7,771.1,1.6,66,Wind blowing from the north,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,22.4,,,,,,29.0,9.2,No precipitation,12,,,,
21.02.2020 17:00,20.5,766.1,769.5,,44,Wind blowing from the south-southeast,2,,5,20–30%., ,,,6.7,22.4,,,600-1000,,,30.0,7.8,No precipitation,6,,,,
21.02.2020 14:00,21.4,766.5,769.9,-2.8,36,Wind blowing from the south-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,21.9,,,,,,30.0,5.7,No precipitation,12,,,,
21.02.2020 11:00,16.6,769.3,772.6,,43,Wind blowing from the south-west,1,,4,20–30%., ,,,6.7,19.6,,,2500 or more  or no clouds.,,,18.0,4.0,No precipitation,6,,,,
21.02.2020 08:00,8.4,770.3,773.8,,77,Wind blowing from the west-northwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,,,,,,,30.0,4.6,No precipitation,12,,,,
21.02.2020 05:00,7.5,770.0,773.5,,86,Wind blowing from the north-northwest,1,,5,, ,,,7.5,19.6,,,,,,28.0,5.3,No precipitation,6,,,,
21.02.2020 02:00,8.8,770.4,773.8,-0.7,85,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,19.6,,,2500 or more  or no clouds.,,,27.0,6.4,No precipitation,12,,,,
20.02.2020 23:00,10.3,771.1,774.5,,80,Wind blowing from the north-northwest,1,,,, ,,,7.8,19.6,,,,,,27.0,7.0,No precipitation,6,,,,
20.02.2020 20:00,12.0,770.5,774.0,1.8,67,Wind blowing from the north,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,19.6,,,,,,17.0,6.1,No precipitation,12,,,,
