Local time in Yichun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.03.2020 20:00,-5.6,741.7,767.3,0.7,43,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,-0.6,,,,,,30.0,-16.2,No precipitation,12,,,,
04.03.2020 17:00,-2.2,741.0,766.5,,39,Wind blowing from the north-west,2,,5,90  or more  but not 100%, ,,,-9.4,-0.6,,,1000-1500,,,30.0,-14.3,No precipitation,6,,,,
04.03.2020 14:00,-0.9,741.5,766.9,-1.4,40,Wind blowing from the north,2,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,0.8,,,1000-1500,,,30.0,-12.8,No precipitation,12,,,,
04.03.2020 11:00,-2.9,742.9,768.3,,54,Wind blowing from the north-east,2,,5,40%., ,,,-9.4,0.8,,,1000-1500,,,30.0,-10.9,No precipitation,6,,,,
04.03.2020 08:00,-7.8,743.9,769.6,,82,Wind blowing from the west-northwest,1,,5,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,0.8,,,2500 or more  or no clouds.,,,22.0,-10.3,0.2,12,,,,
04.03.2020 05:00,-8.4,743.8,769.4,,88,Wind blowing from the west,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,,,-8.9,0.8,,,,,,16.0,-10.0,0.2,6,,,,
04.03.2020 02:00,-5.6,743.9,769.3,-0.5,67,Wind blowing from the east-southeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,0.8,,,2500 or more  or no clouds.,,,30.0,-10.9,0.2,12,,,,
03.03.2020 23:00,-4.7,744.4,769.9,,88,Wind blowing from the east,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-8.9,0.8,,,,,,2.2,-6.4,No precipitation,6,,,,
03.03.2020 20:00,-4.7,744.5,770.2,0.1,58,Wind blowing from the east-southeast,1,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,0.8,,,1000-1500,,,30.0,-11.7,No precipitation,12,,,,
03.03.2020 17:00,-1.8,744.4,769.9,,48,Wind blowing from the east,2,,4,100%., ,,,-8.9,0.8,,,1000-1500,,,30.0,-11.6,No precipitation,6,,,,
03.03.2020 14:00,0.3,745.0,770.5,-1.4,40,Wind blowing from the north-northwest,1,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,0.3,,,1000-1500,,,30.0,-11.7,No precipitation,12,,,,
03.03.2020 11:00,-2.9,746.4,772.0,,62,Wind blowing from the west-northwest,2,,4,60%., ,,,-8.9,0.1,,,1000-1500,,,24.0,-9.2,No precipitation,6,,,,
03.03.2020 08:00,-7.7,746.9,772.6,0.4,82,Wind blowing from the west,1,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,0.1,,,2500 or more  or no clouds.,,,8.0,-10.2,Trace of precipitation,12,,,,
03.03.2020 05:00,-8.6,746.5,772.2,,84,Wind blowing from the west,2,,4,, ,,,-16.0,0.1,,,,,,13.0,-10.8,No precipitation,6,,,,
03.03.2020 02:00,-7.8,746.2,771.7,0.5,90,Wind blowing from the west,1,,4,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,0.1,,,2500 or more  or no clouds.,,,10.0,-9.2,No precipitation,12,,,,
02.03.2020 23:00,-4.7,745.7,771.3,,84,Wind blowing from the south-west,1,,,, ,,,,0.1,,,,,,30.0,-7.1,No precipitation,6,,,,
02.03.2020 20:00,-3.6,745.2,771.1,1.4,72,Wind blowing from the west-southwest,2,,4,70 – 80%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,0.1,,,1000-1500,,,30.0,-7.9,No precipitation,12,,,,
02.03.2020 17:00,-2.2,743.8,769.8,,44,Wind blowing from the west,2,,4,50%., ,,,-16.0,0.1,,,1000-1500,,,30.0,-12.8,No precipitation,6,,,,
02.03.2020 14:00,-0.1,743.2,768.9,-1.0,40,Wind blowing from the west,1,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,0.1,,,1000-1500,,,30.0,-12.1,No precipitation,12,,,,
02.03.2020 11:00,-4.3,744.2,769.9,,58,Wind blowing from the west,1,,2,70 – 80%., ,,,-16.0,0.0,,,1000-1500,,,29.0,-11.5,No precipitation,6,,,,
02.03.2020 08:00,-13.3,744.7,770.8,0.9,84,Wind blowing from the north-northwest,1,,2,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,0.0,,,2500 or more  or no clouds.,,,17.0,-15.4,No precipitation,12,,,,
02.03.2020 05:00,-14.9,743.8,769.7,,86,Calm  no wind,0,,,, ,,,-16.2,0.0,,,,,,27.0,-16.7,No precipitation,6,,,,
02.03.2020 02:00,-12.5,743.4,769.1,0.5,88,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.0,,,2500 or more  or no clouds.,,,22.0,-14.1,No precipitation,12,,,,
01.03.2020 23:00,-8.7,742.9,768.6,,79,Calm  no wind,0,,,, ,,,-16.3,0.0,,,,,,22.0,-11.8,No precipitation,6,,,,
01.03.2020 20:00,-6.0,742.5,768.5,1.0,70,Wind blowing from the east-southeast,0,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.0,,,1000-1500,,,30.0,-10.6,Trace of precipitation,12,,,,
01.03.2020 17:00,-2.2,741.5,767.4,,49,Wind blowing from the south-east,1,,5,70 – 80%., ,,,-16.3,0.0,,,2500 or more  or no clouds.,,,30.0,-11.5,No precipitation,6,,,,
01.03.2020 14:00,-0.3,741.4,767.1,-1.1,50,Wind blowing from the north-northwest,1,,3,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.0,,,1000-1500,,,30.0,-9.7,Trace of precipitation,12,,,,
01.03.2020 11:00,-5.7,742.5,768.4,,69,Wind blowing from the north-west,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-2.3,,,,,,27.0,-10.5,No precipitation,6,,,,
01.03.2020 08:00,-14.2,743.5,769.6,0.6,85,Wind blowing from the west,1,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-2.3,,,2500 or more  or no clouds.,,,1.8,-16.2,Trace of precipitation,12,,,,
01.03.2020 05:00,-15.8,742.9,768.9,,84,Wind blowing from the east,1,,3,, ,,,-16.3,-2.3,,,,,,30.0,-17.9,No precipitation,6,,,,
01.03.2020 02:00,-14.2,742.7,768.6,0.5,87,Wind blowing from the south-southwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-2.3,,,2500 or more  or no clouds.,,,23.0,-15.9,No precipitation,12,,,,
29.02.2020 23:00,-11.4,742.2,768.0,,90,Wind blowing from the east-southeast,1,,,, ,,,-11.9,-2.3,,,,,,21.0,-12.7,No precipitation,6,,,,
29.02.2020 20:00,-8.2,741.5,767.2,0.7,78,Wind blowing from the east-northeast,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,-2.3,,,2500 or more  or no clouds.,,,29.0,-11.4,No precipitation,12,,,,
29.02.2020 17:00,-3.1,740.8,766.3,,58,Wind blowing from the west-southwest,0,,6,100%., ,,,-8.2,-2.3,,,2500 or more  or no clouds.,,,30.0,-10.2,No precipitation,6,,,,
29.02.2020 14:00,-2.4,740.5,766.0,-0.3,53,Wind blowing from the north-northeast,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,-0.5,,,2500 or more  or no clouds.,,,30.0,-10.7,No precipitation,12,,,,
29.02.2020 11:00,-5.0,740.8,766.3,,61,Wind blowing from the north-east,2,,8,90  or more  but not 100%, ,,,-9.0,-0.3,,,,,,30.0,-11.4,No precipitation,6,,,,
29.02.2020 08:00,-7.4,740.6,766.2,0.6,66,Wind blowing from the east-northeast,2,,9,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.3,,,2500 or more  or no clouds.,,,30.0,-12.7,Trace of precipitation,12,,,,
29.02.2020 05:00,-8.0,740.0,765.5,,68,Wind blowing from the east-southeast,2,,11,,Snow not falling as shower(s). ,,,,-0.3,,,,,,30.0,-12.9,No precipitation,6,,,,
29.02.2020 02:00,-7.1,739.2,764.5,0.3,71,Wind blowing from the east,4,,11,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.3,,,2500 or more  or no clouds.,,,22.0,-11.5,No precipitation,12,,,,
28.02.2020 23:00,-5.8,738.9,764.5,,70,Wind blowing from the east,4,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-19.3,-0.3,,,,,,30.0,-10.4,No precipitation,6,,,,
28.02.2020 20:00,-4.7,739.0,765.0,0.4,59,Wind blowing from the east,4,,11,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-0.3,,,1000-1500,,,30.0,-11.5,No precipitation,12,,,,
28.02.2020 17:00,-2.8,738.6,764.5,,48,Wind blowing from the east,4,,10,100%., ,,,-19.3,-0.3,,,1000-1500,,,30.0,-12.5,No precipitation,6,,,,
28.02.2020 14:00,-0.9,738.4,764.1,-2.1,40,Wind blowing from the east,5,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,0.4,,,2500 or more  or no clouds.,,,30.0,-12.8,No precipitation,12,,,,
28.02.2020 11:00,-9.1,740.5,766.4,,63,Wind blowing from the west,1,,3,100%., ,,,-19.3,0.5,,,2500 or more  or no clouds.,,,8.0,-15.0,No precipitation,6,,,,
28.02.2020 08:00,-16.5,742.0,768.1,-0.5,79,Wind blowing from the west-northwest,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,0.5,,,2500 or more  or no clouds.,,,8.0,-19.3,No precipitation,12,,,,
28.02.2020 05:00,-17.8,742.5,768.5,,84,Wind blowing from the east-northeast,1,,8,,Mist. ,,,-17.9,0.5,,,,,,6.0,-19.8,No precipitation,6,,,,
28.02.2020 02:00,-13.9,743.3,769.0,-0.8,83,Wind blowing from the south-southeast,1,,10,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,0.5,,,2500 or more  or no clouds.,,,6.0,-16.2,No precipitation,12,,,,
27.02.2020 23:00,-11.0,744.1,769.9,,71,Wind blowing from the north-west,1,,,, ,,,-17.9,0.5,,,,,,8.0,-15.2,No precipitation,6,,,,
27.02.2020 20:00,-5.1,744.1,770.0,0.5,50,Wind blowing from the west-southwest,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,0.5,,,,,,17.0,-13.9,No precipitation,12,,,,
27.02.2020 17:00,-1.7,743.6,769.6,,35,Wind blowing from the west,4,,10,no clouds, ,,,-17.9,0.5,,,,,,30.0,-15.2,No precipitation,6,,,,
27.02.2020 14:00,0.3,744.0,769.7,-1.9,30,Wind blowing from the west,7,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,0.5,,,,,,30.0,-15.2,No precipitation,12,,,,
27.02.2020 11:00,-2.2,745.9,771.7,,40,Wind blowing from the west,2,,4,no clouds, ,,,-17.9,0.9,,,,,,30.0,-14.0,No precipitation,6,,,,
27.02.2020 08:00,-12.5,747.2,773.3,0.1,74,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,0.9,,,,,,11.0,-16.2,No precipitation,12,,,,
27.02.2020 05:00,-16.5,747.1,773.2,,86,Wind blowing from the west,1,,5,, ,,,-20.4,0.9,,,,,,30.0,-18.3,No precipitation,6,,,,
27.02.2020 02:00,-14.1,746.9,772.8,0.0,80,Wind blowing from the east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,0.9,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
26.02.2020 23:00,-12.2,746.9,772.9,,71,Wind blowing from the north,0,,,, ,,,,0.9,,,,,,30.0,-16.5,No precipitation,6,,,,
26.02.2020 20:00,-5.8,746.8,773.1,0.8,43,Wind blowing from the west-southwest,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,0.9,,,,,,30.0,-16.4,No precipitation,12,,,,
26.02.2020 17:00,-1.7,746.0,772.3,,32,Wind blowing from the north-west,3,,9,no clouds, ,,,-20.4,0.9,,,,,,30.0,-16.2,No precipitation,6,,,,
26.02.2020 14:00,0.2,745.7,771.7,-1.4,34,Wind blowing from the north-west,4,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,1.4,,,2500 or more  or no clouds.,,,30.0,-13.8,No precipitation,12,,,,
26.02.2020 11:00,-3.1,747.1,773.1,,45,Wind blowing from the west-northwest,1,,2,no clouds, ,,,-20.4,,,,,,,30.0,-13.6,No precipitation,6,,,,
26.02.2020 08:00,-17.0,748.2,774.6,0.8,77,Wind blowing from the north-west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,,,,,,,29.0,-20.1,No precipitation,12,,,,
26.02.2020 05:00,-20.1,747.4,773.6,,83,Wind blowing from the west-northwest,1,,4,, ,,,-20.2,1.4,,,,,,30.0,-22.2,No precipitation,6,,,,
26.02.2020 02:00,-17.2,746.9,772.9,0.2,85,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,1.4,,,2500 or more  or no clouds.,,,30.0,-19.1,No precipitation,12,,,,
25.02.2020 23:00,-13.2,746.7,772.8,,77,Wind blowing from the east-northeast,1,,,, ,,,-18.2,1.4,,,,,,30.0,-16.4,No precipitation,6,,,,
25.02.2020 20:00,-7.1,746.2,772.5,0.9,47,Wind blowing from the north,0,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,1.4,,,,,,30.0,-16.5,No precipitation,12,,,,
25.02.2020 17:00,-1.7,745.3,771.3,,32,Wind blowing from the north,2,,5,no clouds, ,,,-18.2,1.4,,,,,,30.0,-16.2,No precipitation,6,,,,
25.02.2020 14:00,0.1,745.3,771.1,-1.7,36,Wind blowing from the west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,0.3,,,,,,30.0,-13.5,No precipitation,12,,,,
25.02.2020 11:00,-4.9,747.0,772.9,,54,Wind blowing from the west,1,,3,no clouds, ,,,-18.2,-3.3,,,,,,22.0,-12.8,No precipitation,6,,,,
25.02.2020 08:00,-15.6,747.5,773.8,1.0,84,Wind blowing from the west,1,,6,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-3.3,,,,,,7.0,-17.7,Trace of precipitation,12,,,,
25.02.2020 05:00,-15.9,746.5,772.6,,87,Wind blowing from the west-southwest,1,,8,,Mist. ,,,-16.0,-3.3,,,,,,6.0,-17.6,No precipitation,6,,,,
25.02.2020 02:00,-12.6,745.9,771.9,0.7,89,Wind blowing from the west-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-3.3,,,2500 or more  or no clouds.,,,5.0,-14.0,No precipitation,12,,,,
24.02.2020 23:00,-10.6,745.2,771.1,,80,Wind blowing from the west-southwest,2,,,, ,,,-10.6,-3.3,,,,,,9.0,-13.4,No precipitation,6,,,,
24.02.2020 20:00,-7.2,744.0,769.7,2.1,73,Wind blowing from the west-southwest,4,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,-3.3,,,1000-1500,,,6.0,-11.2,0.1,12,,,,
24.02.2020 17:00,-4.5,741.9,767.5,,69,Wind blowing from the west-southwest,4,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.9,-2.9,,,2500 or more  or no clouds.,,,9.0,-9.3,No precipitation,6,,,,
