Local time in Guiping,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.01.2020 14:00,23.9,749.5,761.0,-2.5,69,Wind blowing from the north-east,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,24.3,,,1000-1500,,,15.0,17.9,No precipitation,12,,,,
23.01.2020 11:00,22.7,752.0,763.5,,79,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,24.2,,,1000-1500,,,7.0,18.9,No precipitation,6,,,,
23.01.2020 08:00,19.8,751.0,762.6,0.9,88,Wind blowing from the north,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,24.2,,,600-1000,,,12.0,17.8,No precipitation,12,,,,
23.01.2020 05:00,20.7,750.1,761.5,,82,Wind blowing from the west-northwest,1,,5,, ,,,17.6,24.2,,,,,,15.0,17.5,No precipitation,6,,,,
23.01.2020 02:00,21.2,751.3,762.7,,79,Wind blowing from the west,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,24.2,,,2500 or more  or no clouds.,,,15.0,17.4,No precipitation,12,,,,
22.01.2020 20:00,22.4,750.2,761.8,0.7,73,Wind blowing from the west,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,24.2,,,600-1000,,,14.0,17.3,No precipitation,12,,,,
22.01.2020 17:00,23.9,749.5,761.1,,66,Wind blowing from the south-southwest,2,,6,90  or more  but not 100%, ,,,17.6,24.2,,,1000-1500,,,15.0,17.2,No precipitation,6,,,,
22.01.2020 14:00,23.9,751.0,762.5,-2.4,63,Wind blowing from the south-southwest,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,24.2,,,1000-1500,,,13.0,16.4,No precipitation,12,,,,
22.01.2020 11:00,20.3,753.4,765.1,,75,Wind blowing from the east-northeast,2,,6,100%., ,,,15.4,20.9,,,600-1000,,,11.0,15.7,No precipitation,6,,,,
22.01.2020 08:00,18.6,752.7,764.4,,81,Wind blowing from the north,4,,6,100%., ,,,,20.9,,,1000-1500,,,21.0,15.3,No precipitation,6,,,,
22.01.2020 05:00,18.0,752.0,763.6,,84,Calm  no wind,0,,,, ,,,,20.9,,,,,,15.0,15.3,No precipitation,6,,,,
22.01.2020 02:00,18.9,752.9,764.6,,78,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,20.9,,,2500 or more  or no clouds.,,,14.0,15.0,No precipitation,12,,,,
21.01.2020 20:00,19.0,752.4,764.1,0.5,77,Wind blowing from the east-northeast,1,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.8,20.3,,,600-1000,,,10.0,14.9,No precipitation,12,,,,
21.01.2020 17:00,19.9,751.9,763.6,,74,Wind blowing from the north,1,,11,100%., ,,,12.4,20.3,,,600-1000,,,12.0,15.1,No precipitation,6,,,,
21.01.2020 14:00,17.9,753.0,764.8,-2.5,69,Wind blowing from the east-northeast,3,,11,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.7,18.1,,,1000-1500,,,10.0,12.1,No precipitation,12,,,,
21.01.2020 11:00,15.4,755.5,767.4,,75,Wind blowing from the east-northeast,6,,11,100%., ,,,,16.1,,,1000-1500,,,11.0,11.0,No precipitation,6,,,,
21.01.2020 08:00,14.8,754.5,766.3,1.0,74,Wind blowing from the east-northeast,4,,11,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,15.3,,,600-1000,,,13.0,10.2,No precipitation,12,,,,
21.01.2020 05:00,15.0,753.5,765.4,,74,Wind blowing from the north-east,5,,9,, ,,,11.3,15.3,,,,,,13.0,10.4,No precipitation,6,,,,
21.01.2020 02:00,15.1,754.3,766.3,,73,Wind blowing from the north-east,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,15.3,,,2500 or more  or no clouds.,,,13.0,10.3,No precipitation,12,,,,
20.01.2020 20:00,13.8,754.3,766.2,0.7,77,Wind blowing from the north,3,,13,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,14.0,,,1000-1500,,,10.0,9.8,No precipitation,12,,,,
20.01.2020 17:00,12.5,753.6,765.5,,81,Wind blowing from the north-east,3,,13,100%., ,,,11.3,12.6,,,1000-1500,,,11.0,9.3,No precipitation,6,,,,
20.01.2020 14:00,11.7,754.3,766.3,-2.3,82,Wind blowing from the east-northeast,3,,13,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,12.4,,,600-1000,,,11.0,8.7,No precipitation,12,,,,
20.01.2020 11:00,11.7,756.6,768.6,,79,Wind blowing from the north,5,,13,100%., ,,,,12.4,,,600-1000,,,12.0,8.2,No precipitation,6,,,,
20.01.2020 08:00,11.5,755.5,767.5,1.5,79,Wind blowing from the north-northeast,6,,13,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,12.4,,,600-1000,,,12.0,8.0,No precipitation,12,,,,
20.01.2020 05:00,11.7,754.0,766.0,,74,Wind blowing from the north-east,6,,11,, ,,,,12.4,,,,,,16.0,7.2,No precipitation,6,,,,
20.01.2020 02:00,12.3,754.8,766.8,,71,Wind blowing from the north-northeast,5,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,12.4,,,2500 or more  or no clouds.,,,21.0,7.2,No precipitation,12,,,,
19.01.2020 20:00,11.3,755.3,767.4,0.6,77,Wind blowing from the north,3,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.8,,,600-1000,,,15.0,7.4,0.1,12,,,,
19.01.2020 17:00,11.6,754.7,766.8,,78,Wind blowing from the east,2,,6,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.8,,,600-1000,,,14.0,7.9,No precipitation,6,,,,
19.01.2020 14:00,10.6,755.5,767.6,-2.5,84,Wind blowing from the south-west,2,,6,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,10.9,,,600-1000,,,12.0,8.0,0.4,12,,,,
19.01.2020 11:00,9.8,758.0,770.2,,87,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,10.9,,,600-1000,,,14.0,7.7,0.4,6,,,,
19.01.2020 08:00,8.7,756.6,768.7,,97,Wind blowing from the east,2,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,8.4,10.9,,,300-600,,,0.2,8.3,0.3,6,,,,
19.01.2020 05:00,9.3,755.2,767.3,,94,Wind blowing from the east-southeast,1,,5,,Rain (not freezing) not falling as shower(s). ,,,8.0,10.9,,,,,,3.6,8.4,No precipitation,6,,,,
19.01.2020 02:00,10.0,755.2,767.2,,93,Wind blowing from the south-east,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.9,,,2500 or more  or no clouds.,,,4.3,8.9,No precipitation,12,,,,
18.01.2020 20:00,10.2,753.1,765.2,0.9,91,Wind blowing from the west-southwest,1,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.9,,,600-1000,,,4.9,8.8,No precipitation,12,,,,
18.01.2020 17:00,10.9,752.2,764.3,,83,Wind blowing from the east-southeast,2,,9,100%., ,,,8.0,10.9,,,600-1000,,,8.0,8.1,No precipitation,6,,,,
18.01.2020 14:00,10.4,753.1,765.1,-1.8,85,Wind blowing from the east-northeast,3,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.7,,,600-1000,,,8.0,8.0,0.4,12,,,,
18.01.2020 11:00,9.7,754.9,767.0,,88,Wind blowing from the north-east,5,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.7,,,300-600,,,6.0,7.8,0.1,6,,,,
18.01.2020 08:00,8.4,754.4,766.5,0.4,96,Wind blowing from the east-northeast,5,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.7,,,300-600,,,4.7,7.8,0.6,12,,,,
18.01.2020 05:00,8.2,754.0,766.0,,96,Wind blowing from the north-northeast,4,,9,,Rain (not freezing) not falling as shower(s). ,,,8.2,10.7,,,,,,1.8,7.6,0.5,6,,,,
18.01.2020 02:00,8.7,754.8,766.9,,94,Wind blowing from the north-east,4,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,10.7,,,2500 or more  or no clouds.,,,2.3,7.8,0.2,12,,,,
17.01.2020 20:00,10.3,754.5,766.6,0.5,76,Wind blowing from the north-northeast,4,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,10.7,,,1000-1500,,,15.0,6.3,No precipitation,12,,,,
17.01.2020 17:00,10.4,754.0,766.0,,79,Wind blowing from the north,4,,8,100%., ,,,8.9,11.3,,,600-1000,,,18.0,6.9,0.1,6,,,,
17.01.2020 14:00,10.0,755.0,767.1,,82,Wind blowing from the north-northeast,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,11.9,,,1000-1500,,,19.0,7.1,No precipitation,12,,,,
17.01.2020 11:00,9.5,757.3,769.4,,83,Wind blowing from the north-northeast,3,,6,100%., ,,,8.9,,,,600-1000,,,25.0,6.8,No precipitation,6,,,,
17.01.2020 08:00,9.1,756.4,768.4,1.2,82,Wind blowing from the north-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,,,,600-1000,,,30.0,6.2,0.4,12,,,,
17.01.2020 05:00,9.0,755.2,767.2,,87,Wind blowing from the east-northeast,2,,6,, ,,,9.0,,,,,,,30.0,7.0,No precipitation,6,,,,
17.01.2020 02:00,9.7,755.6,767.7,,87,Wind blowing from the east-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,,,,2500 or more  or no clouds.,,,30.0,7.6,1.0,12,,,,
16.01.2020 20:00,10.6,754.3,766.3,1.3,97,Wind blowing from the east,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,10.6,20.5,,,300-600,,,2.5,10.1,2.0,12,,,,
16.01.2020 17:00,11.0,753.0,764.8,,98,Wind blowing from the south,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,11.0,20.5,,,300-600,,,0.4,10.7,2.0,6,,,,
16.01.2020 14:00,11.7,752.8,764.5,-0.6,97,Wind blowing from the east,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,11.7,20.5,,,300-600,,,0.8,11.2,3.0,12,,,,
16.01.2020 11:00,14.1,753.4,765.2,,96,Wind blowing from the east-northeast,1,,9,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,20.5,,,,,,1.7,13.5,1.0,6,,,,
16.01.2020 08:00,15.8,751.9,763.6,1.5,96,Wind blowing from the east,1,,9,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,13.3,20.5,,,600-1000,,,0.3,15.2,1.0,12,,,,
16.01.2020 05:00,18.0,750.4,762.1,,80,Wind blowing from the north-northeast,2,,9,,Rain  not freezing  intermittent  slight at time of observation. ,,,,20.5,,,,,,12.0,14.5,No precipitation,6,,,,
16.01.2020 02:00,19.5,750.7,762.3,,70,Wind blowing from the north-northeast,6,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,20.5,,,2500 or more  or no clouds.,,,18.0,13.9,No precipitation,12,,,,
15.01.2020 20:00,18.6,749.2,760.9,0.9,78,Wind blowing from the north,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,20.2,,,1000-1500,,,15.0,14.7,No precipitation,12,,,,
15.01.2020 17:00,18.8,748.3,760.0,,75,Wind blowing from the north-east,2,,10,90  or more  but not 100%, ,,,11.3,20.2,,,1000-1500,,,12.0,14.3,No precipitation,6,,,,
15.01.2020 14:00,18.7,749.2,760.9,,71,Wind blowing from the east-northeast,3,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,18.7,,,1000-1500,,,9.0,13.3,No precipitation,12,,,,
15.01.2020 11:00,15.6,751.9,763.7,,79,Wind blowing from the north-east,6,,12,100%., ,,,11.3,15.6,,,600-1000,,,8.0,12.0,No precipitation,6,,,,
15.01.2020 08:00,13.3,751.9,763.8,0.9,86,Wind blowing from the east-northeast,2,,12,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,16.1,,,600-1000,,,7.0,11.0,0.3,12,,,,
15.01.2020 05:00,13.6,751.0,763.0,,82,Wind blowing from the north-east,6,,12,,Mist. ,,,11.3,17.0,,,,,,6.0,10.6,0.1,6,,,,
15.01.2020 02:00,12.8,751.9,763.8,,87,Wind blowing from the north-northeast,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,,,,2500 or more  or no clouds.,,,9.0,10.7,1.0,12,,,,
14.01.2020 20:00,11.6,751.6,763.4,0.3,96,Wind blowing from the north-east,6,,11,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,11.3,18.1,,,600-1000,,,4.6,11.0,2.0,12,,,,
14.01.2020 17:00,11.6,751.3,763.2,,97,Wind blowing from the north-east,4,,10,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,11.6,18.1,,,600-1000,,,2.0,11.1,0.7,6,,,,
14.01.2020 14:00,12.4,751.6,763.3,-2.0,94,Wind blowing from the north-east,7,,10,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,18.1,,,600-1000,,,3.8,11.5,1.0,12,,,,
14.01.2020 11:00,14.4,753.6,765.4,,84,Wind blowing from the east-northeast,2,,12,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,18.1,,,,,,6.0,11.7,1.0,6,,,,
14.01.2020 08:00,16.1,752.7,764.5,1.4,69,Wind blowing from the north-northeast,5,,12,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.6,18.1,,,1000-1500,,,14.0,10.4,Trace of precipitation,12,,,,
14.01.2020 05:00,17.0,751.3,763.0,,65,Wind blowing from the north-northeast,5,,12,, ,,,,18.1,,,,,,19.0,10.4,No precipitation,6,,,,
14.01.2020 02:00,17.4,751.3,763.0,,62,Wind blowing from the north-east,5,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,18.1,,,2500 or more  or no clouds.,,,21.0,10.1,No precipitation,12,,,,
13.01.2020 20:00,17.7,750.1,761.8,0.7,60,Wind blowing from the north-northeast,5,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,18.0,,,1500-2000,,,18.0,9.8,No precipitation,12,,,,
13.01.2020 17:00,17.2,749.4,761.1,,67,Wind blowing from the north-northeast,3,,10,100%., ,,,13.6,17.4,,,1500-2000,,,17.0,11.0,No precipitation,6,,,,
13.01.2020 14:00,16.5,750.3,762.1,-2.5,60,Wind blowing from the east-northeast,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,16.6,,,1500-2000,,,18.0,8.7,No precipitation,12,,,,
13.01.2020 11:00,15.3,752.8,764.7,,57,Wind blowing from the north-northeast,5,,10,90  or more  but not 100%, ,,,,15.9,,,600-1000,,,25.0,6.8,No precipitation,6,,,,
13.01.2020 08:00,14.7,752.2,764.0,0.7,56,Wind blowing from the north-northeast,4,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,600-1000,,,30.0,6.0,No precipitation,12,,,,
13.01.2020 05:00,14.4,751.5,763.3,,61,Wind blowing from the north-east,5,,9,, ,,,,15.9,,,,,,24.0,7.0,No precipitation,6,,,,
13.01.2020 02:00,14.4,751.7,763.6,,56,Wind blowing from the north-northeast,5,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,15.9,,,2500 or more  or no clouds.,,,24.0,5.7,No precipitation,12,,,,
12.01.2020 20:00,14.2,751.5,763.4,0.6,60,Wind blowing from the north-northeast,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,15.9,,,600-1000,,,30.0,6.6,No precipitation,12,,,,
12.01.2020 17:00,15.3,750.9,762.8,,51,Wind blowing from the east,2,,9,90  or more  but not 100%, ,,,8.4,15.9,,,600-1000,,,30.0,5.2,No precipitation,6,,,,
12.01.2020 14:00,14.2,752.0,763.9,-3.1,56,Wind blowing from the east,6,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,14.3,,,1000-1500,,,29.0,5.6,No precipitation,12,,,,
12.01.2020 11:00,11.5,755.1,767.2,,69,Wind blowing from the east,4,,8,70 – 80%., ,,,8.4,12.1,,,1000-1500,,,22.0,6.0,No precipitation,6,,,,
12.01.2020 08:00,8.5,754.6,766.7,0.9,85,Wind blowing from the north-east,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,,,,600-1000,,,20.0,6.1,No precipitation,12,,,,
12.01.2020 05:00,9.2,753.7,765.8,,84,Wind blowing from the east,4,,7,, ,,,9.1,,,,,,,26.0,6.6,No precipitation,6,,,,
12.01.2020 02:00,9.5,754.0,766.1,,89,Wind blowing from the east-northeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,2500 or more  or no clouds.,,,15.0,7.8,2.0,12,,,,
11.01.2020 20:00,9.3,753.9,765.8,,93,Wind blowing from the north-east,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,24.0,,,600-1000,,,2.7,8.2,2.0,12,,,,
11.01.2020 17:00,10.2,753.1,764.9,,96,Wind blowing from the east,3,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,25.9,,,300-600,,,3.1,9.6,2.0,6,,,,
11.01.2020 14:00,10.2,752.5,764.3,-1.2,96,Wind blowing from the south-west,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,26.3,,,600-1000,,,2.3,9.6,0.7,12,,,,
11.01.2020 11:00,12.2,753.7,765.5,,95,Wind blowing from the south-southwest,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,27.1,,,600-1000,,,1.5,11.4,0.3,6,,,,
11.01.2020 08:00,15.3,751.3,762.9,2.1,81,Wind blowing from the south-west,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,27.1,,,600-1000,,,8.0,12.1,Trace of precipitation,12,,,,
11.01.2020 05:00,19.0,749.2,760.6,,83,Wind blowing from the west-southwest,2,,8,, ,,,18.7,27.1,,,,,,12.0,16.0,No precipitation,6,,,,
11.01.2020 02:00,20.9,749.3,760.7,,80,Wind blowing from the west,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.4,27.1,,,2500 or more  or no clouds.,,,14.0,17.3,No precipitation,12,,,,
10.01.2020 20:00,24.0,748.3,759.7,0.9,63,Wind blowing from the west-southwest,3,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.4,27.1,,,600-1000,,,15.0,16.5,No precipitation,12,,,,
10.01.2020 17:00,25.9,747.4,758.8,,53,Wind blowing from the south-southwest,6,,,90  or more  but not 100%, ,,,20.4,27.1,,,600-1000,,,24.0,15.6,No precipitation,6,,,,
10.01.2020 14:00,26.1,748.2,759.6,-2.8,54,Wind blowing from the south-west,6,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.4,27.1,,,1000-1500,,,22.0,16.1,No precipitation,12,,,,
10.01.2020 11:00,23.4,751.0,762.4,,68,Wind blowing from the west-southwest,4,,8,40%., ,,,20.4,25.5,,,1000-1500,,,14.0,17.2,No precipitation,6,,,,
10.01.2020 08:00,20.8,750.4,762.0,1.2,78,Wind blowing from the west-northwest,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.9,,,,600-1000,,,19.0,16.8,No precipitation,12,,,,
10.01.2020 05:00,20.6,749.2,760.7,,80,Wind blowing from the west-northwest,2,,5,, ,,,16.9,25.5,,,,,,14.0,17.0,No precipitation,6,,,,
10.01.2020 02:00,21.4,749.5,760.9,,78,Wind blowing from the west-southwest,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,25.5,,,2500 or more  or no clouds.,,,15.0,17.4,No precipitation,12,,,,
09.01.2020 20:00,22.2,749.3,760.9,0.7,69,Wind blowing from the north-northwest,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,25.5,,,1000-1500,,,19.0,16.2,No precipitation,12,,,,
09.01.2020 17:00,24.4,748.6,760.2,,61,Wind blowing from the south-east,1,,5,90  or more  but not 100%, ,,,16.9,25.5,,,1500-2000,,,14.0,16.4,No precipitation,6,,,,
09.01.2020 14:00,24.3,750.1,761.5,-2.9,61,Wind blowing from the north,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,24.5,,,1500-2000,,,12.0,16.3,No precipitation,12,,,,
09.01.2020 11:00,21.0,753.0,764.6,,71,Wind blowing from the west-southwest,2,,6,90  or more  but not 100%, ,,,16.9,24.5,,,1500-2000,,,12.0,15.5,No precipitation,6,,,,
09.01.2020 08:00,18.3,751.8,763.4,1.0,84,Wind blowing from the north-northwest,2,,9,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,24.5,,,1500-2000,,,7.0,15.6,No precipitation,12,,,,
09.01.2020 05:00,17.6,750.8,762.4,,85,Wind blowing from the north-west,3,,9,,Mist. ,,,17.6,24.5,,,,,,6.0,15.1,No precipitation,6,,,,
09.01.2020 02:00,20.2,750.9,762.4,,71,Wind blowing from the west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,24.5,,,2500 or more  or no clouds.,,,12.0,14.8,No precipitation,12,,,,
08.01.2020 20:00,20.3,750.7,762.3,0.3,71,Wind blowing from the north,7,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,24.5,,,2000-2500,,,19.0,14.9,No precipitation,12,,,,
08.01.2020 17:00,23.7,750.4,761.8,,58,Wind blowing from the north-northeast,4,,12,90  or more  but not 100%, ,,,17.6,27.5,,,2000-2500,,,22.0,15.0,No precipitation,6,,,,
08.01.2020 14:00,23.7,751.7,763.3,-2.4,55,Wind blowing from the east-northeast,4,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,28.4,,,2500 or more  or no clouds.,,,20.0,14.1,No precipitation,12,,,,
08.01.2020 11:00,21.1,754.1,765.7,,63,Wind blowing from the north-east,5,,12,70 – 80%., ,,,17.6,,,,1500-2000,,,21.0,13.8,No precipitation,6,,,,
