Local time in Karamay,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
02.03.2020 23:00,0.9,726.8,768.7,,69,Wind blowing from the north-west,1,,5,, ,,,-3.0,7.4,,,,,,30.0,-4.3,No precipitation,6,,,,
02.03.2020 20:00,5.5,726.7,768.4,-0.3,50,Wind blowing from the south-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,7.4,,,,,,30.0,-4.1,No precipitation,12,,,,
02.03.2020 17:00,7.1,727.0,768.5,,43,Wind blowing from the south-southwest,1,,5,no clouds, ,,,-3.0,7.1,,,,,,30.0,-4.9,No precipitation,6,,,,
02.03.2020 14:00,4.3,728.6,770.4,-0.7,59,Wind blowing from the south-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,6.2,,,,,,30.0,-3.2,No precipitation,12,,,,
02.03.2020 11:00,1.5,729.3,771.3,,64,Wind blowing from the east,1,,4,10%  or less  but not 0, ,,,-3.0,6.2,,,2500 or more  or no clouds.,,,30.0,-4.6,No precipitation,6,,,,
02.03.2020 08:00,-2.7,729.5,771.5,-0.4,77,Wind blowing from the north-northwest,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,6.2,,,2500 or more  or no clouds.,,,30.0,-6.2,No precipitation,12,,,,
02.03.2020 05:00,-1.2,729.9,771.7,,73,Wind blowing from the north-west,3,,5,, ,,,-1.2,6.2,,,,,,30.0,-5.4,No precipitation,6,,,,
02.03.2020 02:00,-0.1,731.1,773.1,-0.5,73,Wind blowing from the north-northwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,6.2,,,2500 or more  or no clouds.,,,30.0,-4.5,No precipitation,12,,,,
01.03.2020 23:00,1.0,731.6,773.8,,70,Wind blowing from the north-west,2,,6,, ,,,-0.7,6.2,,,,,,30.0,-4.0,No precipitation,6,,,,
01.03.2020 20:00,4.8,731.5,773.5,-0.2,53,Wind blowing from the south,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,6.2,,,,,,30.0,-4.2,No precipitation,12,,,,
01.03.2020 17:00,5.8,731.7,773.5,,48,Wind blowing from the south-southwest,2,,6,no clouds, ,,,-0.7,5.8,,,,,,30.0,-4.6,No precipitation,6,,,,
01.03.2020 14:00,3.6,733.3,775.3,-0.7,58,Wind blowing from the south-east,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,5.0,,,2500 or more  or no clouds.,,,30.0,-3.9,No precipitation,12,,,,
01.03.2020 11:00,-0.3,734.0,776.2,,78,Wind blowing from the east-northeast,1,,6,90  or more  but not 100%, ,,,-0.7,5.0,,,2000-2500,,,30.0,-3.7,No precipitation,6,,,,
01.03.2020 08:00,0.1,733.4,775.5,0.4,73,Wind blowing from the east-northeast,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,5.0,,,2000-2500,,,30.0,-4.2,No precipitation,12,,,,
01.03.2020 05:00,0.5,733.0,775.0,,71,Wind blowing from the east-northeast,2,,6,, ,,,-2.5,5.0,,,,,,30.0,-4.3,No precipitation,6,,,,
01.03.2020 02:00,1.6,733.6,775.6,0.0,70,Wind blowing from the east-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,5.0,,,2500 or more  or no clouds.,,,30.0,-3.3,No precipitation,12,,,,
29.02.2020 23:00,3.0,733.6,775.8,,68,Wind blowing from the north-northwest,0,,5,, ,,,-2.5,5.0,,,,,,30.0,-2.3,No precipitation,6,,,,
29.02.2020 20:00,3.7,733.3,775.6,-0.2,63,Wind blowing from the east-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,5.2,,,2000-2500,,,30.0,-2.7,No precipitation,12,,,,
29.02.2020 17:00,4.7,733.5,775.6,,57,Wind blowing from the east-southeast,3,,5,50%., ,,,-2.5,7.4,,,2000-2500,,,30.0,-3.3,No precipitation,6,,,,
29.02.2020 14:00,3.0,735.1,777.3,-0.3,66,Wind blowing from the east,3,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,8.4,,,2500 or more  or no clouds.,,,30.0,-2.9,No precipitation,12,,,,
29.02.2020 11:00,0.2,735.4,777.6,,74,Wind blowing from the east,1,,4,20–30%., ,,,-2.5,8.4,,,2500 or more  or no clouds.,,,30.0,-3.9,No precipitation,6,,,,
29.02.2020 08:00,-2.3,734.5,776.8,0.3,78,Wind blowing from the north-northwest,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,8.4,,,2500 or more  or no clouds.,,,30.0,-5.6,No precipitation,12,,,,
29.02.2020 05:00,-1.1,734.2,776.2,,72,Wind blowing from the north-northwest,1,,8,, ,,,-1.2,8.4,,,,,,30.0,-5.5,No precipitation,6,,,,
29.02.2020 02:00,1.5,734.3,776.2,0.1,71,Wind blowing from the north-east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,8.4,,,2500 or more  or no clouds.,,,30.0,-3.2,No precipitation,12,,,,
28.02.2020 23:00,3.2,734.2,776.2,,60,Wind blowing from the north-east,1,,14,, ,,,-1.2,8.4,,,,,,30.0,-4.0,No precipitation,6,,,,
28.02.2020 20:00,5.2,733.4,775.3,0.6,55,Wind blowing from the south,2,,14,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,8.4,,,2000-2500,,,30.0,-3.3,No precipitation,12,,,,
28.02.2020 17:00,7.3,732.8,774.4,,47,Wind blowing from the south-southeast,4,,15,20–30%., ,,,-1.2,8.4,,,2000-2500,,,30.0,-3.5,No precipitation,6,,,,
28.02.2020 14:00,6.3,733.3,775.0,-0.1,37,Wind blowing from the west,4,,18,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,6.3,,,2000-2500,,,30.0,-7.3,No precipitation,12,,,,
28.02.2020 11:00,2.3,733.4,775.3,,49,Wind blowing from the west,3,,18,70 – 80%., ,,,-1.2,5.1,,,2000-2500,,,30.0,-7.3,No precipitation,6,,,,
28.02.2020 08:00,1.1,731.6,773.5,3.1,52,Wind blowing from the east,1,,18,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,5.1,,,2500 or more  or no clouds.,,,30.0,-7.7,No precipitation,12,,,,
28.02.2020 05:00,2.2,728.5,770.2,,47,Wind blowing from the west-northwest,8,,18,, ,,,,5.1,,,,,,30.0,-8.2,No precipitation,6,,,,
28.02.2020 02:00,2.6,727.3,769.0,0.7,50,Wind blowing from the north-west,9,,17,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,5.1,,,2500 or more  or no clouds.,,,30.0,-7.0,No precipitation,12,,,,
27.02.2020 23:00,4.6,726.6,768.1,,45,Wind blowing from the north-northwest,3,,9,, ,,,-2.1,5.1,,,,,,30.0,-6.3,No precipitation,6,,,,
27.02.2020 20:00,3.6,724.5,766.2,0.8,70,Wind blowing from the east-northeast,0,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,3.7,,,2000-2500,,,22.0,-1.4,No precipitation,12,,,,
27.02.2020 17:00,3.6,723.7,765.4,,69,Wind blowing from the south-west,3,,6,50%., ,,,-2.1,3.6,,,2500 or more  or no clouds.,,,20.0,-1.7,No precipitation,6,,,,
27.02.2020 14:00,1.3,724.0,765.7,0.8,78,Wind blowing from the south-southwest,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,2.4,,,2000-2500,,,13.0,-2.1,No precipitation,12,,,,
27.02.2020 11:00,1.4,723.2,764.8,,67,Wind blowing from the north-northeast,1,,,90  or more  but not 100%, ,,,-2.1,2.1,,,2000-2500,,,30.0,-4.1,No precipitation,6,,,,
27.02.2020 08:00,-0.8,723.4,765.1,-0.5,72,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,2.1,,,2000-2500,,,30.0,-5.2,No precipitation,12,,,,
27.02.2020 05:00,-1.3,723.9,765.7,,75,Wind blowing from the west-northwest,2,,,, ,,,-4.6,2.1,,,,,,22.0,-5.2,No precipitation,6,,,,
27.02.2020 02:00,0.4,725.2,766.9,-1.6,81,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,2.1,,,2500 or more  or no clouds.,,,20.0,-2.6,No precipitation,12,,,,
26.02.2020 23:00,1.2,726.8,768.8,,72,Wind blowing from the north-northwest,1,,,, ,,,-4.6,2.1,,,,,,28.0,-3.3,No precipitation,6,,,,
26.02.2020 20:00,1.5,727.8,769.9,-0.7,73,Wind blowing from the north-northwest,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,2.1,,,2000-2500,,,26.0,-2.8,No precipitation,12,,,,
26.02.2020 17:00,1.7,728.5,770.8,,69,Wind blowing from the east,3,,,90  or more  but not 100%, ,,,-4.6,2.4,,,2000-2500,,,27.0,-3.4,No precipitation,6,,,,
26.02.2020 14:00,1.9,730.5,772.9,-0.6,69,Wind blowing from the east-northeast,2,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,2.4,,,2000-2500,,,19.0,-3.2,No precipitation,12,,,,
26.02.2020 11:00,-1.1,731.1,773.7,,82,Wind blowing from the north-northwest,1,,,90  or more  but not 100%, ,,,-4.6,2.4,,,2000-2500,,,17.0,-3.8,No precipitation,6,,,,
26.02.2020 08:00,-2.0,730.4,772.8,0.6,88,Wind blowing from the north-northwest,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,2.4,,,2000-2500,,,9.0,-3.7,No precipitation,12,,,,
26.02.2020 05:00,-3.4,729.8,772.2,,91,Wind blowing from the east-northeast,1,,,,Mist. ,,,-4.2,2.4,,,,,,5.0,-4.7,No precipitation,6,,,,
26.02.2020 02:00,-3.7,730.0,772.4,0.1,89,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,2.4,,,2500 or more  or no clouds.,,,10.0,-5.2,No precipitation,12,,,,
25.02.2020 23:00,-2.7,729.9,772.4,,89,Wind blowing from the west,1,,,, ,,,-2.7,2.4,,,,,,8.0,-4.3,No precipitation,6,,,,
25.02.2020 20:00,0.6,728.9,771.2,0.9,81,Wind blowing from the south-west,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,2.4,,,2000-2500,,,14.0,-2.4,No precipitation,12,,,,
25.02.2020 17:00,1.6,728.0,770.1,,72,Wind blowing from the south,3,,,90  or more  but not 100%, ,,,-2.2,1.7,,,2000-2500,,,21.0,-2.9,No precipitation,6,,,,
25.02.2020 14:00,0.3,728.8,771.0,0.1,75,Wind blowing from the south-west,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,0.3,,,2000-2500,,,22.0,-3.6,No precipitation,12,,,,
25.02.2020 11:00,-1.3,728.7,771.0,,80,Calm  no wind,0,,,90  or more  but not 100%, ,,,-2.2,-0.2,,,2000-2500,,,19.0,-4.3,No precipitation,6,,,,
25.02.2020 08:00,-2.2,728.0,770.3,0.4,84,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,-0.2,,,2000-2500,,,19.0,-4.5,No precipitation,12,,,,
25.02.2020 05:00,-1.3,727.6,769.9,,80,Wind blowing from the west-southwest,1,,,, ,,,-2.9,-0.2,,,,,,19.0,-4.3,No precipitation,6,,,,
25.02.2020 02:00,-1.2,728.2,770.4,-0.4,80,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.2,,,2500 or more  or no clouds.,,,22.0,-4.2,No precipitation,12,,,,
24.02.2020 23:00,-1.1,728.6,771.0,,80,Wind blowing from the east-northeast,1,,,, ,,,-3.0,-0.2,,,,,,24.0,-4.1,No precipitation,6,,,,
24.02.2020 20:00,-0.6,728.2,770.5,-0.1,78,Wind blowing from the east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,-0.2,,,2000-2500,,,25.0,-4.0,No precipitation,12,,,,
24.02.2020 17:00,-0.4,728.3,770.7,,78,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,-3.0,0.0,,,2000-2500,,,23.0,-3.8,No precipitation,6,,,,
24.02.2020 14:00,-0.4,729.4,771.8,0.2,76,Wind blowing from the east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.0,0.0,,,2000-2500,,,20.0,-4.1,No precipitation,12,,,,
24.02.2020 11:00,-2.1,729.2,771.7,,76,Wind blowing from the east-northeast,2,,,90  or more  but not 100%, ,,,,,,,2000-2500,,,13.0,-5.9,No precipitation,6,,,,
24.02.2020 08:00,-2.1,728.4,770.8,-0.1,76,Wind blowing from the north,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,0.0,,,2000-2500,,,9.0,-5.9,No precipitation,12,,,,
24.02.2020 05:00,-2.8,728.5,771.0,,77,Wind blowing from the east-northeast,1,,,, ,,,,0.0,,,,,,10.0,-6.3,No precipitation,6,,,,
24.02.2020 02:00,-2.9,728.8,771.3,0.5,78,Wind blowing from the east-northeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,0.0,,,2500 or more  or no clouds.,,,8.0,-6.2,No precipitation,12,,,,
23.02.2020 23:00,-2.2,728.3,771.0,,76,Wind blowing from the east-southeast,0,,,, ,,,-7.9,0.0,,,,,,10.0,-5.9,No precipitation,6,,,,
23.02.2020 20:00,-1.9,727.8,770.5,0.9,72,Wind blowing from the south-west,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,0.0,,,2000-2500,,,14.0,-6.3,No precipitation,12,,,,
23.02.2020 17:00,-1.4,726.9,769.6,,70,Wind blowing from the south-west,1,,,90  or more  but not 100%, ,,,-7.9,-0.2,,,2000-2500,,,15.0,-6.3,No precipitation,6,,,,
23.02.2020 14:00,-1.9,727.5,770.2,0.2,67,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,-0.2,,,2000-2500,,,16.0,-7.2,No precipitation,12,,,,
23.02.2020 11:00,-4.7,727.3,770.2,,76,Wind blowing from the east,1,,,90  or more  but not 100%, ,,,-7.9,,,,2000-2500,,,14.0,-8.3,No precipitation,6,,,,
23.02.2020 08:00,-6.7,726.5,769.3,0.5,81,Wind blowing from the east-northeast,1,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,-0.2,,,2000-2500,,,12.0,-9.4,No precipitation,12,,,,
23.02.2020 05:00,-6.7,726.0,768.6,,85,Wind blowing from the north-east,1,,,, ,,,-8.1,-0.2,,,,,,11.0,-8.9,No precipitation,6,,,,
23.02.2020 02:00,-5.9,726.4,769.0,0.0,80,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,-0.2,,,2500 or more  or no clouds.,,,14.0,-8.9,No precipitation,12,,,,
