Local time in East Ujimqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.03.2020 23:00,-12.5,696.8,777.1,,79,Wind blowing from the south-southwest,1,,,, ,,,-15.3,-8.8,,,,,,27.0,-15.4,No precipitation,6,,,,
03.03.2020 20:00,-12.2,696.5,777.2,,77,Wind blowing from the north,1,,12,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-8.8,,,2500 or more  or no clouds.,,,24.0,-15.4,Trace of precipitation,12,,,,
03.03.2020 17:00,-9.7,695.6,775.7,,68,Wind blowing from the north-northwest,3,,13,60%., ,,,-15.3,-7.7,,,2500 or more  or no clouds.,,,30.0,-14.5,No precipitation,6,,,,
03.03.2020 14:00,-9.6,695.3,774.9,-0.2,67,Wind blowing from the north,5,,13,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-7.2,,,2500 or more  or no clouds.,,,21.0,-14.6,0.3,12,,,,
03.03.2020 11:00,-11.2,695.5,775.0,,73,Calm  no wind,0,,,90  or more  but not 100%, ,,,-15.3,-6.6,,,2500 or more  or no clouds.,,,24.0,-15.1,0.1,6,,,,
03.03.2020 08:00,-14.7,694.3,774.3,,74,Wind blowing from the north-northwest,7,,13,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-6.6,,,1000-1500,,,19.0,-18.3,0.3,12,,,,
03.03.2020 05:00,-14.1,692.7,772.1,,76,Calm  no wind,0,,,,Snow not falling as shower(s). ,,,-14.9,-6.6,,,,,,13.0,-17.4,0.2,6,,,,
03.03.2020 02:00,-10.9,691.7,770.6,0.7,81,Wind blowing from the north-northeast,7,,13,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-6.6,,,2500 or more  or no clouds.,,,15.0,-13.5,0.7,12,,,,
02.03.2020 23:00,-9.3,691.0,769.6,,82,Wind blowing from the north-northeast,8,,13,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-6.6,,,,,,11.0,-11.8,0.1,6,,,,
02.03.2020 20:00,-9.1,690.4,769.9,1.1,83,Wind blowing from the north-northeast,6,,11,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-6.6,,,2500 or more  or no clouds.,,,13.0,-11.5,2.0,12,,,,
02.03.2020 17:00,-7.7,689.3,768.4,,81,Wind blowing from the north-east,4,,8,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-3.7,,,2500 or more  or no clouds.,,,5.0,-10.5,2.0,6,,,,
02.03.2020 14:00,-7.9,689.2,768.0,,81,Wind blowing from the east,3,,6,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-3.1,,,2500 or more  or no clouds.,,,3.1,-10.6,0.9,12,,,,
02.03.2020 11:00,-8.3,691.1,769.9,,59,Wind blowing from the south-east,2,,6,90  or more  but not 100%, ,,,-14.9,-3.1,,,,,,30.0,-14.9,No precipitation,6,,,,
02.03.2020 08:00,-14.4,692.0,771.7,0.0,78,Wind blowing from the south-southeast,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-3.1,,,2500 or more  or no clouds.,,,27.0,-17.4,No precipitation,12,,,,
02.03.2020 05:00,-14.3,692.0,770.8,,80,Wind blowing from the north-northeast,0,,6,, ,,,-14.5,-3.1,,,,,,28.0,-17.1,No precipitation,6,,,,
02.03.2020 02:00,-12.4,692.8,771.4,-0.5,79,Wind blowing from the east-northeast,0,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-3.1,,,2500 or more  or no clouds.,,,30.0,-15.4,No precipitation,12,,,,
01.03.2020 23:00,-10.7,693.3,772.3,,73,Wind blowing from the south-west,2,,10,, ,,,-13.5,-3.1,,,,,,15.0,-14.6,No precipitation,6,,,,
01.03.2020 20:00,-9.1,693.3,772.6,1.0,65,Wind blowing from the north-northeast,1,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-3.1,,,2500 or more  or no clouds.,,,14.0,-14.5,Trace of precipitation,12,,,,
01.03.2020 17:00,-3.7,692.3,771.0,,40,Wind blowing from the north-northwest,4,,10,no clouds, ,,,-13.5,-3.1,,,,,,30.0,-15.6,No precipitation,6,,,,
01.03.2020 14:00,-4.2,692.0,770.4,-1.0,43,Wind blowing from the west,6,,10,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-3.8,,,2500 or more  or no clouds.,,,30.0,-14.9,Trace of precipitation,12,,,,
01.03.2020 11:00,-7.8,693.0,771.8,,64,Wind blowing from the west,5,,8,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-5.0,,,2500 or more  or no clouds.,,,30.0,-13.4,No precipitation,6,,,,
01.03.2020 08:00,-11.4,693.3,772.6,,76,Wind blowing from the west,2,,5,70 – 80%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-5.0,,,2500 or more  or no clouds.,,,27.0,-14.8,Trace of precipitation,12,,,,
01.03.2020 05:00,-13.5,692.5,771.9,,80,Wind blowing from the north-northeast,1,,6,, ,,,-17.7,-5.0,,,,,,28.0,-16.2,No precipitation,6,,,,
01.03.2020 02:00,-11.3,692.8,771.6,0.3,76,Wind blowing from the north-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-5.0,,,2500 or more  or no clouds.,,,30.0,-14.8,No precipitation,12,,,,
29.02.2020 23:00,-9.7,692.5,771.3,,73,Wind blowing from the north-west,2,,9,, ,,,,-5.0,,,,,,30.0,-13.6,No precipitation,6,,,,
29.02.2020 20:00,-8.9,692.0,771.7,1.0,69,Wind blowing from the east-northeast,2,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-5.0,,,2500 or more  or no clouds.,,,26.0,-13.7,No precipitation,12,,,,
29.02.2020 17:00,-7.5,691.0,770.7,,64,Wind blowing from the north-east,3,,9,60%., ,,,-17.7,-5.0,,,2500 or more  or no clouds.,,,30.0,-13.3,No precipitation,6,,,,
29.02.2020 14:00,-5.7,690.5,769.2,,56,Wind blowing from the north-northeast,3,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-3.3,,,2500 or more  or no clouds.,,,30.0,-13.1,No precipitation,12,,,,
29.02.2020 11:00,-8.3,691.3,769.9,,57,Wind blowing from the north-east,1,,4,10%  or less  but not 0, ,,,-17.7,-3.0,,,2500 or more  or no clouds.,,,20.0,-15.3,No precipitation,6,,,,
29.02.2020 08:00,-14.7,690.9,770.2,0.8,72,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-3.0,,,,,,17.0,-18.6,No precipitation,12,,,,
29.02.2020 05:00,-16.8,690.1,769.3,,73,Wind blowing from the north-northeast,1,,7,, ,,,-16.8,-3.0,,,,,,23.0,-20.5,No precipitation,6,,,,
29.02.2020 02:00,-12.6,690.1,768.5,0.3,71,Wind blowing from the east-northeast,0,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-3.0,,,2500 or more  or no clouds.,,,20.0,-16.8,No precipitation,12,,,,
28.02.2020 23:00,-9.6,689.8,768.1,,64,Wind blowing from the north,2,,11,, ,,,-12.7,-3.0,,,,,,25.0,-15.3,No precipitation,6,,,,
28.02.2020 20:00,-7.9,689.6,768.4,,58,Wind blowing from the north-east,2,,11,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-3.0,,,2500 or more  or no clouds.,,,30.0,-14.7,No precipitation,12,,,,
28.02.2020 17:00,-5.4,689.1,767.3,,48,Wind blowing from the north-northwest,4,,11,40%., ,,,-12.7,-0.9,,,2500 or more  or no clouds.,,,30.0,-14.7,No precipitation,6,,,,
28.02.2020 14:00,-3.9,688.6,766.2,-0.3,48,Wind blowing from the west-northwest,4,,11,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-0.9,,,2500 or more  or no clouds.,,,30.0,-13.3,No precipitation,12,,,,
28.02.2020 11:00,-6.4,688.9,766.5,,62,Wind blowing from the west,5,,9,20–30%., ,,,-12.7,-0.9,,,2500 or more  or no clouds.,,,30.0,-12.5,No precipitation,6,,,,
28.02.2020 08:00,-11.5,688.7,766.8,,74,Wind blowing from the north-west,1,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-0.9,,,2500 or more  or no clouds.,,,18.0,-15.2,No precipitation,12,,,,
28.02.2020 05:00,-11.1,687.8,765.3,,69,Wind blowing from the north-northwest,2,,8,, ,,,-17.1,-0.9,,,,,,30.0,-15.8,No precipitation,6,,,,
28.02.2020 02:00,-8.9,687.7,765.3,-0.6,73,Wind blowing from the west-southwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-0.9,,,2500 or more  or no clouds.,,,30.0,-12.9,No precipitation,12,,,,
27.02.2020 23:00,-5.8,688.3,766.4,,73,Wind blowing from the west,2,,9,, ,,,-17.1,-0.9,,,,,,30.0,-10.0,No precipitation,6,,,,
27.02.2020 20:00,-4.2,687.7,766.3,0.5,72,Wind blowing from the north,1,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-0.9,,,2500 or more  or no clouds.,,,18.0,-8.5,No precipitation,12,,,,
27.02.2020 17:00,-1.7,687.2,765.4,,65,Wind blowing from the south,2,,,70 – 80%., ,,,-17.1,-1.7,,,2500 or more  or no clouds.,,,22.0,-7.4,No precipitation,6,,,,
27.02.2020 14:00,-4.3,688.7,766.9,-3.6,59,Wind blowing from the south-southeast,4,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-4.3,,,2500 or more  or no clouds.,,,29.0,-11.3,No precipitation,12,,,,
27.02.2020 11:00,-10.2,692.3,771.8,,68,Wind blowing from the south-east,4,,8,20–30%., ,,,-17.1,-5.1,,,2500 or more  or no clouds.,,,24.0,-15.0,No precipitation,6,,,,
27.02.2020 08:00,-16.1,694.5,774.9,-1.3,83,Wind blowing from the south-east,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-5.1,,,2500 or more  or no clouds.,,,20.0,-18.3,No precipitation,12,,,,
27.02.2020 05:00,-16.2,695.8,775.6,,83,Wind blowing from the south,2,,6,, ,,,-16.9,-5.1,,,,,,21.0,-18.4,No precipitation,6,,,,
27.02.2020 02:00,-12.6,697.5,777.1,,83,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-5.1,,,2500 or more  or no clouds.,,,21.0,-14.9,No precipitation,12,,,,
26.02.2020 23:00,-12.1,698.5,779.0,,81,Wind blowing from the east-southeast,1,,4,, ,,,-16.9,-5.1,,,,,,26.0,-14.8,No precipitation,6,,,,
26.02.2020 20:00,-10.3,699.2,780.2,0.0,78,Wind blowing from the south-west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-5.1,,,,,,30.0,-13.4,No precipitation,12,,,,
26.02.2020 17:00,-5.3,699.2,778.8,,56,Calm  no wind,0,,,no clouds, ,,,-16.9,-5.1,,,,,,30.0,-12.7,No precipitation,6,,,,
26.02.2020 14:00,-7.1,699.7,779.4,-0.9,53,Wind blowing from the west-southwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-4.2,,,,,,30.0,-15.1,No precipitation,12,,,,
26.02.2020 11:00,-12.5,700.6,781.1,,72,Wind blowing from the north-northwest,2,,7,no clouds, ,,,-16.9,-4.2,,,,,,30.0,-16.5,No precipitation,6,,,,
26.02.2020 08:00,-16.2,700.2,781.2,,77,Wind blowing from the north-northeast,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-4.2,,,,,,28.0,-19.4,Trace of precipitation,12,,,,
26.02.2020 05:00,-12.6,698.9,778.9,,79,Wind blowing from the north-northwest,2,,9,,Intermittent fall of snowflakes  slight at time of observation. ,,,-12.6,-4.2,,,,,,21.0,-15.6,No precipitation,6,,,,
26.02.2020 02:00,-11.5,698.2,777.4,1.0,79,Wind blowing from the north-northeast,4,,9,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-4.2,,,2500 or more  or no clouds.,,,14.0,-14.4,0.3,12,,,,
25.02.2020 23:00,-10.3,697.2,776.4,,78,Wind blowing from the north,3,,9,, ,,,-11.9,-4.2,,,,,,21.0,-13.4,0.1,6,,,,
25.02.2020 20:00,-9.6,696.4,776.2,1.1,74,Wind blowing from the north-northeast,5,,9,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-4.2,,,2500 or more  or no clouds.,,,24.0,-13.4,0.7,12,,,,
25.02.2020 17:00,-8.4,695.3,774.2,,79,Wind blowing from the north-northeast,6,,9,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-3.0,,,1000-1500,,,12.0,-11.5,0.6,6,,,,
25.02.2020 14:00,-5.0,694.2,772.1,,82,Wind blowing from the north-east,2,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-0.2,,,1000-1500,,,3.5,-7.7,0.4,12,,,,
25.02.2020 11:00,-6.5,694.6,772.9,,57,Wind blowing from the north-east,3,,8,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-0.2,,,,,,30.0,-13.6,No precipitation,6,,,,
25.02.2020 08:00,-11.9,694.3,773.4,0.5,63,Wind blowing from the north,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-0.2,,,2500 or more  or no clouds.,,,30.0,-17.5,No precipitation,12,,,,
25.02.2020 05:00,-7.8,693.8,771.7,,48,Wind blowing from the north-northeast,2,,8,, ,,,-15.1,-0.2,,,,,,30.0,-17.1,No precipitation,6,,,,
25.02.2020 02:00,-6.0,694.0,771.3,-0.3,43,Wind blowing from the east,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,-0.2,,,2500 or more  or no clouds.,,,30.0,-16.8,No precipitation,12,,,,
24.02.2020 23:00,-6.3,694.3,772.2,,54,Wind blowing from the east,3,,7,, ,,,-15.1,-0.2,,,,,,30.0,-14.1,No precipitation,6,,,,
24.02.2020 20:00,-6.2,694.0,773.5,1.0,69,Wind blowing from the north-northeast,3,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,-0.2,,,2500 or more  or no clouds.,,,30.0,-11.1,No precipitation,12,,,,
24.02.2020 17:00,-3.0,693.0,771.8,,49,Wind blowing from the east-northeast,4,,7,90  or more  but not 100%, ,,,-15.1,-0.2,,,,,,30.0,-12.2,No precipitation,6,,,,
24.02.2020 14:00,-0.6,692.8,770.8,-0.9,49,Wind blowing from the north-northeast,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,1.2,,,2500 or more  or no clouds.,,,30.0,-10.0,No precipitation,12,,,,
24.02.2020 11:00,-4.6,693.7,772.0,,54,Wind blowing from the north-east,1,,2,60%., ,,,-15.1,1.2,,,2500 or more  or no clouds.,,,20.0,-12.7,No precipitation,6,,,,
24.02.2020 08:00,-14.2,693.1,772.3,,78,Wind blowing from the east-northeast,0,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,1.2,,,2500 or more  or no clouds.,,,26.0,-17.3,No precipitation,12,,,,
