Local time in Wenzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.03.2020 14:00,13.7,759.1,762.6,-0.9,94,Wind blowing from the east-southeast,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,,,,600-1000,,,5.0,12.8,12.0,12,,,,
01.03.2020 11:00,13.4,760.0,763.5,,99,Wind blowing from the east,2,,,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,,,,600-1000,,,2.9,13.2,11.0,6,,,,
01.03.2020 08:00,13.1,759.0,762.5,0.2,99,Wind blowing from the east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,12.8,,,,300-600,,,1.9,12.9,12.0,12,,,,
01.03.2020 05:00,13.0,758.8,762.4,,99,Wind blowing from the west,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.8,15.9,,,,,,0.7,12.8,0.8,6,,,,
01.03.2020 02:00,12.9,758.5,761.9,-1.0,98,Wind blowing from the west-southwest,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,12.8,15.9,,,2500 or more  or no clouds.,,,0.6,12.6,0.7,12,,,,
29.02.2020 23:00,12.8,759.5,763.0,,98,Wind blowing from the east-northeast,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.8,15.9,,,,,,0.7,12.5,0.4,6,,,,
29.02.2020 20:00,12.9,759.1,762.7,1.2,97,Wind blowing from the east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,12.9,15.9,,,1000-1500,,,0.9,12.4,Trace of precipitation,12,,,,
29.02.2020 17:00,14.5,757.9,761.4,,92,Wind blowing from the east,3,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,17.8,,,,,,2.6,13.2,No precipitation,6,,,,
29.02.2020 14:00,15.8,757.4,760.9,-1.7,86,Wind blowing from the east,2,,4,100%.,Mist. ,Drizzle.,Fog or ice fog or thick haze.,13.3,,,,1000-1500,,,3.2,13.5,No precipitation,12,,,,
29.02.2020 11:00,15.4,759.1,762.6,,92,Wind blowing from the south-east,2,,3,100%.,Mist. ,Drizzle.,Fog or ice fog or thick haze.,13.3,,,,1000-1500,,,2.6,14.1,No precipitation,6,,,,
29.02.2020 08:00,14.1,759.2,762.7,1.0,98,Wind blowing from the east,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,12.4,,,,2500 or more  or no clouds.,,,0.3,13.8,Trace of precipitation,12,,,,
29.02.2020 05:00,13.5,758.2,761.7,,95,Wind blowing from the east,1,,,,Mist. ,,,11.6,22.0,,,,,,2.5,12.7,No precipitation,6,,,,
29.02.2020 02:00,13.8,758.3,761.8,-1.1,93,Wind blowing from the north-west,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,22.0,,,2500 or more  or no clouds.,,,3.5,12.7,No precipitation,12,,,,
28.02.2020 23:00,14.6,759.4,762.8,,89,Wind blowing from the north-east,1,,,,Mist. ,,,11.2,22.0,,,,,,5.0,12.8,No precipitation,6,,,,
28.02.2020 20:00,15.6,759.3,762.8,0.8,82,Wind blowing from the east-northeast,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,22.0,,,1500-2000,,,7.0,12.5,No precipitation,12,,,,
28.02.2020 17:00,17.8,758.5,762.0,,71,Wind blowing from the east,3,,,20–30%., ,,,11.2,22.0,,,1500-2000,,,7.0,12.5,No precipitation,6,,,,
28.02.2020 14:00,21.5,759.5,763.0,-3.1,56,Wind blowing from the south,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,21.6,,,1500-2000,,,12.0,12.4,No precipitation,12,,,,
28.02.2020 11:00,15.2,762.6,766.1,,69,Wind blowing from the west-southwest,2,,4,100%., ,,,11.2,15.3,,,1000-1500,,,8.0,9.6,No precipitation,6,,,,
28.02.2020 08:00,12.4,763.0,766.5,0.4,80,Wind blowing from the north-northwest,0,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,,,,1000-1500,,,7.0,9.1,No precipitation,12,,,,
28.02.2020 05:00,11.6,762.6,766.1,,83,Wind blowing from the west,1,,7,,Mist. ,,,11.2,15.2,,,,,,5.0,8.8,No precipitation,6,,,,
28.02.2020 02:00,11.7,764.3,767.8,-1.9,81,Wind blowing from the west,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,15.2,,,2500 or more  or no clouds.,,,7.0,8.6,No precipitation,12,,,,
27.02.2020 23:00,12.1,766.2,769.7,,75,Wind blowing from the west-northwest,1,,,, ,,,11.2,15.2,,,,,,8.0,7.8,No precipitation,6,,,,
27.02.2020 20:00,12.3,766.1,769.6,0.4,76,Wind blowing from the east,4,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,15.2,,,1000-1500,,,7.0,8.2,No precipitation,12,,,,
27.02.2020 17:00,14.2,765.7,769.2,,65,Wind blowing from the east,3,,8,100%., ,,,11.2,15.2,,,1000-1500,,,9.0,7.7,No precipitation,6,,,,
27.02.2020 14:00,14.8,766.0,769.5,-1.7,63,Wind blowing from the east-northeast,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,14.9,,,1000-1500,,,10.0,7.8,0.1,12,,,,
27.02.2020 11:00,14.5,767.7,771.2,,67,Wind blowing from the east-northeast,3,,7,100%., ,,,11.2,14.7,,,2500 or more  or no clouds.,,,11.0,8.5,No precipitation,6,,,,
27.02.2020 08:00,12.1,767.5,771.1,1.5,74,Wind blowing from the east-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,14.5,,,1000-1500,,,13.0,7.6,2.0,12,,,,
27.02.2020 05:00,11.5,766.0,769.6,,81,Wind blowing from the east,3,,,, ,,,11.2,14.9,,,,,,13.0,8.4,0.5,6,,,,
27.02.2020 02:00,11.2,766.2,769.7,-0.4,96,Wind blowing from the west-southwest,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,17.5,,,2500 or more  or no clouds.,,,1.7,10.6,1.0,12,,,,
26.02.2020 23:00,11.7,766.6,770.2,,94,Wind blowing from the east,2,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,11.7,,,,,,,4.1,10.8,1.0,6,,,,
26.02.2020 20:00,12.9,765.4,769.0,1.8,86,Wind blowing from the east,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,,,,1000-1500,,,7.0,10.6,No precipitation,12,,,,
26.02.2020 17:00,13.3,763.6,767.1,,86,Wind blowing from the east,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.3,,,,1000-1500,,,5.0,11.0,No precipitation,6,,,,
26.02.2020 14:00,14.4,762.7,766.1,-1.2,85,Wind blowing from the east,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.4,,,,1000-1500,,,4.4,11.9,No precipitation,12,,,,
26.02.2020 11:00,14.3,763.9,767.4,,90,Wind blowing from the east-southeast,2,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,,,,1000-1500,,,2.2,12.7,No precipitation,6,,,,
26.02.2020 08:00,13.9,763.2,766.6,1.9,93,Wind blowing from the east-southeast,2,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,26.3,,,1000-1500,,,1.7,12.8,No precipitation,12,,,,
26.02.2020 05:00,14.9,761.3,764.8,,91,Wind blowing from the west-southwest,1,,9,,Mist. ,,,14.9,26.3,,,,,,2.3,13.4,No precipitation,6,,,,
26.02.2020 02:00,17.5,760.4,763.8,0.4,84,Wind blowing from the east-northeast,3,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,26.3,,,2500 or more  or no clouds.,,,4.6,14.8,No precipitation,12,,,,
25.02.2020 23:00,17.9,760.0,763.4,,84,Wind blowing from the west-southwest,1,,,,Mist. ,,,14.7,26.3,,,,,,6.0,15.2,No precipitation,6,,,,
25.02.2020 20:00,18.9,759.2,762.7,1.1,78,Wind blowing from the east-northeast,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,26.3,,,1500-2000,,,8.0,15.0,No precipitation,12,,,,
25.02.2020 17:00,22.1,758.1,761.5,,65,Wind blowing from the east-northeast,4,,6,40%., ,,,14.7,26.3,,,1500-2000,,,9.0,15.2,No precipitation,6,,,,
25.02.2020 14:00,25.9,758.2,761.6,-2.3,55,Wind blowing from the east,3,,,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,26.3,,,2500 or more  or no clouds.,,,11.0,16.2,No precipitation,12,,,,
25.02.2020 11:00,23.7,760.5,763.9,,60,Wind blowing from the south,2,,5,10%  or less  but not 0, ,,,14.7,23.8,,,2500 or more  or no clouds.,,,14.0,15.5,No precipitation,6,,,,
25.02.2020 08:00,16.1,761.0,764.5,0.8,90,Wind blowing from the west-southwest,1,,4,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,6.0,14.5,No precipitation,12,,,,
25.02.2020 05:00,14.9,760.2,763.6,,92,Wind blowing from the west,1,,4,,Mist. ,,,9.9,21.8,,,,,,4.3,13.6,No precipitation,6,,,,
25.02.2020 02:00,15.0,761.1,764.5,-0.6,88,Wind blowing from the west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,21.8,,,2500 or more  or no clouds.,,,4.3,13.0,No precipitation,12,,,,
24.02.2020 23:00,14.9,761.7,765.2,,90,Wind blowing from the north-east,1,,,,Mist. ,,,9.9,21.8,,,,,,5.0,13.3,No precipitation,6,,,,
24.02.2020 20:00,16.2,761.7,765.2,0.8,83,Wind blowing from the north-east,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,21.8,,,,,,6.0,13.3,No precipitation,12,,,,
24.02.2020 17:00,19.5,760.9,764.5,,71,Wind blowing from the east-southeast,2,,,no clouds, ,,,9.9,21.8,,,,,,9.0,14.1,No precipitation,6,,,,
24.02.2020 14:00,21.1,762.5,766.0,-2.5,57,Wind blowing from the south-southeast,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,21.4,,,1500-2000,,,9.0,12.3,No precipitation,12,,,,
24.02.2020 11:00,15.8,765.0,768.5,,62,Wind blowing from the west-southwest,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,17.9,,,1000-1500,,,6.0,8.5,No precipitation,6,,,,
24.02.2020 08:00,11.5,765.8,769.3,0.7,80,Wind blowing from the west,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,,,,1500-2000,,,3.7,8.2,No precipitation,12,,,,
24.02.2020 05:00,10.3,765.1,768.7,,83,Wind blowing from the west,3,,6,,Mist. ,,,10.0,17.9,,,,,,3.9,7.5,No precipitation,6,,,,
24.02.2020 02:00,10.0,766.2,769.7,-1.5,87,Wind blowing from the west,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,17.9,,,2500 or more  or no clouds.,,,2.9,7.9,No precipitation,12,,,,
23.02.2020 23:00,10.9,767.7,771.2,,85,Wind blowing from the west,1,,,,Mist. ,,,10.8,17.9,,,,,,2.7,8.5,No precipitation,6,,,,
23.02.2020 20:00,12.4,768.0,771.5,0.7,76,Wind blowing from the east,2,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,17.9,,,,,,4.0,8.3,No precipitation,12,,,,
23.02.2020 17:00,14.2,767.3,770.8,,68,Wind blowing from the east,2,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,17.9,,,,,,4.4,8.4,No precipitation,6,,,,
23.02.2020 14:00,16.5,768.0,771.5,-2.5,48,Wind blowing from the east,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,17.9,,,,,,7.0,5.5,No precipitation,12,,,,
23.02.2020 11:00,16.7,770.5,774.0,,44,Wind blowing from the east-northeast,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,17.1,,,2500 or more  or no clouds.,,,6.0,4.4,No precipitation,6,,,,
23.02.2020 08:00,12.1,770.7,774.3,0.5,65,Wind blowing from the west,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,,,,1500-2000,,,7.0,5.7,No precipitation,12,,,,
23.02.2020 05:00,11.3,770.2,773.8,,72,Wind blowing from the west,2,,5,,Mist. ,,,11.3,,,,,,,5.0,6.4,No precipitation,6,,,,
23.02.2020 02:00,12.2,770.7,774.2,-1.0,52,Wind blowing from the north-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,17.4,,,2500 or more  or no clouds.,,,8.0,2.6,No precipitation,12,,,,
22.02.2020 23:00,12.5,771.7,775.2,,66,Wind blowing from the east-northeast,2,,,,Mist. ,,,12.5,17.4,,,,,,5.0,6.3,No precipitation,6,,,,
22.02.2020 20:00,12.8,771.2,774.7,1.7,68,Wind blowing from the east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,17.4,,,1500-2000,,,6.0,7.0,No precipitation,12,,,,
22.02.2020 17:00,13.6,769.5,773.0,,66,Wind blowing from the east,4,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.1,17.9,,,2500 or more  or no clouds.,,,6.0,7.4,No precipitation,6,,,,
22.02.2020 14:00,14.6,769.1,772.6,-1.0,68,Wind blowing from the east-southeast,4,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.1,21.2,,,2500 or more  or no clouds.,,,9.0,8.8,No precipitation,12,,,,
22.02.2020 11:00,17.1,770.1,773.6,,69,Wind blowing from the south,2,,4,90  or more  but not 100%, ,,,13.1,21.2,,,1500-2000,,,13.0,11.4,No precipitation,6,,,,
22.02.2020 08:00,13.6,769.8,773.3,1.4,79,Wind blowing from the south-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,16.0,10.0,No precipitation,12,,,,
22.02.2020 05:00,13.6,768.4,771.9,,73,Wind blowing from the west,1,,4,, ,,,7.8,21.2,,,,,,18.0,8.9,No precipitation,6,,,,
22.02.2020 02:00,13.5,768.3,771.8,0.2,68,Wind blowing from the north-east,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,21.2,,,2500 or more  or no clouds.,,,20.0,7.7,No precipitation,12,,,,
21.02.2020 23:00,13.4,768.1,771.6,,61,Wind blowing from the north-northwest,0,,,, ,,,7.8,21.2,,,,,,18.0,6.0,No precipitation,6,,,,
21.02.2020 20:00,14.4,767.9,771.5,1.5,63,Wind blowing from the east-northeast,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,21.2,,,,,,20.0,7.5,No precipitation,12,,,,
21.02.2020 17:00,17.9,766.4,769.9,,40,Wind blowing from the east,2,,,20–30%., ,,,7.8,21.2,,,2500 or more  or no clouds.,,,20.0,4.1,No precipitation,6,,,,
21.02.2020 14:00,21.1,766.9,770.4,-2.5,38,Wind blowing from the south,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,21.1,,,,,,20.0,6.2,No precipitation,12,,,,
21.02.2020 11:00,16.2,769.4,772.9,,51,Wind blowing from the south-west,2,,5,no clouds, ,,,7.8,16.9,,,,,,19.0,6.1,No precipitation,6,,,,
21.02.2020 08:00,8.7,770.2,773.8,0.3,85,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,16.9,,,,,,19.0,6.3,No precipitation,12,,,,
21.02.2020 05:00,8.1,769.9,773.5,,89,Wind blowing from the west,2,,8,, ,,,7.9,16.9,,,,,,19.0,6.4,No precipitation,6,,,,
21.02.2020 02:00,8.7,770.3,773.9,-0.8,89,Wind blowing from the west,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,16.9,,,2500 or more  or no clouds.,,,14.0,7.0,No precipitation,12,,,,
