Local time in Jinghong,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.01.2020 14:00,25.9,709.6,759.1,-3.2,34,Wind blowing from the east-northeast,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,30.7,,,1500-2000,,,21.0,8.9,No precipitation,12,,,,
23.01.2020 11:00,18.2,712.8,763.0,,59,Wind blowing from the west,1,,2,no clouds, ,,,10.9,,,,,,,13.0,10.1,No precipitation,6,,,,
23.01.2020 08:00,10.9,711.4,761.7,1.2,88,Wind blowing from the west,1,,2,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,,,,1500-2000,,,11.0,9.0,No precipitation,12,,,,
23.01.2020 05:00,12.3,710.2,759.7,,83,Wind blowing from the west,1,,3,, ,,,12.0,30.7,,,,,,14.0,9.5,No precipitation,6,,,,
23.01.2020 02:00,14.7,711.1,760.7,,75,Wind blowing from the north,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,30.7,,,2500 or more  or no clouds.,,,21.0,10.3,No precipitation,12,,,,
22.01.2020 20:00,22.9,709.3,759.4,0.9,48,Wind blowing from the east-northeast,1,,,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,30.7,,,1500-2000,,,14.0,11.3,No precipitation,12,,,,
22.01.2020 17:00,30.2,708.4,757.7,,29,Wind blowing from the east,1,,4,10%  or less  but not 0, ,,,12.0,31.2,,,1500-2000,,,21.0,10.2,No precipitation,6,,,,
22.01.2020 14:00,26.9,711.1,760.6,-3.0,39,Wind blowing from the east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,31.2,,,,,,18.0,11.8,No precipitation,12,,,,
22.01.2020 11:00,19.1,714.1,764.3,,62,Wind blowing from the west-southwest,1,,2,no clouds, ,,,12.0,,,,,,,11.0,11.7,No precipitation,6,,,,
22.01.2020 08:00,12.0,712.6,762.7,1.0,90,Wind blowing from the south-west,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,31.2,,,600-1000,,,11.0,10.4,No precipitation,12,,,,
22.01.2020 05:00,13.5,711.6,761.0,,83,Wind blowing from the west-southwest,1,,5,, ,,,11.2,31.2,,,,,,16.0,10.7,No precipitation,6,,,,
22.01.2020 02:00,15.4,712.1,761.8,,78,Wind blowing from the south-west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,31.2,,,2500 or more  or no clouds.,,,15.0,11.6,No precipitation,12,,,,
21.01.2020 20:00,24.1,710.3,760.4,1.2,46,Wind blowing from the east-northeast,1,,7,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,31.2,,,1500-2000,,,17.0,11.8,No precipitation,12,,,,
21.01.2020 17:00,31.1,709.1,758.4,,23,Wind blowing from the south-west,3,,7,no clouds, ,,,11.2,31.1,,,,,,21.0,7.5,No precipitation,6,,,,
21.01.2020 14:00,26.6,711.4,761.1,,42,Wind blowing from the east-southeast,1,,3,no clouds, ,,,11.2,30.1,,,,,,14.0,12.6,No precipitation,6,,,,
21.01.2020 11:00,19.3,714.5,764.8,,56,Wind blowing from the south,1,,2,10%  or less  but not 0, ,,,11.2,,,,1500-2000,,,15.0,10.3,No precipitation,6,,,,
21.01.2020 08:00,11.4,713.2,763.6,1.4,84,Wind blowing from the south-southwest,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,30.1,,,1500-2000,,,10.0,8.8,No precipitation,12,,,,
21.01.2020 05:00,12.8,711.8,761.4,,79,Wind blowing from the west-southwest,1,,8,, ,,,12.2,30.1,,,,,,18.0,9.3,No precipitation,6,,,,
21.01.2020 02:00,14.3,712.0,761.8,,72,Wind blowing from the west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,30.1,,,2500 or more  or no clouds.,,,15.0,9.3,No precipitation,12,,,,
20.01.2020 20:00,22.5,709.7,759.8,1.3,43,Wind blowing from the north,0,,8,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,30.1,,,1500-2000,,,15.0,9.3,No precipitation,12,,,,
20.01.2020 17:00,29.9,708.4,757.6,,23,Wind blowing from the south-southwest,2,,6,50%., ,,,12.2,29.9,,,1500-2000,,,19.0,6.5,No precipitation,6,,,,
20.01.2020 14:00,25.9,710.6,760.3,-3.0,47,Wind blowing from the east-southeast,1,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,29.1,,,2500 or more  or no clouds.,,,12.0,13.7,No precipitation,12,,,,
20.01.2020 11:00,18.5,713.6,763.9,,66,Wind blowing from the east-southeast,1,,2,70 – 80%., ,,,12.2,,,,2500 or more  or no clouds.,,,12.0,12.0,No precipitation,6,,,,
20.01.2020 08:00,12.3,712.1,762.4,1.3,91,Wind blowing from the west-southwest,1,,2,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.1,,,1500-2000,,,2.3,10.9,No precipitation,12,,,,
20.01.2020 05:00,13.4,710.8,760.3,,87,Wind blowing from the south-west,0,,2,, ,,,10.9,29.1,,,,,,9.0,11.3,No precipitation,6,,,,
20.01.2020 02:00,15.2,710.8,760.6,,82,Wind blowing from the south,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.1,,,2500 or more  or no clouds.,,,9.0,12.2,No precipitation,12,,,,
19.01.2020 20:00,22.1,709.0,759.3,1.0,57,Wind blowing from the north-northwest,0,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.1,,,1500-2000,,,14.0,13.2,No precipitation,12,,,,
19.01.2020 17:00,28.7,708.0,757.5,,36,Wind blowing from the east,1,,3,10%  or less  but not 0, ,,,10.9,29.5,,,1500-2000,,,19.0,12.2,No precipitation,6,,,,
19.01.2020 14:00,25.2,710.6,760.4,-3.1,38,Wind blowing from the south,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.5,,,1500-2000,,,19.0,9.9,No precipitation,12,,,,
19.01.2020 11:00,18.4,713.7,764.1,,61,Wind blowing from the east-northeast,1,,2,10%  or less  but not 0, ,,,10.9,,,,1500-2000,,,13.0,10.8,No precipitation,6,,,,
19.01.2020 08:00,11.1,712.3,762.7,1.3,93,Wind blowing from the south-west,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,29.5,,,600-1000,,,7.0,10.0,No precipitation,12,,,,
19.01.2020 05:00,12.2,711.0,760.6,,90,Wind blowing from the south-west,1,,2,, ,,,9.8,29.5,,,,,,8.0,10.6,No precipitation,6,,,,
19.01.2020 02:00,14.1,711.0,760.8,,84,Wind blowing from the west-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,29.5,,,2500 or more  or no clouds.,,,7.0,11.4,No precipitation,12,,,,
18.01.2020 20:00,21.4,709.1,759.5,0.7,54,Wind blowing from the east,0,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,29.5,,,,,,6.0,11.7,No precipitation,12,,,,
18.01.2020 17:00,29.3,708.4,757.9,,30,Wind blowing from the north-northeast,1,,3,no clouds, ,,,9.8,29.7,,,,,,23.0,9.9,No precipitation,6,,,,
18.01.2020 14:00,25.0,710.5,760.4,-3.0,36,Wind blowing from the south-east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,29.7,,,,,,23.0,8.9,No precipitation,12,,,,
18.01.2020 11:00,17.1,713.5,764.1,,62,Wind blowing from the south,1,,2,10%  or less  but not 0, ,,,9.8,,,,1500-2000,,,10.0,9.8,No precipitation,6,,,,
18.01.2020 08:00,9.9,712.3,762.9,1.2,91,Wind blowing from the west,0,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,600-1000,,,9.0,8.5,No precipitation,12,,,,
18.01.2020 05:00,10.9,711.1,760.9,,88,Wind blowing from the south,0,,3,, ,,,10.3,29.7,,,,,,12.0,9.0,No precipitation,6,,,,
18.01.2020 02:00,13.1,712.0,762.0,,82,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,29.7,,,2500 or more  or no clouds.,,,11.0,10.1,No precipitation,12,,,,
17.01.2020 20:00,21.9,710.3,760.7,0.8,50,Wind blowing from the north-northeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,29.7,,,,,,18.0,11.0,No precipitation,12,,,,
17.01.2020 17:00,29.1,709.5,759.1,,29,Wind blowing from the north-northeast,1,,4,no clouds, ,,,10.3,29.2,,,,,,26.0,9.3,No precipitation,6,,,,
17.01.2020 14:00,25.6,711.5,761.4,,35,Wind blowing from the south,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,29.2,,,,,,26.0,9.0,No precipitation,12,,,,
17.01.2020 11:00,17.7,714.4,765.0,,63,Wind blowing from the south-southwest,1,,2,no clouds, ,,,10.3,,,,,,,14.0,10.6,No precipitation,6,,,,
17.01.2020 08:00,10.3,713.2,763.8,1.5,93,Wind blowing from the west,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,,,,1500-2000,,,10.0,9.2,No precipitation,12,,,,
17.01.2020 05:00,11.6,711.7,761.5,,87,Wind blowing from the west-southwest,1,,3,, ,,,10.0,29.2,,,,,,9.0,9.5,No precipitation,6,,,,
17.01.2020 02:00,13.4,712.1,762.0,,83,Wind blowing from the north-west,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,29.2,,,2500 or more  or no clouds.,,,14.0,10.6,No precipitation,12,,,,
16.01.2020 20:00,21.3,709.9,760.4,1.1,47,Wind blowing from the north-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,29.2,,,,,,17.0,9.5,No precipitation,12,,,,
16.01.2020 17:00,29.1,708.8,758.3,,25,Wind blowing from the south-east,1,,5,no clouds, ,,,10.0,30.5,,,,,,30.0,7.1,No precipitation,6,,,,
16.01.2020 14:00,25.7,710.5,760.3,-2.7,33,Wind blowing from the south-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,30.5,,,,,,27.0,8.2,No precipitation,12,,,,
16.01.2020 11:00,18.1,713.2,763.6,,61,Wind blowing from the south-southeast,1,,2,, ,,,10.0,,,,,,,12.0,10.5,No precipitation,6,,,,
16.01.2020 08:00,10.1,711.9,762.4,1.4,92,Wind blowing from the west,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,,,,1500-2000,,,9.0,8.9,No precipitation,12,,,,
16.01.2020 05:00,11.7,710.5,760.1,,88,Wind blowing from the west-southwest,1,,7,,Mist. ,,,10.7,30.5,,,,,,5.0,9.8,No precipitation,6,,,,
16.01.2020 02:00,13.6,710.8,760.5,,79,Wind blowing from the west-southwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,30.5,,,2500 or more  or no clouds.,,,10.0,10.0,No precipitation,12,,,,
15.01.2020 20:00,21.8,708.7,758.9,0.9,39,Wind blowing from the north-east,1,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,30.5,,,1500-2000,,,24.0,7.2,No precipitation,12,,,,
15.01.2020 17:00,30.1,707.8,757.1,,24,Wind blowing from the east-southeast,1,,5,no clouds, ,,,10.7,30.1,,,,,,27.0,7.3,No precipitation,6,,,,
15.01.2020 14:00,26.1,709.6,759.2,-2.7,35,Wind blowing from the east,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,29.9,,,1500-2000,,,21.0,9.5,No precipitation,12,,,,
15.01.2020 11:00,17.9,712.3,762.6,,63,Wind blowing from the south-east,1,,3,10%  or less  but not 0, ,,,10.7,,,,1500-2000,,,10.0,10.8,No precipitation,6,,,,
15.01.2020 08:00,10.7,711.2,761.6,1.3,88,Wind blowing from the west-southwest,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,,,,600-1000,,,8.0,8.8,No precipitation,12,,,,
15.01.2020 05:00,12.1,709.9,759.5,,83,Wind blowing from the south-west,0,,6,, ,,,11.6,29.9,,,,,,12.0,9.3,No precipitation,6,,,,
15.01.2020 02:00,14.0,710.2,759.8,,78,Wind blowing from the west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,29.9,,,2500 or more  or no clouds.,,,15.0,10.2,No precipitation,12,,,,
14.01.2020 20:00,22.1,708.0,758.1,1.1,53,Wind blowing from the north,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,29.9,,,,,,5.0,12.1,No precipitation,12,,,,
14.01.2020 17:00,29.4,706.9,756.2,,31,Wind blowing from the south-southeast,3,,7,no clouds, ,,,11.6,29.9,,,,,,22.0,10.5,No precipitation,6,,,,
14.01.2020 14:00,26.2,708.7,758.2,-3.0,45,Wind blowing from the east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,27.9,,,,,,13.0,13.3,No precipitation,12,,,,
14.01.2020 11:00,18.4,711.7,761.8,,69,Wind blowing from the south,1,,2,no clouds, ,,,11.6,27.9,,,,,,11.0,12.6,No precipitation,6,,,,
14.01.2020 08:00,11.8,710.5,760.8,1.3,92,Wind blowing from the west,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.9,,,600-1000,,,7.0,10.5,No precipitation,12,,,,
14.01.2020 05:00,13.1,709.2,758.8,,88,Wind blowing from the south-southwest,1,,3,, ,,,10.8,27.9,,,,,,9.0,11.2,No precipitation,6,,,,
14.01.2020 02:00,14.6,709.6,759.4,,88,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.9,,,2500 or more  or no clouds.,,,9.0,12.6,No precipitation,12,,,,
13.01.2020 20:00,21.0,707.5,757.8,0.9,61,Wind blowing from the west,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.9,,,,,,11.0,13.2,No precipitation,12,,,,
13.01.2020 17:00,27.6,706.6,756.1,,38,Wind blowing from the south-southeast,1,,3,no clouds, ,,,10.8,27.8,,,,,,21.0,12.0,No precipitation,6,,,,
13.01.2020 14:00,23.8,708.4,758.2,-2.9,41,Wind blowing from the south-east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.8,,,,,,23.0,9.8,No precipitation,12,,,,
13.01.2020 11:00,17.6,711.3,761.6,,64,Wind blowing from the south-east,1,,2,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.8,,,1500-2000,,,2.1,10.7,No precipitation,6,,,,
13.01.2020 08:00,10.8,710.4,760.9,1.0,93,Wind blowing from the west-southwest,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,27.8,,,600-1000,,,6.0,9.7,No precipitation,12,,,,
13.01.2020 05:00,12.0,709.4,759.1,,89,Wind blowing from the west,1,,3,, ,,,10.9,27.8,,,,,,9.0,10.2,No precipitation,6,,,,
13.01.2020 02:00,13.8,709.9,759.6,,82,Wind blowing from the south-west,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,27.8,,,2500 or more  or no clouds.,,,9.0,10.8,No precipitation,12,,,,
12.01.2020 20:00,20.4,708.1,758.4,0.6,51,Wind blowing from the north,1,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,27.8,,,1500-2000,,,18.0,9.9,No precipitation,12,,,,
12.01.2020 17:00,27.4,707.5,757.0,,27,Wind blowing from the east-northeast,1,,,10%  or less  but not 0, ,,,10.9,28.7,,,1500-2000,,,28.0,6.8,No precipitation,6,,,,
12.01.2020 14:00,25.3,709.6,759.3,-3.3,30,Wind blowing from the east-southeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.4,,,1500-2000,,,20.0,6.5,No precipitation,12,,,,
12.01.2020 11:00,18.9,712.9,763.0,,56,Wind blowing from the east,1,,2,10%  or less  but not 0, ,,,10.9,,,,1500-2000,,,12.0,9.9,No precipitation,6,,,,
12.01.2020 08:00,10.9,711.7,762.1,1.3,93,Wind blowing from the west,1,,2,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,29.4,,,1500-2000,,,4.7,9.8,No precipitation,12,,,,
12.01.2020 05:00,12.4,710.4,760.0,,90,Wind blowing from the west,1,,3,,Mist. ,,,12.4,29.4,,,,,,5.0,10.8,No precipitation,6,,,,
12.01.2020 02:00,15.0,710.4,760.0,,82,Wind blowing from the east-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,29.4,,,2500 or more  or no clouds.,,,18.0,12.0,No precipitation,12,,,,
11.01.2020 20:00,22.4,708.1,758.1,,52,Wind blowing from the north,0,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,29.4,,,1500-2000,,,13.0,12.1,No precipitation,12,,,,
11.01.2020 17:00,28.7,707.3,756.6,,31,Wind blowing from the east-northeast,1,,,20–30%., ,,,12.7,29.8,,,1500-2000,,,23.0,9.9,No precipitation,6,,,,
11.01.2020 14:00,26.8,709.0,758.4,-3.0,39,Wind blowing from the south-southeast,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,29.8,,,1500-2000,,,21.0,11.7,No precipitation,12,,,,
11.01.2020 11:00,19.6,712.0,762.0,,64,Wind blowing from the east-southeast,1,,2,10%  or less  but not 0, ,,,12.7,29.8,,,1500-2000,,,12.0,12.6,No precipitation,6,,,,
11.01.2020 08:00,12.9,710.8,761.0,1.4,92,Wind blowing from the west,1,,2,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,29.8,,,1500-2000,,,4.5,11.6,No precipitation,12,,,,
11.01.2020 05:00,13.6,709.4,758.8,,91,Wind blowing from the west,1,,3,,Mist. ,,,13.6,29.8,,,,,,6.0,12.2,No precipitation,6,,,,
11.01.2020 02:00,15.2,709.5,759.0,,84,Wind blowing from the south-southwest,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,29.8,,,2500 or more  or no clouds.,,,8.0,12.5,No precipitation,12,,,,
10.01.2020 20:00,22.1,707.8,757.7,0.6,61,Wind blowing from the east-southeast,0,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,29.8,,,1500-2000,,,12.0,14.2,No precipitation,12,,,,
10.01.2020 17:00,29.4,707.2,756.3,,39,Wind blowing from the east,1,,3,10%  or less  but not 0, ,,,13.7,29.4,,,1500-2000,,,19.0,14.0,No precipitation,6,,,,
10.01.2020 14:00,26.5,708.9,758.2,-3.1,48,Wind blowing from the east-southeast,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,29.3,,,1500-2000,,,16.0,14.6,No precipitation,12,,,,
10.01.2020 11:00,19.9,712.0,761.9,,70,Wind blowing from the east-northeast,1,,2,no clouds, ,,,13.7,29.3,,,,,,10.0,14.3,No precipitation,6,,,,
10.01.2020 08:00,13.8,710.9,760.9,1.2,93,Wind blowing from the west-northwest,1,,2,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.8,29.3,,,600-1000,,,5.0,12.7,No precipitation,12,,,,
10.01.2020 05:00,14.9,709.7,759.0,,92,Wind blowing from the west,1,,3,,Mist. ,,,14.7,29.3,,,,,,6.0,13.6,No precipitation,6,,,,
10.01.2020 02:00,16.7,709.9,759.3,,89,Wind blowing from the south-southwest,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,29.3,,,2500 or more  or no clouds.,,,9.0,14.9,No precipitation,12,,,,
09.01.2020 20:00,23.2,708.6,758.3,0.5,65,Wind blowing from the west,1,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,29.3,,,1500-2000,,,11.0,16.3,No precipitation,12,,,,
09.01.2020 17:00,29.2,708.1,757.3,,45,Wind blowing from the east,1,,,10%  or less  but not 0, ,,,14.7,29.5,,,1500-2000,,,19.0,16.1,No precipitation,6,,,,
09.01.2020 14:00,26.5,710.5,759.9,-2.7,53,Wind blowing from the south-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,29.9,,,,,,15.0,16.1,No precipitation,12,,,,
09.01.2020 11:00,20.1,713.2,763.2,,74,Wind blowing from the south-west,1,,3,20–30%., ,,,14.7,,,,1500-2000,,,7.0,15.3,No precipitation,6,,,,
09.01.2020 08:00,14.9,711.7,761.5,1.1,94,Wind blowing from the west,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,29.9,,,600-1000,,,4.9,13.9,No precipitation,12,,,,
09.01.2020 05:00,15.8,710.6,759.9,,92,Wind blowing from the west,1,,7,,Mist. ,,,15.0,29.9,,,,,,3.1,14.5,No precipitation,6,,,,
09.01.2020 02:00,17.5,710.9,760.3,,87,Wind blowing from the west-southwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,29.9,,,2500 or more  or no clouds.,,,7.0,15.3,No precipitation,12,,,,
08.01.2020 20:00,24.3,709.3,758.9,1.2,58,Wind blowing from the east,1,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,29.9,,,1500-2000,,,11.0,15.5,No precipitation,12,,,,
08.01.2020 17:00,29.5,708.1,757.3,,41,Wind blowing from the south,2,,5,20–30%., ,,,15.0,29.9,,,1500-2000,,,18.0,14.9,No precipitation,6,,,,
08.01.2020 14:00,27.4,710.2,759.4,-3.3,52,Wind blowing from the east,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,29.4,,,1500-2000,,,16.0,16.7,No precipitation,12,,,,
08.01.2020 11:00,20.6,713.5,763.4,,74,Wind blowing from the west-southwest,1,,2,20–30%., ,,,15.0,29.4,,,1500-2000,,,10.0,15.8,No precipitation,6,,,,
08.01.2020 08:00,15.2,711.8,761.8,0.9,94,Wind blowing from the south-west,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,29.4,,,1500-2000,,,7.0,14.2,No precipitation,12,,,,
