Local time in Yichang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.03.2020 08:00,5.4,745.9,769.7,1.5,99,Wind blowing from the north-west,1,,3,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,4.7,7.8,,,2500 or more  or no clouds.,,,3.5,5.3,No precipitation,12,,,,
03.03.2020 05:00,4.8,744.4,768.3,,99,Calm  no wind,0,,,,Fog or ice fog. ,,,4.7,7.9,,,,,,3.4,4.7,No precipitation,6,,,,
03.03.2020 02:00,4.9,745.0,768.8,-1.4,99,Wind blowing from the north,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,8.1,,,2500 or more  or no clouds.,,,1.4,4.8,1.0,12,,,,
02.03.2020 23:00,5.2,746.4,770.2,,99,Wind blowing from the west-northwest,2,,4,,Mist. ,,,5.2,,,,,,,0.7,5.1,No precipitation,6,,,,
02.03.2020 20:00,6.0,745.9,769.7,0.9,99,Wind blowing from the south-west,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,9.1,,,2500 or more  or no clouds.,,,3.9,5.9,9.0,12,,,,
02.03.2020 17:00,6.4,745.0,768.7,,99,Wind blowing from the west,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,10.1,,,300-600,,,1.0,6.3,4.0,6,,,,
02.03.2020 14:00,5.8,745.1,768.8,-1.4,99,Wind blowing from the north-west,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,5.4,10.1,,,300-600,,,1.9,5.7,8.0,12,,,,
02.03.2020 11:00,6.3,746.5,770.2,,99,Wind blowing from the north-west,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,10.1,,,300-600,,,1.1,6.2,4.0,6,,,,
02.03.2020 08:00,7.5,745.6,769.2,1.0,91,Wind blowing from the south-west,1,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,10.1,,,300-600,,,5.0,6.1,0.1,12,,,,
02.03.2020 05:00,7.8,744.6,768.1,,93,Wind blowing from the east,2,,6,,Mist. ,,,6.7,10.1,,,,,,6.0,6.7,No precipitation,6,,,,
02.03.2020 02:00,8.1,745.9,769.5,-0.2,99,Wind blowing from the east-southeast,4,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,10.1,,,2500 or more  or no clouds.,,,3.0,8.0,No precipitation,12,,,,
01.03.2020 23:00,8.6,746.1,769.7,,99,Wind blowing from the north-west,1,,4,,Mist. ,,,6.7,10.1,,,,,,4.6,8.5,No precipitation,6,,,,
01.03.2020 20:00,8.7,745.1,768.7,0.9,98,Wind blowing from the north-west,2,,5,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,10.1,,,2500 or more  or no clouds.,,,6.0,8.4,No precipitation,12,,,,
01.03.2020 17:00,9.9,744.2,767.8,,84,Wind blowing from the south-southeast,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,9.0,7.3,,,,,,
01.03.2020 14:00,9.5,744.5,768.1,-0.8,88,Wind blowing from the east,3,,,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,11.5,,,2500 or more  or no clouds.,,,10.0,7.6,No precipitation,12,,,,
01.03.2020 11:00,7.6,745.3,768.9,,99,Wind blowing from the east-southeast,3,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,6.7,11.5,,,2500 or more  or no clouds.,,,0.8,7.5,No precipitation,6,,,,
01.03.2020 08:00,6.9,743.7,767.3,2.0,99,Wind blowing from the east-southeast,2,,3,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.1,11.5,,,2500 or more  or no clouds.,,,0.2,6.8,No precipitation,12,,,,
01.03.2020 05:00,8.0,741.7,765.1,,99,Wind blowing from the south-west,1,,5,,Mist. ,,,5.9,11.5,,,,,,4.0,7.9,No precipitation,6,,,,
01.03.2020 02:00,8.4,741.6,765.0,0.4,99,Wind blowing from the west-northwest,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,11.5,,,2500 or more  or no clouds.,,,3.8,8.3,No precipitation,12,,,,
29.02.2020 23:00,8.7,741.2,764.7,,97,Wind blowing from the west,2,,5,,Mist. ,,,5.8,11.5,,,,,,4.7,8.3,No precipitation,6,,,,
29.02.2020 20:00,9.0,740.5,764.0,2.2,93,Wind blowing from the south-southwest,1,,5,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,11.5,,,1500-2000,,,4.8,7.9,No precipitation,12,,,,
29.02.2020 17:00,11.0,738.3,761.7,,79,Wind blowing from the south-east,3,,,70 – 80%., ,,,,,,,1500-2000,,,14.0,7.5,,,,,,
29.02.2020 14:00,9.8,739.1,762.6,-1.5,82,Wind blowing from the east-northeast,1,,,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,9.8,,,2500 or more  or no clouds.,,,13.0,6.9,No precipitation,12,,,,
29.02.2020 11:00,7.4,740.6,764.2,,99,Wind blowing from the north-west,1,,2,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,7.5,,,2500 or more  or no clouds.,,,3.5,7.3,No precipitation,6,,,,
29.02.2020 08:00,6.2,740.2,763.8,0.9,99,Wind blowing from the north-northwest,1,,2,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.2,,,2500 or more  or no clouds.,,,0.3,6.1,No precipitation,12,,,,
29.02.2020 05:00,5.9,739.3,763.0,,99,Wind blowing from the west-northwest,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,,6.1,,,,,,0.1,5.8,No precipitation,6,,,,
29.02.2020 02:00,6.0,740.5,764.2,-0.7,99,Wind blowing from the north,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.1,,,2500 or more  or no clouds.,,,0.2,5.9,0.1,12,,,,
28.02.2020 23:00,6.0,741.2,764.9,,99,Wind blowing from the west,1,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,4.5,6.4,,,,,,0.4,5.9,0.1,6,,,,
28.02.2020 20:00,5.8,741.3,765.1,0.2,99,Wind blowing from the east,2,,,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,4.5,7.3,,,300-600,,,0.4,5.7,2.0,12,,,,
28.02.2020 17:00,5.6,741.1,764.9,,99,Wind blowing from the north-northeast,0,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,,,,300-600,,,2.0,5.5,0.1,6,,,,
28.02.2020 14:00,5.2,742.5,766.3,-0.8,99,Wind blowing from the east-southeast,2,,,100%.,Fog or ice fog. ,Rain.,Fog or ice fog or thick haze.,4.5,,,,300-600,,,2.2,5.1,6.0,12,,,,
28.02.2020 11:00,5.4,743.3,767.1,,99,Wind blowing from the east,3,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,4.5,8.6,,,300-600,,,0.2,5.3,3.0,6,,,,
28.02.2020 08:00,4.6,742.8,766.5,1.0,99,Wind blowing from the south,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,4.5,8.6,,,2500 or more  or no clouds.,,,0.6,4.5,5.0,12,,,,
28.02.2020 05:00,4.6,741.8,765.5,,99,Wind blowing from the south-southeast,4,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.6,9.5,,,,,,0.2,4.5,4.0,6,,,,
28.02.2020 02:00,5.7,742.3,766.0,-0.9,99,Wind blowing from the south-east,3,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,5.7,9.8,,,2500 or more  or no clouds.,,,0.1,5.6,2.0,12,,,,
27.02.2020 23:00,6.4,743.2,766.8,,99,Wind blowing from the south-east,3,,6,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,6.4,9.8,,,,,,0.2,6.3,0.5,6,,,,
27.02.2020 20:00,7.4,742.9,766.4,0.2,99,Wind blowing from the east-southeast,4,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,7.4,10.2,,,2500 or more  or no clouds.,,,0.1,7.3,3.0,12,,,,
27.02.2020 17:00,8.2,742.7,766.2,,99,Wind blowing from the south-east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,8.2,10.7,,,2500 or more  or no clouds.,,,0.1,8.1,2.0,6,,,,
27.02.2020 14:00,8.4,743.8,767.3,-2.4,99,Wind blowing from the south-southeast,2,,4,100%.,Fog or ice fog. ,Rain.,Fog or ice fog or thick haze.,8.2,11.1,,,2500 or more  or no clouds.,,,0.6,8.3,2.0,12,,,,
27.02.2020 11:00,8.5,746.2,769.7,,99,Wind blowing from the south-east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,8.2,11.1,,,2500 or more  or no clouds.,,,1.7,8.4,1.0,6,,,,
27.02.2020 08:00,8.5,745.8,769.3,0.5,99,Wind blowing from the south-east,1,,4,100%.,Fog or ice fog. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,11.1,,,2500 or more  or no clouds.,,,1.6,8.4,1.0,12,,,,
27.02.2020 05:00,9.4,745.3,768.7,,99,Wind blowing from the south-southeast,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.4,12.5,,,,,,0.5,9.3,0.1,6,,,,
27.02.2020 02:00,9.8,746.0,769.5,-0.6,99,Wind blowing from the east-southeast,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,,,,2500 or more  or no clouds.,,,0.1,9.7,1.0,12,,,,
26.02.2020 23:00,9.8,746.6,770.1,,99,Wind blowing from the west-northwest,1,,6,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,9.8,,,,,,,less than 0.1,9.7,1.0,6,,,,
26.02.2020 20:00,10.2,746.1,769.6,1.5,99,Wind blowing from the west-northwest,1,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,,,,300-600,,,0.2,10.0,No precipitation,12,,,,
26.02.2020 17:00,10.7,744.6,767.9,,99,Wind blowing from the west-northwest,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,,,,2500 or more  or no clouds.,,,1.6,10.5,No precipitation,6,,,,
26.02.2020 14:00,10.7,744.9,768.2,-0.5,99,Wind blowing from the east-southeast,3,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,,,,2500 or more  or no clouds.,,,3.0,10.5,6.0,12,,,,
26.02.2020 11:00,10.6,745.4,768.7,,99,Wind blowing from the south-east,4,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,,,,2500 or more  or no clouds.,,,1.3,10.4,No precipitation,6,,,,
26.02.2020 08:00,10.5,744.3,767.5,1.4,99,Wind blowing from the south-east,3,,5,100%.,Fog or ice fog. ,Rain.,Fog or ice fog or thick haze.,10.4,21.0,,,2500 or more  or no clouds.,,,0.8,10.3,8.0,12,,,,
26.02.2020 05:00,12.5,742.9,765.8,,99,Wind blowing from the south-east,2,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,12.5,21.0,,,,,,0.1,12.3,6.0,6,,,,
26.02.2020 02:00,13.3,742.8,765.7,0.5,99,Wind blowing from the north,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,21.0,,,2500 or more  or no clouds.,,,0.9,13.1,3.0,12,,,,
25.02.2020 23:00,13.9,742.3,765.1,,99,Wind blowing from the west-northwest,2,,6,,Fog or ice fog. ,,,12.6,21.0,,,,,,0.2,13.7,2.0,6,,,,
25.02.2020 20:00,14.8,741.3,764.3,1.7,99,Wind blowing from the north-east,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,21.0,,,300-600,,,2.5,14.6,0.4,12,,,,
25.02.2020 17:00,18.2,739.6,762.4,,63,Wind blowing from the south-southeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,21.0,,,2500 or more  or no clouds.,,,7.0,11.0,No precipitation,6,,,,
25.02.2020 14:00,20.0,739.6,762.3,-1.2,57,Wind blowing from the south-east,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,21.0,,,2500 or more  or no clouds.,,,9.0,11.2,No precipitation,12,,,,
25.02.2020 11:00,19.0,740.8,763.6,,60,Wind blowing from the south-west,2,,5,20–30%., ,,,12.6,19.0,,,2500 or more  or no clouds.,,,10.0,11.1,No precipitation,6,,,,
25.02.2020 08:00,13.1,740.2,763.2,2.0,94,Wind blowing from the west,2,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,17.3,,,2500 or more  or no clouds.,,,7.0,12.2,No precipitation,12,,,,
25.02.2020 05:00,13.4,738.2,761.0,,89,Wind blowing from the north-northwest,1,,5,,Mist. ,,,11.0,17.3,,,,,,7.0,11.6,No precipitation,6,,,,
25.02.2020 02:00,13.4,738.4,761.3,0.2,89,Wind blowing from the west,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,17.3,,,2500 or more  or no clouds.,,,6.0,11.6,No precipitation,12,,,,
24.02.2020 23:00,14.0,738.2,761.2,,81,Wind blowing from the north-west,2,,3,,Haze. ,,,11.0,17.3,,,,,,7.0,10.8,No precipitation,6,,,,
24.02.2020 20:00,15.6,737.2,760.0,1.1,71,Wind blowing from the north-west,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,17.3,,,2500 or more  or no clouds.,,,5.0,10.4,No precipitation,12,,,,
24.02.2020 17:00,17.1,736.1,758.9,,67,Wind blowing from the north,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,8.0,10.9,,,,,,
24.02.2020 14:00,16.4,736.3,759.1,-1.5,67,Wind blowing from the west-northwest,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,16.5,,,2500 or more  or no clouds.,,,7.0,10.3,No precipitation,12,,,,
24.02.2020 11:00,14.2,737.8,760.8,,74,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,17.1,,,,,,7.0,9.6,No precipitation,6,,,,
24.02.2020 08:00,12.0,737.5,760.5,-0.3,79,Wind blowing from the north,2,,3,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,6.0,8.5,No precipitation,12,,,,
24.02.2020 05:00,12.0,737.8,760.7,,80,Wind blowing from the west-northwest,1,,5,,Mist. ,,,8.0,17.1,,,,,,6.0,8.7,No precipitation,6,,,,
24.02.2020 02:00,11.7,739.9,762.9,-1.5,84,Wind blowing from the west-northwest,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,17.1,,,2500 or more  or no clouds.,,,5.0,9.1,No precipitation,12,,,,
23.02.2020 23:00,12.6,741.4,764.5,,71,Wind blowing from the north-northwest,1,,5,,Haze. ,,,8.0,17.1,,,,,,7.0,7.5,No precipitation,6,,,,
23.02.2020 20:00,12.6,741.7,764.9,0.3,71,Wind blowing from the east,3,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,17.1,,,2500 or more  or no clouds.,,,3.2,7.5,No precipitation,12,,,,
23.02.2020 17:00,15.3,741.4,764.6,,60,Wind blowing from the south-east,3,,,90  or more  but not 100%, ,,,,,,,,,,7.0,7.6,,,,,,
23.02.2020 14:00,16.1,743.2,766.3,-2.9,54,Wind blowing from the south-east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,17.1,,,2500 or more  or no clouds.,,,12.0,6.8,No precipitation,12,,,,
23.02.2020 11:00,13.6,746.1,769.3,,68,Wind blowing from the south,1,,,90  or more  but not 100%, ,,,,,,,,,,9.0,7.8,,,,,,
23.02.2020 08:00,9.4,746.2,769.6,0.1,85,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,16.7,,,2500 or more  or no clouds.,,,8.0,7.0,No precipitation,12,,,,
23.02.2020 05:00,9.0,746.1,769.4,,84,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,7.0,6.4,,,,,,
23.02.2020 02:00,9.8,747.6,770.9,-1.4,85,Wind blowing from the north-northwest,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,16.7,,,2500 or more  or no clouds.,,,5.0,7.4,No precipitation,12,,,,
